"GO.ID","Term","Annotated","Significant","Expected","Rank in classicFisher","classicFisher","classicKS","elimKS"
"GO:0007275","multicellular organism development",19,5,4.1,56,"0.3908","0.713","0.713"
"GO:0051336","regulation of hydrolase activity",3,0,0.65,350,"1.0000","0.721","0.721"
"GO:0090407","organophosphate biosynthetic process",4,1,0.86,136,"0.6251","0.721","0.721"
"GO:0009888","tissue development",6,1,1.29,194,"0.7725","0.724","0.724"
"GO:0051094","positive regulation of developmental pro...",6,1,1.29,195,"0.7725","0.724","0.724"
"GO:0051239","regulation of multicellular organismal p...",6,1,1.29,196,"0.7725","0.724","0.724"
"GO:2000026","regulation of multicellular organismal d...",6,1,1.29,197,"0.7725","0.724","0.724"
"GO:0044248","cellular catabolic process",12,3,2.59,65,"0.5004","0.728","0.728"
"GO:0002118","aggressive behavior",3,0,0.65,351,"1.0000","0.732","0.732"
"GO:0006469","negative regulation of protein kinase ac...",3,0,0.65,352,"1.0000","0.732","0.732"
"GO:0006909","phagocytosis",3,0,0.65,353,"1.0000","0.732","0.732"
"GO:0007276","gamete generation",3,0,0.65,354,"1.0000","0.732","0.732"
"GO:0007281","germ cell development",3,0,0.65,355,"1.0000","0.732","0.732"
"GO:0007283","spermatogenesis",3,0,0.65,356,"1.0000","0.732","0.732"
"GO:0016319","mushroom body development",3,0,0.65,357,"1.0000","0.732","0.732"
"GO:0019953","sexual reproduction",3,0,0.65,358,"1.0000","0.732","0.732"
"GO:0022412","cellular process involved in reproductio...",3,0,0.65,359,"1.0000","0.732","0.732"
"GO:0032504","multicellular organism reproduction",3,0,0.65,360,"1.0000","0.732","0.732"
"GO:0033673","negative regulation of kinase activity",3,0,0.65,361,"1.0000","0.732","0.732"
"GO:0035148","tube formation",3,0,0.65,362,"1.0000","0.732","0.732"
"GO:0043010","camera-type eye development",3,0,0.65,363,"1.0000","0.732","0.732"
"GO:0043086","negative regulation of catalytic activit...",3,0,0.65,364,"1.0000","0.732","0.732"
"GO:0043393","regulation of protein binding",3,0,0.65,365,"1.0000","0.732","0.732"
"GO:0044092","negative regulation of molecular functio...",3,0,0.65,366,"1.0000","0.732","0.732"
"GO:0044703","multi-organism reproductive process",3,0,0.65,367,"1.0000","0.732","0.732"
"GO:0048232","male gamete generation",3,0,0.65,368,"1.0000","0.732","0.732"
"GO:0048609","multicellular organismal reproductive pr...",3,0,0.65,369,"1.0000","0.732","0.732"
"GO:0051098","regulation of binding",3,0,0.65,370,"1.0000","0.732","0.732"
"GO:0051235","maintenance of location",3,0,0.65,371,"1.0000","0.732","0.732"
"GO:0051348","negative regulation of transferase activ...",3,0,0.65,372,"1.0000","0.732","0.732"
"GO:0051705","multi-organism behavior",3,0,0.65,373,"1.0000","0.732","0.732"
"GO:0060041","retina development in camera-type eye",3,0,0.65,374,"1.0000","0.732","0.732"
"GO:0099173","postsynapse organization",3,0,0.65,375,"1.0000","0.732","0.732"
"GO:0044265","cellular macromolecule catabolic process",4,1,0.86,137,"0.6251","0.734","0.734"
"GO:0019219","regulation of nucleobase-containing comp...",23,5,4.96,97,"0.5837","0.739","0.739"
"GO:0009890","negative regulation of biosynthetic proc...",8,1,1.73,230,"0.8628","0.740","0.740"
"GO:0031323","regulation of cellular metabolic process",30,6,6.47,155,"0.6715","0.741","0.741"
"GO:0051171","regulation of nitrogen compound metaboli...",30,6,6.47,156,"0.6715","0.741","0.741"
"GO:0060255","regulation of macromolecule metabolic pr...",30,6,6.47,157,"0.6715","0.741","0.741"
"GO:0050789","regulation of biological process",68,13,14.67,209,"0.7868","0.743","0.743"
"GO:0006897","endocytosis",5,1,1.08,176,"0.7077","0.747","0.747"
"GO:0098657","import into cell",5,1,1.08,177,"0.7077","0.747","0.747"
"GO:0006508","proteolysis",8,0,1.73,376,"1.0000","0.749","0.749"
"GO:0048523","negative regulation of cellular process",17,4,3.67,87,"0.5214","0.749","0.749"
"GO:0009628","response to abiotic stimulus",7,1,1.51,215,"0.8232","0.750","0.750"
"GO:0006468","protein phosphorylation",16,1,3.45,267,"0.9830","0.753","0.753"
"GO:0030334","regulation of cell migration",3,1,0.65,79,"0.5198","0.760","0.760"
"GO:0040012","regulation of locomotion",3,1,0.65,80,"0.5198","0.760","0.760"
"GO:0051270","regulation of cellular component movemen...",3,1,0.65,81,"0.5198","0.760","0.760"
"GO:2000145","regulation of cell motility",3,1,0.65,82,"0.5198","0.760","0.760"
"GO:1901564","organonitrogen compound metabolic proces...",51,6,11.01,268,"0.9889","0.776","0.776"
"GO:1901575","organic substance catabolic process",11,2,2.37,186,"0.7305","0.777","0.777"
"GO:0032268","regulation of cellular protein metabolic...",9,0,1.94,377,"1.0000","0.778","0.778"
"GO:0008654","phospholipid biosynthetic process",3,0,0.65,378,"1.0000","0.784","0.784"
"GO:0010628","positive regulation of gene expression",5,0,1.08,379,"1.0000","0.787","0.787"
"GO:0048518","positive regulation of biological proces...",16,3,3.45,182,"0.7149","0.793","0.793"
"GO:0070647","protein modification by small protein co...",3,0,0.65,380,"1.0000","0.794","0.794"
"GO:0006810","transport",53,9,11.44,238,"0.8773","0.795","0.795"
"GO:0044255","cellular lipid metabolic process",11,1,2.37,254,"0.9365","0.797","0.797"
"GO:0048522","positive regulation of cellular process",13,2,2.81,211,"0.8158","0.798","0.798"
"GO:0007154","cell communication",30,4,6.47,253,"0.9311","0.799","0.799"
"GO:0006397","mRNA processing",3,1,0.65,83,"0.5198","0.800","0.800"
"GO:0008380","RNA splicing",3,1,0.65,84,"0.5198","0.800","0.800"
"GO:0051716","cellular response to stimulus",46,8,9.93,222,"0.8411","0.803","0.803"
"GO:0080134","regulation of response to stress",3,1,0.65,85,"0.5198","0.810","0.810"
"GO:0006996","organelle organization",14,1,3.02,265,"0.9711","0.810","0.810"
"GO:1901565","organonitrogen compound catabolic proces...",6,1,1.29,198,"0.7725","0.812","0.812"
"GO:0010033","response to organic substance",8,1,1.73,231,"0.8628","0.823","0.823"
"GO:0051234","establishment of localization",55,10,11.87,212,"0.8208","0.824","0.824"
"GO:0031399","regulation of protein modification proce...",8,0,1.73,381,"1.0000","0.842","0.842"
"GO:0048519","negative regulation of biological proces...",19,4,4.1,100,"0.6216","0.845","0.845"
"GO:0010558","negative regulation of macromolecule bio...",7,1,1.51,216,"0.8232","0.845","0.845"
"GO:0010629","negative regulation of gene expression",7,1,1.51,217,"0.8232","0.845","0.845"
"GO:0031327","negative regulation of cellular biosynth...",7,1,1.51,218,"0.8232","0.845","0.845"
"GO:2000113","negative regulation of cellular macromol...",7,1,1.51,219,"0.8232","0.845","0.845"
"GO:0007417","central nervous system development",9,1,1.94,240,"0.8937","0.849","0.849"
"GO:0007420","brain development",9,1,1.94,241,"0.8937","0.849","0.849"
"GO:0060322","head development",9,1,1.94,242,"0.8937","0.849","0.849"
"GO:0032502","developmental process",27,7,5.83,46,"0.3556","0.850","0.850"
