"GO.ID","Term","Annotated","Significant","Expected","Rank in classicFisher","classicFisher","classicKS","elimKS"
"GO:0150063","visual system development",4,1,0.83,126,"0.610","0.1558","0.1558"
"GO:0006725","cellular aromatic compound metabolic pro...",47,10,9.78,99,"0.538","0.1569","0.1569"
"GO:1901360","organic cyclic compound metabolic proces...",49,10,10.2,117,"0.604","0.1776","0.1776"
"GO:0007049","cell cycle",8,3,1.66,13,"0.218","0.1879","0.1879"
"GO:0051172","negative regulation of nitrogen compound...",8,2,1.66,96,"0.524","0.1879","0.1879"
"GO:0055085","transmembrane transport",26,6,5.41,49,"0.467","0.2004","0.2004"
"GO:0016071","mRNA metabolic process",4,1,0.83,127,"0.610","0.2034","0.2034"
"GO:0051130","positive regulation of cellular componen...",4,1,0.83,128,"0.610","0.2034","0.2034"
"GO:0008104","protein localization",10,2,2.08,168,"0.655","0.2065","0.2065"
"GO:0009605","response to external stimulus",10,3,2.08,26,"0.346","0.2065","0.2065"
"GO:0048519","negative regulation of biological proces...",23,5,4.79,100,"0.546","0.2086","0.2086"
"GO:0051094","positive regulation of developmental pro...",8,2,1.66,97,"0.524","0.2088","0.2088"
"GO:0000904","cell morphogenesis involved in different...",4,1,0.83,129,"0.610","0.2109","0.2109"
"GO:0007409","axonogenesis",4,1,0.83,130,"0.610","0.2109","0.2109"
"GO:0048667","cell morphogenesis involved in neuron di...",4,1,0.83,131,"0.610","0.2109","0.2109"
"GO:0061564","axon development",4,1,0.83,132,"0.610","0.2109","0.2109"
"GO:0032880","regulation of protein localization",4,1,0.83,133,"0.610","0.2129","0.2129"
"GO:0009894","regulation of catabolic process",4,0,0.83,338,"1.000","0.2187","0.2187"
"GO:0019222","regulation of metabolic process",39,5,8.12,319,"0.950","0.2240","0.2240"
"GO:0046483","heterocycle metabolic process",48,10,9.99,104,"0.571","0.2257","0.2257"
"GO:0033036","macromolecule localization",12,2,2.5,215,"0.756","0.2287","0.2287"
"GO:0051704","multi-organism process",5,1,1.04,179,"0.693","0.2388","0.2388"
"GO:0048522","positive regulation of cellular process",17,2,3.54,300,"0.907","0.2388","0.2388"
"GO:0001568","blood vessel development",3,1,0.62,71,"0.505","0.2498","0.2498"
"GO:0001944","vasculature development",3,1,0.62,72,"0.505","0.2498","0.2498"
"GO:0002683","negative regulation of immune system pro...",3,1,0.62,73,"0.505","0.2498","0.2498"
"GO:0043010","camera-type eye development",3,1,0.62,74,"0.505","0.2498","0.2498"
"GO:0045444","fat cell differentiation",3,1,0.62,75,"0.505","0.2498","0.2498"
"GO:0048514","blood vessel morphogenesis",3,1,0.62,76,"0.505","0.2498","0.2498"
"GO:0060041","retina development in camera-type eye",3,1,0.62,77,"0.505","0.2498","0.2498"
"GO:0072358","cardiovascular system development",3,1,0.62,78,"0.505","0.2498","0.2498"
"GO:0071704","organic substance metabolic process",107,20,22.27,267,"0.835","0.2590","0.2590"
"GO:0016311","dephosphorylation",3,0,0.62,339,"1.000","0.2648","0.2648"
"GO:0030029","actin filament-based process",4,1,0.83,134,"0.610","0.2712","0.2712"
"GO:0030036","actin cytoskeleton organization",4,1,0.83,135,"0.610","0.2712","0.2712"
"GO:0043086","negative regulation of catalytic activit...",4,1,0.83,136,"0.610","0.2712","0.2712"
"GO:0043549","regulation of kinase activity",4,1,0.83,137,"0.610","0.2712","0.2712"
"GO:0044092","negative regulation of molecular functio...",4,1,0.83,138,"0.610","0.2712","0.2712"
"GO:0045859","regulation of protein kinase activity",4,1,0.83,139,"0.610","0.2712","0.2712"
"GO:0051338","regulation of transferase activity",4,1,0.83,140,"0.610","0.2712","0.2712"
"GO:0000278","mitotic cell cycle",7,2,1.46,42,"0.447","0.2737","0.2737"
"GO:0009890","negative regulation of biosynthetic proc...",7,1,1.46,252,"0.810","0.2737","0.2737"
"GO:0010629","negative regulation of gene expression",7,1,1.46,253,"0.810","0.2737","0.2737"
"GO:0022402","cell cycle process",7,3,1.46,8,"0.159","0.2737","0.2737"
"GO:0007264","small GTPase mediated signal transductio...",6,1,1.25,220,"0.758","0.2783","0.2783"
"GO:0010467","gene expression",42,8,8.74,206,"0.696","0.2859","0.2859"
"GO:0001558","regulation of cell growth",4,1,0.83,141,"0.610","0.2872","0.2872"
"GO:0001775","cell activation",6,2,1.25,31,"0.365","0.2896","0.2896"
"GO:0031175","neuron projection development",6,1,1.25,221,"0.758","0.2896","0.2896"
"GO:0048646","anatomical structure formation involved ...",6,2,1.25,32,"0.365","0.2896","0.2896"
"GO:0050808","synapse organization",6,1,1.25,222,"0.758","0.2896","0.2896"
"GO:0007165","signal transduction",33,8,6.87,37,"0.373","0.2930","0.2930"
"GO:0023052","signaling",33,8,6.87,38,"0.373","0.2930","0.2930"
"GO:0003333","amino acid transmembrane transport",5,2,1.04,20,"0.279","0.2966","0.2966"
"GO:0006865","amino acid transport",5,2,1.04,21,"0.279","0.2966","0.2966"
"GO:1903825","organic acid transmembrane transport",5,2,1.04,22,"0.279","0.2966","0.2966"
"GO:1905039","carboxylic acid transmembrane transport",5,2,1.04,23,"0.279","0.2966","0.2966"
"GO:0043170","macromolecule metabolic process",80,15,16.65,241,"0.778","0.3025","0.3025"
"GO:0006397","mRNA processing",3,1,0.62,79,"0.505","0.3047","0.3047"
"GO:0006950","response to stress",17,7,3.54,1,"0.038","0.0377","0.3112"
"GO:0010975","regulation of neuron projection developm...",3,0,0.62,340,"1.000","0.3131","0.3131"
"GO:0006914","autophagy",3,0,0.62,341,"1.000","0.3217","0.3217"
"GO:0010720","positive regulation of cell development",3,0,0.62,342,"1.000","0.3217","0.3217"
"GO:0031329","regulation of cellular catabolic process",3,0,0.62,343,"1.000","0.3217","0.3217"
"GO:0033043","regulation of organelle organization",3,0,0.62,344,"1.000","0.3217","0.3217"
"GO:0045666","positive regulation of neuron differenti...",3,0,0.62,345,"1.000","0.3217","0.3217"
"GO:0050769","positive regulation of neurogenesis",3,0,0.62,346,"1.000","0.3217","0.3217"
"GO:0051962","positive regulation of nervous system de...",3,0,0.62,347,"1.000","0.3217","0.3217"
"GO:0061919","process utilizing autophagic mechanism",3,0,0.62,348,"1.000","0.3217","0.3217"
"GO:0050896","response to stimulus",56,16,11.65,3,"0.069","0.0984","0.3443"
"GO:1901566","organonitrogen compound biosynthetic pro...",11,2,2.29,209,"0.709","0.3468","0.3468"
"GO:0016070","RNA metabolic process",36,6,7.49,263,"0.816","0.3559","0.3559"
"GO:0065009","regulation of molecular function",9,2,1.87,111,"0.593","0.3683","0.3683"
"GO:0048518","positive regulation of biological proces...",21,3,4.37,280,"0.858","0.3683","0.3683"
"GO:0007154","cell communication",34,8,7.08,39,"0.411","0.3687","0.3687"
"GO:0017144","drug metabolic process",4,0,0.83,349,"1.000","0.3807","0.3807"
"GO:0015849","organic acid transport",6,2,1.25,33,"0.365","0.3856","0.3856"
"GO:0046942","carboxylic acid transport",6,2,1.25,34,"0.365","0.3856","0.3856"
"GO:0098656","anion transmembrane transport",6,2,1.25,35,"0.365","0.3856","0.3856"
"GO:0018193","peptidyl-amino acid modification",4,0,0.83,350,"1.000","0.3916","0.3916"
"GO:0010558","negative regulation of macromolecule bio...",6,1,1.25,223,"0.758","0.3923","0.3923"
"GO:0031327","negative regulation of cellular biosynth...",6,1,1.25,224,"0.758","0.3923","0.3923"
"GO:1903047","mitotic cell cycle process",6,2,1.25,36,"0.365","0.3923","0.3923"
"GO:2000113","negative regulation of cellular macromol...",6,1,1.25,225,"0.758","0.3923","0.3923"
"GO:0031323","regulation of cellular metabolic process",36,5,7.49,308,"0.918","0.4105","0.4105"
"GO:0043933","protein-containing complex subunit organ...",4,0,0.83,351,"1.000","0.4111","0.4111"
"GO:0065003","protein-containing complex assembly",4,0,0.83,352,"1.000","0.4111","0.4111"
"GO:0070647","protein modification by small protein co...",3,0,0.62,353,"1.000","0.4135","0.4135"
"GO:0032990","cell part morphogenesis",6,1,1.25,226,"0.758","0.4198","0.4198"
"GO:0045597","positive regulation of cell differentiat...",6,1,1.25,227,"0.758","0.4198","0.4198"
"GO:0045664","regulation of neuron differentiation",6,0,1.25,354,"1.000","0.4198","0.4198"
"GO:0050767","regulation of neurogenesis",6,0,1.25,355,"1.000","0.4198","0.4198"
"GO:0060284","regulation of cell development",6,0,1.25,356,"1.000","0.4198","0.4198"
"GO:0015031","protein transport",4,0,0.83,357,"1.000","0.4252","0.4252"
"GO:0015833","peptide transport",4,0,0.83,358,"1.000","0.4252","0.4252"
"GO:0042886","amide transport",4,0,0.83,359,"1.000","0.4252","0.4252"
"GO:0045184","establishment of protein localization",4,0,0.83,360,"1.000","0.4252","0.4252"
"GO:0050793","regulation of developmental process",12,3,2.5,51,"0.473","0.4310","0.4310"
"GO:0050789","regulation of biological process",77,16,16.03,105,"0.572","0.4312","0.4312"
"GO:0071702","organic substance transport",11,2,2.29,210,"0.709","0.4325","0.4325"
"GO:0003008","system process",5,1,1.04,180,"0.693","0.4339","0.4339"
"GO:0060341","regulation of cellular localization",5,1,1.04,181,"0.693","0.4339","0.4339"
"GO:0060255","regulation of macromolecule metabolic pr...",35,5,7.28,298,"0.904","0.4359","0.4359"
"GO:0080090","regulation of primary metabolic process",35,5,7.28,299,"0.904","0.4359","0.4359"
"GO:0044281","small molecule metabolic process",12,2,2.5,216,"0.756","0.4480","0.4480"
"GO:0006081","cellular aldehyde metabolic process",3,0,0.62,361,"1.000","0.4532","0.4532"
"GO:0032502","developmental process",28,5,5.83,214,"0.741","0.4536","0.4536"
"GO:0007423","sensory organ development",5,1,1.04,182,"0.693","0.4547","0.4547"
"GO:0031399","regulation of protein modification proce...",8,1,1.66,275,"0.851","0.4560","0.4560"
"GO:0044238","primary metabolic process",101,20,21.02,207,"0.703","0.4560","0.4560"
"GO:0051716","cellular response to stimulus",47,13,9.78,5,"0.132","0.1284","0.4614"
"GO:0051234","establishment of localization",48,8,9.99,273,"0.846","0.4616","0.4616"
"GO:0006820","anion transport",7,2,1.46,43,"0.447","0.4644","0.4644"
"GO:0015711","organic anion transport",7,2,1.46,44,"0.447","0.4644","0.4644"
"GO:0030334","regulation of cell migration",3,1,0.62,80,"0.505","0.4702","0.4702"
"GO:0040012","regulation of locomotion",3,1,0.62,81,"0.505","0.4702","0.4702"
"GO:0042493","response to drug",3,1,0.62,82,"0.505","0.4702","0.4702"
"GO:0051270","regulation of cellular component movemen...",3,1,0.62,83,"0.505","0.4702","0.4702"
"GO:0051336","regulation of hydrolase activity",3,1,0.62,84,"0.505","0.4702","0.4702"
"GO:2000145","regulation of cell motility",3,1,0.62,85,"0.505","0.4702","0.4702"
"GO:0006979","response to oxidative stress",3,0,0.62,362,"1.000","0.4702","0.4702"
"GO:0007267","cell-cell signaling",3,0,0.62,363,"1.000","0.4702","0.4702"
"GO:0006897","endocytosis",7,1,1.46,254,"0.810","0.4893","0.4893"
"GO:0098657","import into cell",7,1,1.46,255,"0.810","0.4893","0.4893"
"GO:0030030","cell projection organization",7,1,1.46,256,"0.810","0.4916","0.4916"
"GO:0048666","neuron development",7,1,1.46,257,"0.810","0.4916","0.4916"
"GO:0050790","regulation of catalytic activity",7,2,1.46,45,"0.447","0.4916","0.4916"
"GO:0120036","plasma membrane bounded cell projection ...",7,1,1.46,258,"0.810","0.4916","0.4916"
"GO:0006816","calcium ion transport",4,0,0.83,364,"1.000","0.4927","0.4927"
"GO:0070838","divalent metal ion transport",4,0,0.83,365,"1.000","0.4927","0.4927"
"GO:0072511","divalent inorganic cation transport",4,0,0.83,366,"1.000","0.4927","0.4927"
"GO:0048523","negative regulation of cellular process",19,5,3.95,27,"0.357","0.5036","0.5036"
"GO:0048513","animal organ development",14,4,2.91,25,"0.327","0.5087","0.5087"
"GO:0007265","Ras protein signal transduction",5,0,1.04,367,"1.000","0.5136","0.5136"
"GO:0046578","regulation of Ras protein signal transdu...",5,0,1.04,368,"1.000","0.5136","0.5136"
"GO:0051056","regulation of small GTPase mediated sign...",5,0,1.04,369,"1.000","0.5136","0.5136"
"GO:0006518","peptide metabolic process",7,2,1.46,46,"0.447","0.5170","0.5170"
"GO:0043604","amide biosynthetic process",7,2,1.46,47,"0.447","0.5170","0.5170"
"GO:0051240","positive regulation of multicellular org...",7,1,1.46,259,"0.810","0.5239","0.5239"
"GO:0051171","regulation of nitrogen compound metaboli...",34,5,7.08,293,"0.887","0.5240","0.5240"
"GO:0048812","neuron projection morphogenesis",5,1,1.04,183,"0.693","0.5273","0.5273"
"GO:0048858","cell projection morphogenesis",5,1,1.04,184,"0.693","0.5273","0.5273"
"GO:0120039","plasma membrane bounded cell projection ...",5,1,1.04,185,"0.693","0.5273","0.5273"
"GO:0009889","regulation of biosynthetic process",29,4,6.04,295,"0.900","0.5287","0.5287"
"GO:0010468","regulation of gene expression",29,4,6.04,296,"0.900","0.5287","0.5287"
"GO:0006810","transport",46,7,9.57,297,"0.902","0.5311","0.5311"
"GO:0044087","regulation of cellular component biogene...",8,2,1.66,98,"0.524","0.5355","0.5355"
"GO:0043603","cellular amide metabolic process",9,3,1.87,24,"0.281","0.5389","0.5389"
"GO:0009058","biosynthetic process",48,9,9.99,212,"0.724","0.5419","0.5419"
"GO:0000910","cytokinesis",3,1,0.62,86,"0.505","0.5434","0.5434"
"GO:0007623","circadian rhythm",3,1,0.62,87,"0.505","0.5434","0.5434"
"GO:0016319","mushroom body development",3,1,0.62,88,"0.505","0.5434","0.5434"
"GO:0048511","rhythmic process",3,1,0.62,89,"0.505","0.5434","0.5434"
"GO:0045892","negative regulation of transcription, DN...",5,1,1.04,186,"0.693","0.5493","0.5493"
"GO:0045934","negative regulation of nucleobase-contai...",5,1,1.04,187,"0.693","0.5493","0.5493"
"GO:0051253","negative regulation of RNA metabolic pro...",5,1,1.04,188,"0.693","0.5493","0.5493"
"GO:1902679","negative regulation of RNA biosynthetic ...",5,1,1.04,189,"0.693","0.5493","0.5493"
"GO:1903507","negative regulation of nucleic acid-temp...",5,1,1.04,190,"0.693","0.5493","0.5493"
"GO:0033993","response to lipid",5,0,1.04,370,"1.000","0.5493","0.5493"
"GO:0045944","positive regulation of transcription by ...",5,0,1.04,371,"1.000","0.5493","0.5493"
"GO:0071396","cellular response to lipid",5,0,1.04,372,"1.000","0.5493","0.5493"
"GO:0009056","catabolic process",16,1,3.33,329,"0.980","0.5515","0.5515"
"GO:0010608","posttranscriptional regulation of gene e...",4,0,0.83,373,"1.000","0.5538","0.5538"
"GO:0032268","regulation of cellular protein metabolic...",10,1,2.08,301,"0.909","0.5556","0.5556"
"GO:0044085","cellular component biogenesis",11,2,2.29,211,"0.709","0.5559","0.5559"
"GO:0071840","cellular component organization or bioge...",30,5,6.24,245,"0.800","0.5575","0.5575"
"GO:0044260","cellular macromolecule metabolic process",67,12,13.94,264,"0.817","0.5584","0.5584"
"GO:0006355","regulation of transcription, DNA-templat...",26,4,5.41,268,"0.839","0.5599","0.5599"
"GO:0019219","regulation of nucleobase-containing comp...",26,4,5.41,269,"0.839","0.5599","0.5599"
"GO:0051252","regulation of RNA metabolic process",26,4,5.41,270,"0.839","0.5599","0.5599"
"GO:1903506","regulation of nucleic acid-templated tra...",26,4,5.41,271,"0.839","0.5599","0.5599"
"GO:2001141","regulation of RNA biosynthetic process",26,4,5.41,272,"0.839","0.5599","0.5599"
"GO:1901576","organic substance biosynthetic process",47,9,9.78,205,"0.695","0.5636","0.5636"
"GO:0008152","metabolic process",128,25,26.64,242,"0.786","0.5648","0.5648"
"GO:0032259","methylation",3,0,0.62,374,"1.000","0.5683","0.5683"
"GO:0006412","translation",6,1,1.25,228,"0.758","0.5697","0.5697"
"GO:0043043","peptide biosynthetic process",6,1,1.25,229,"0.758","0.5697","0.5697"
"GO:0050794","regulation of cellular process",72,16,14.98,40,"0.422","0.5699","0.5699"
"GO:0006811","ion transport",25,3,5.2,314,"0.931","0.5752","0.5752"
"GO:0006352","DNA-templated transcription, initiation",6,0,1.25,375,"1.000","0.5799","0.5799"
"GO:1901615","organic hydroxy compound metabolic proce...",3,0,0.62,376,"1.000","0.5861","0.5861"
"GO:0070588","calcium ion transmembrane transport",3,0,0.62,377,"1.000","0.5897","0.5897"
"GO:0098660","inorganic ion transmembrane transport",3,0,0.62,378,"1.000","0.5897","0.5897"
"GO:0098662","inorganic cation transmembrane transport",3,0,0.62,379,"1.000","0.5897","0.5897"
"GO:0051128","regulation of cellular component organiz...",12,2,2.5,217,"0.756","0.6022","0.6022"
"GO:0009059","macromolecule biosynthetic process",38,8,7.91,102,"0.562","0.6037","0.6037"
"GO:0071705","nitrogen compound transport",10,2,2.08,169,"0.655","0.6095","0.6095"
"GO:0042221","response to chemical",16,4,3.33,41,"0.436","0.6108","0.6108"
"GO:0016999","antibiotic metabolic process",3,0,0.62,380,"1.000","0.6112","0.6112"
"GO:0019220","regulation of phosphate metabolic proces...",7,1,1.46,260,"0.810","0.6206","0.6206"
"GO:0051174","regulation of phosphorus metabolic proce...",7,1,1.46,261,"0.810","0.6206","0.6206"
"GO:1901135","carbohydrate derivative metabolic proces...",4,1,0.83,142,"0.610","0.6220","0.6220"
"GO:0007417","central nervous system development",10,2,2.08,170,"0.655","0.6235","0.6235"
"GO:0019725","cellular homeostasis",5,1,1.04,191,"0.693","0.6245","0.6245"
"GO:0010556","regulation of macromolecule biosynthetic...",28,4,5.83,287,"0.882","0.6263","0.6263"
"GO:0031326","regulation of cellular biosynthetic proc...",28,4,5.83,288,"0.882","0.6263","0.6263"
"GO:2000112","regulation of cellular macromolecule bio...",28,4,5.83,289,"0.882","0.6263","0.6263"
"GO:0034220","ion transmembrane transport",12,2,2.5,218,"0.756","0.6279","0.6279"
"GO:0044249","cellular biosynthetic process",44,9,9.16,116,"0.601","0.6305","0.6305"
"GO:0006399","tRNA metabolic process",3,0,0.62,381,"1.000","0.6327","0.6327"
"GO:0034660","ncRNA metabolic process",3,0,0.62,382,"1.000","0.6327","0.6327"
"GO:0051246","regulation of protein metabolic process",12,1,2.5,315,"0.945","0.6334","0.6334"
"GO:0065007","biological regulation",79,16,16.44,166,"0.629","0.6339","0.6339"
"GO:0048731","system development",21,5,4.37,48,"0.453","0.6359","0.6359"
"GO:0006417","regulation of translation",3,0,0.62,383,"1.000","0.6434","0.6434"
"GO:0034248","regulation of cellular amide metabolic p...",3,0,0.62,384,"1.000","0.6434","0.6434"
"GO:0032501","multicellular organismal process",26,5,5.41,173,"0.670","0.6466","0.6466"
"GO:0048856","anatomical structure development",26,5,5.41,174,"0.670","0.6466","0.6466"
"GO:0044282","small molecule catabolic process",3,0,0.62,385,"1.000","0.6505","0.6505"
"GO:1901700","response to oxygen-containing compound",3,0,0.62,386,"1.000","0.6505","0.6505"
"GO:1901701","cellular response to oxygen-containing c...",3,0,0.62,387,"1.000","0.6505","0.6505"
"GO:0048468","cell development",13,2,2.71,243,"0.797","0.6528","0.6528"
"GO:0098655","cation transmembrane transport",6,1,1.25,230,"0.758","0.6538","0.6538"
"GO:0002694","regulation of leukocyte activation",4,1,0.83,143,"0.610","0.6562","0.6562"
"GO:0009611","response to wounding",4,1,0.83,144,"0.610","0.6562","0.6562"
"GO:0042060","wound healing",4,1,0.83,145,"0.610","0.6562","0.6562"
"GO:0042110","T cell activation",4,1,0.83,146,"0.610","0.6562","0.6562"
"GO:0045321","leukocyte activation",4,1,0.83,147,"0.610","0.6562","0.6562"
"GO:0045596","negative regulation of cell differentiat...",4,1,0.83,148,"0.610","0.6562","0.6562"
"GO:0046649","lymphocyte activation",4,1,0.83,149,"0.610","0.6562","0.6562"
"GO:0050863","regulation of T cell activation",4,1,0.83,150,"0.610","0.6562","0.6562"
"GO:0050865","regulation of cell activation",4,1,0.83,151,"0.610","0.6562","0.6562"
"GO:0051249","regulation of lymphocyte activation",4,1,0.83,152,"0.610","0.6562","0.6562"
"GO:0072359","circulatory system development",4,1,0.83,153,"0.610","0.6562","0.6562"
"GO:0044271","cellular nitrogen compound biosynthetic ...",39,8,8.12,115,"0.597","0.6613","0.6613"
"GO:0080134","regulation of response to stress",3,0,0.62,388,"1.000","0.6648","0.6648"
"GO:0006807","nitrogen compound metabolic process",88,17,18.31,213,"0.738","0.6675","0.6675"
"GO:0006351","transcription, DNA-templated",30,5,6.24,246,"0.800","0.6719","0.6719"
"GO:0032774","RNA biosynthetic process",30,5,6.24,247,"0.800","0.6719","0.6719"
"GO:0034654","nucleobase-containing compound biosynthe...",30,5,6.24,248,"0.800","0.6719","0.6719"
"GO:0097659","nucleic acid-templated transcription",30,5,6.24,249,"0.800","0.6719","0.6719"
"GO:0007346","regulation of mitotic cell cycle",4,1,0.83,154,"0.610","0.6746","0.6746"
"GO:0006886","intracellular protein transport",3,0,0.62,389,"1.000","0.6754","0.6754"
"GO:0097164","ammonium ion metabolic process",4,1,0.83,155,"0.610","0.6838","0.6838"
"GO:0016049","cell growth",5,1,1.04,192,"0.693","0.6881","0.6881"
"GO:0040008","regulation of growth",5,1,1.04,193,"0.693","0.6881","0.6881"
"GO:0007275","multicellular organism development",23,5,4.79,101,"0.546","0.6946","0.6946"
"GO:0051239","regulation of multicellular organismal p...",10,1,2.08,302,"0.909","0.6948","0.6948"
"GO:2000026","regulation of multicellular organismal d...",10,1,2.08,303,"0.909","0.6948","0.6948"
"GO:0006814","sodium ion transport",3,1,0.62,90,"0.505","0.7000","0.7000"
"GO:0010628","positive regulation of gene expression",7,0,1.46,390,"1.000","0.7027","0.7027"
"GO:0006952","defense response",3,0,0.62,391,"1.000","0.7035","0.7035"
"GO:0009607","response to biotic stimulus",3,0,0.62,392,"1.000","0.7035","0.7035"
"GO:0043207","response to external biotic stimulus",3,0,0.62,393,"1.000","0.7035","0.7035"
"GO:0050776","regulation of immune response",3,0,0.62,394,"1.000","0.7035","0.7035"
"GO:0051707","response to other organism",3,0,0.62,395,"1.000","0.7035","0.7035"
"GO:0098542","defense response to other organism",3,0,0.62,396,"1.000","0.7035","0.7035"
"GO:0019438","aromatic compound biosynthetic process",32,5,6.66,274,"0.849","0.7124","0.7124"
"GO:0031344","regulation of cell projection organizati...",4,0,0.83,397,"1.000","0.7142","0.7142"
"GO:0120035","regulation of plasma membrane bounded ce...",4,0,0.83,398,"1.000","0.7142","0.7142"
"GO:1902532","negative regulation of intracellular sig...",4,0,0.83,399,"1.000","0.7142","0.7142"
"GO:0044237","cellular metabolic process",98,17,20.4,307,"0.915","0.7295","0.7295"
