"GO.ID","Term","Annotated","Significant","Expected","Rank in classicFisher","classicFisher","classicKS","elimKS"
"GO:0048871","multicellular organismal homeostasis",19,11,8.23,96,"0.14541","0.03468","0.03468"
"GO:0034754","cellular hormone metabolic process",10,6,4.33,134,"0.22608","0.03504","0.03504"
"GO:0009060","aerobic respiration",14,7,6.06,212,"0.40232","0.03553","0.03553"
"GO:0006875","cellular metal ion homeostasis",21,14,9.09,28,"0.02595","0.03585","0.03585"
"GO:0017144","drug metabolic process",115,58,49.79,59,"0.06880","0.03676","0.03676"
"GO:0055074","calcium ion homeostasis",19,12,8.23,52,"0.06463","0.03749","0.03749"
"GO:0006979","response to oxidative stress",38,20,16.45,105,"0.15723","0.04069","0.04069"
"GO:0016241","regulation of macroautophagy",10,5,4.33,252,"0.45126","0.04220","0.04220"
"GO:0015698","inorganic anion transport",12,9,5.2,30,"0.02677","0.04355","0.04355"
"GO:0051090","regulation of DNA-binding transcription ...",15,9,6.49,103,"0.14738","0.04563","0.04563"
"GO:0051602","response to electrical stimulus",10,6,4.33,135,"0.22608","0.04614","0.04614"
"GO:1901135","carbohydrate derivative metabolic proces...",174,85,75.34,61,"0.07279","0.04681","0.04681"
"GO:0072593","reactive oxygen species metabolic proces...",11,7,4.76,94,"0.14489","0.04863","0.04863"
"GO:0051606","detection of stimulus",21,13,9.09,53,"0.06647","0.04897","0.04897"
"GO:0019637","organophosphate metabolic process",146,69,63.21,111,"0.18067","0.05107","0.05107"
"GO:0006030","chitin metabolic process",31,19,13.42,34,"0.03247","0.05583","0.05583"
"GO:0022900","electron transport chain",14,8,6.06,123,"0.21738","0.05686","0.05686"
"GO:0034762","regulation of transmembrane transport",25,14,10.82,87,"0.13896","0.05816","0.05816"
"GO:0097164","ammonium ion metabolic process",17,9,7.36,160,"0.28588","0.05965","0.05965"
"GO:0006022","aminoglycan metabolic process",34,21,14.72,24,"0.02239","0.06021","0.06021"
"GO:0099173","postsynapse organization",12,8,5.2,67,"0.08972","0.06067","0.06067"
"GO:0005996","monosaccharide metabolic process",20,11,8.66,117,"0.20151","0.06134","0.06134"
"GO:1901071","glucosamine-containing compound metaboli...",34,21,14.72,25,"0.02239","0.06166","0.06166"
"GO:0005975","carbohydrate metabolic process",84,45,36.37,36,"0.03460","0.06233","0.06233"
"GO:0072507","divalent inorganic cation homeostasis",20,13,8.66,40,"0.04138","0.06378","0.06378"
"GO:0006099","tricarboxylic acid cycle",12,6,5.2,222,"0.42489","0.06402","0.06402"
"GO:0016053","organic acid biosynthetic process",33,19,14.29,56,"0.06869","0.06534","0.06534"
"GO:0046394","carboxylic acid biosynthetic process",33,19,14.29,57,"0.06869","0.06534","0.06534"
"GO:0042133","neurotransmitter metabolic process",12,7,5.2,128,"0.22213","0.06840","0.06840"
"GO:0034220","ion transmembrane transport",99,52,42.86,37,"0.03718","0.06939","0.06939"
"GO:1903825","organic acid transmembrane transport",14,10,6.06,31,"0.03163","0.07093","0.07093"
"GO:1905039","carboxylic acid transmembrane transport",14,10,6.06,32,"0.03163","0.07093","0.07093"
"GO:0030258","lipid modification",17,10,7.36,99,"0.14676","0.07317","0.07317"
"GO:0006040","amino sugar metabolic process",35,21,15.15,35,"0.03361","0.07862","0.07862"
"GO:1905330","regulation of morphogenesis of an epithe...",10,7,4.33,63,"0.08308","0.08421","0.08421"
"GO:0009072","aromatic amino acid family metabolic pro...",12,6,5.2,223,"0.42489","0.08432","0.08432"
"GO:0009108","coenzyme biosynthetic process",36,19,15.59,107,"0.16164","0.09142","0.09142"
"GO:0006469","negative regulation of protein kinase ac...",16,8,6.93,202,"0.38253","0.09180","0.09180"
"GO:0055065","metal ion homeostasis",23,14,9.96,54,"0.06772","0.09243","0.09243"
"GO:0019216","regulation of lipid metabolic process",14,7,6.06,213,"0.40232","0.09362","0.09362"
"GO:0003333","amino acid transmembrane transport",11,8,4.76,43,"0.04775","0.09397","0.09397"
"GO:0071214","cellular response to abiotic stimulus",17,9,7.36,161,"0.28588","0.09540","0.09540"
"GO:0104004","cellular response to environmental stimu...",17,9,7.36,162,"0.28588","0.09540","0.09540"
"GO:0046434","organophosphate catabolic process",20,12,8.66,75,"0.09951","0.09762","0.09762"
"GO:0033993","response to lipid",54,28,23.38,83,"0.12639","0.10234","0.10234"
"GO:1902904","negative regulation of supramolecular fi...",14,10,6.06,33,"0.03163","0.10251","0.10251"
"GO:0022904","respiratory electron transport chain",12,6,5.2,224,"0.42489","0.10273","0.10273"
"GO:0044272","sulfur compound biosynthetic process",13,8,5.63,100,"0.14694","0.10310","0.10310"
"GO:0014902","myotube differentiation",12,7,5.2,129,"0.22213","0.10904","0.10904"
"GO:0055086","nucleobase-containing small molecule met...",103,46,44.6,239,"0.42552","0.11479","0.11479"
"GO:0060048","cardiac muscle contraction",12,8,5.2,68,"0.08972","0.12199","0.12199"
"GO:0055082","cellular chemical homeostasis",26,15,11.26,74,"0.09893","0.12295","0.12295"
"GO:0072350","tricarboxylic acid metabolic process",14,7,6.06,214,"0.40232","0.12296","0.12296"
"GO:0007568","aging",27,16,11.69,60,"0.06896","0.12427","0.12427"
"GO:0034765","regulation of ion transmembrane transpor...",20,10,8.66,189,"0.34891","0.12452","0.12452"
"GO:0006629","lipid metabolic process",146,80,63.21,4,"0.00258","0.00354","0.12476"
"GO:0061640","cytoskeleton-dependent cytokinesis",11,6,4.76,176,"0.32351","0.12551","0.12551"
"GO:1901606","alpha-amino acid catabolic process",10,7,4.33,64,"0.08308","0.12756","0.12756"
"GO:0060041","retina development in camera-type eye",23,12,9.96,148,"0.25589","0.12839","0.12839"
"GO:0006865","amino acid transport",12,8,5.2,69,"0.08972","0.13037","0.13037"
"GO:1901617","organic hydroxy compound biosynthetic pr...",21,10,9.09,234,"0.42497","0.13210","0.13210"
"GO:0072330","monocarboxylic acid biosynthetic process",20,12,8.66,76,"0.09951","0.13238","0.13238"
"GO:0033673","negative regulation of kinase activity",17,8,7.36,273,"0.46843","0.13270","0.13270"
"GO:0006873","cellular ion homeostasis",24,14,10.39,77,"0.09952","0.13592","0.13592"
"GO:0030003","cellular cation homeostasis",24,14,10.39,78,"0.09952","0.13592","0.13592"
"GO:0048593","camera-type eye morphogenesis",14,8,6.06,124,"0.21738","0.13776","0.13776"
"GO:0015980","energy derivation by oxidation of organi...",33,17,14.29,122,"0.21623","0.00780","0.14197"
"GO:0006732","coenzyme metabolic process",49,24,21.22,145,"0.25186","0.14393","0.14393"
"GO:0016052","carbohydrate catabolic process",15,8,6.49,166,"0.29738","0.14457","0.14457"
"GO:1904062","regulation of cation transmembrane trans...",19,9,8.23,245,"0.44557","0.14476","0.14476"
"GO:0016358","dendrite development",19,8,8.23,363,"0.62817","0.14803","0.14803"
"GO:0007286","spermatid development",17,11,7.36,48,"0.06208","0.14895","0.14895"
"GO:0048515","spermatid differentiation",17,11,7.36,49,"0.06208","0.14895","0.14895"
"GO:0010975","regulation of neuron projection developm...",28,12,12.12,346,"0.59112","0.14989","0.14989"
"GO:0016051","carbohydrate biosynthetic process",18,11,7.79,72,"0.09864","0.15261","0.15261"
"GO:0007186","G protein-coupled receptor signaling pat...",89,40,38.53,221,"0.41496","0.15747","0.15747"
"GO:0051188","cofactor biosynthetic process",43,22,18.62,112,"0.18499","0.15881","0.15881"
"GO:0072524","pyridine-containing compound metabolic p...",24,12,10.39,175,"0.32092","0.15890","0.15890"
"GO:0051494","negative regulation of cytoskeleton orga...",13,9,5.63,45,"0.05395","0.16530","0.16530"
"GO:0006101","citrate metabolic process",13,6,5.63,300,"0.52350","0.16667","0.16667"
"GO:0043648","dicarboxylic acid metabolic process",10,6,4.33,136,"0.22608","0.17053","0.17053"
"GO:0072525","pyridine-containing compound biosyntheti...",19,10,8.23,152,"0.27521","0.17161","0.17161"
"GO:0006066","alcohol metabolic process",23,11,9.96,219,"0.40625","0.17187","0.17187"
"GO:0006090","pyruvate metabolic process",14,8,6.06,125,"0.21738","0.17605","0.17605"
"GO:0009166","nucleotide catabolic process",14,7,6.06,215,"0.40232","0.17605","0.17605"
"GO:1901292","nucleoside phosphate catabolic process",14,7,6.06,216,"0.40232","0.17605","0.17605"
"GO:0008202","steroid metabolic process",24,14,10.39,79,"0.09952","0.17967","0.17967"
"GO:0016054","organic acid catabolic process",19,11,8.23,97,"0.14541","0.18080","0.18080"
"GO:0046395","carboxylic acid catabolic process",19,11,8.23,98,"0.14541","0.18080","0.18080"
"GO:0050801","ion homeostasis",37,19,16.02,119,"0.20291","0.18343","0.18343"
"GO:0042773","ATP synthesis coupled electron transport",10,4,4.33,423,"0.69705","0.18367","0.18367"
"GO:0035148","tube formation",12,5,5.2,384,"0.65259","0.18484","0.18484"
"GO:0006753","nucleoside phosphate metabolic process",92,38,39.83,418,"0.69056","0.18614","0.18614"
"GO:0016999","antibiotic metabolic process",16,7,6.93,334,"0.58095","0.18696","0.18696"
"GO:0007623","circadian rhythm",13,6,5.63,301,"0.52350","0.18790","0.18790"
"GO:0009117","nucleotide metabolic process",91,38,39.4,392,"0.65771","0.19133","0.19133"
"GO:0019318","hexose metabolic process",16,9,6.93,121,"0.21223","0.19421","0.19421"
"GO:0022898","regulation of transmembrane transporter ...",17,7,7.36,394,"0.65972","0.19519","0.19519"
"GO:0032409","regulation of transporter activity",17,7,7.36,395,"0.65972","0.19519","0.19519"
"GO:0032412","regulation of ion transmembrane transpor...",17,7,7.36,396,"0.65972","0.19519","0.19519"
"GO:0032787","monocarboxylic acid metabolic process",43,27,18.62,11,"0.00738","0.00369","0.19711"
"GO:0090407","organophosphate biosynthetic process",87,41,37.67,149,"0.26533","0.19817","0.19817"
"GO:0046486","glycerolipid metabolic process",38,20,16.45,106,"0.15723","0.19837","0.19837"
"GO:0071396","cellular response to lipid",37,18,16.02,170,"0.30863","0.20317","0.20317"
"GO:0006793","phosphorus metabolic process",354,151,153.27,361,"0.62609","0.20558","0.20558"
"GO:0120036","plasma membrane bounded cell projection ...",99,38,42.86,606,"0.86724","0.20824","0.20824"
"GO:0055080","cation homeostasis",31,17,13.42,84,"0.13094","0.20845","0.20845"
"GO:0098771","inorganic ion homeostasis",31,17,13.42,85,"0.13094","0.20845","0.20845"
"GO:0006941","striated muscle contraction",13,8,5.63,101,"0.14694","0.21078","0.21078"
"GO:2000027","regulation of animal organ morphogenesis",11,6,4.76,177,"0.32351","0.21127","0.21127"
"GO:0009063","cellular amino acid catabolic process",13,8,5.63,102,"0.14694","0.21285","0.21285"
"GO:0009123","nucleoside monophosphate metabolic proce...",46,18,19.92,502,"0.76506","0.21310","0.21310"
"GO:0009161","ribonucleoside monophosphate metabolic p...",46,18,19.92,503,"0.76506","0.21310","0.21310"
"GO:0001933","negative regulation of protein phosphory...",28,13,12.12,242,"0.43941","0.21330","0.21330"
"GO:0006796","phosphate-containing compound metabolic ...",352,151,152.41,345,"0.58745","0.21335","0.21335"
"GO:0051668","localization within membrane",10,6,4.33,137,"0.22608","0.21358","0.21358"
"GO:0006766","vitamin metabolic process",11,7,4.76,95,"0.14489","0.21500","0.21500"
"GO:0044283","small molecule biosynthetic process",60,27,25.98,244,"0.44312","0.21682","0.21682"
"GO:0007601","visual perception",11,6,4.76,178,"0.32351","0.22119","0.22119"
"GO:0050953","sensory perception of light stimulus",11,6,4.76,179,"0.32351","0.22119","0.22119"
"GO:0032984","protein-containing complex disassembly",15,7,6.49,285,"0.49414","0.22148","0.22148"
"GO:0031109","microtubule polymerization or depolymeri...",10,6,4.33,138,"0.22608","0.22407","0.22407"
"GO:2001257","regulation of cation channel activity",16,7,6.93,335,"0.58095","0.22634","0.22634"
"GO:0051186","cofactor metabolic process",68,32,29.44,169,"0.30338","0.22701","0.22701"
"GO:0007420","brain development",51,20,22.08,506,"0.76864","0.22844","0.22844"
"GO:0007417","central nervous system development",67,25,29.01,607,"0.87079","0.22859","0.22859"
"GO:0007409","axonogenesis",28,12,12.12,347,"0.59112","0.23012","0.23012"
"GO:0050773","regulation of dendrite development",16,8,6.93,203,"0.38253","0.23044","0.23044"
"GO:0006119","oxidative phosphorylation",13,5,5.63,471,"0.73327","0.23135","0.23135"
"GO:0030111","regulation of Wnt signaling pathway",13,4,5.63,643,"0.88558","0.23345","0.23345"
"GO:0006650","glycerophospholipid metabolic process",34,18,14.72,108,"0.16618","0.23579","0.23579"
"GO:0008652","cellular amino acid biosynthetic process",12,6,5.2,225,"0.42489","0.23770","0.23770"
"GO:1901607","alpha-amino acid biosynthetic process",12,6,5.2,226,"0.42489","0.23770","0.23770"
"GO:0009141","nucleoside triphosphate metabolic proces...",42,15,18.18,615,"0.87723","0.23886","0.23886"
"GO:0009144","purine nucleoside triphosphate metabolic...",42,15,18.18,616,"0.87723","0.23886","0.23886"
"GO:0051348","negative regulation of transferase activ...",19,9,8.23,246,"0.44557","0.23896","0.23896"
"GO:0006081","cellular aldehyde metabolic process",14,7,6.06,217,"0.40232","0.24030","0.24030"
"GO:0070838","divalent metal ion transport",21,12,9.09,91,"0.14357","0.24162","0.24162"
"GO:0072511","divalent inorganic cation transport",21,12,9.09,92,"0.14357","0.24162","0.24162"
"GO:0010506","regulation of autophagy",16,7,6.93,336,"0.58095","0.24322","0.24322"
"GO:0030030","cell projection organization",103,39,44.6,660,"0.89308","0.24710","0.24710"
"GO:0009165","nucleotide biosynthetic process",61,27,26.41,281,"0.48852","0.24778","0.24778"
"GO:1901293","nucleoside phosphate biosynthetic proces...",61,27,26.41,282,"0.48852","0.24778","0.24778"
"GO:1901615","organic hydroxy compound metabolic proce...",43,21,18.62,157,"0.27810","0.24917","0.24917"
"GO:0006643","membrane lipid metabolic process",17,9,7.36,163,"0.28588","0.25063","0.25063"
"GO:0098609","cell-cell adhesion",57,28,24.68,127,"0.22199","0.25346","0.25346"
"GO:0046165","alcohol biosynthetic process",10,4,4.33,424,"0.69705","0.25349","0.25349"
"GO:0000281","mitotic cytokinesis",10,5,4.33,253,"0.45126","0.25465","0.25465"
"GO:0006816","calcium ion transport",20,11,8.66,118,"0.20151","0.25571","0.25571"
"GO:1902115","regulation of organelle assembly",15,8,6.49,167,"0.29738","0.25643","0.25643"
"GO:0042326","negative regulation of phosphorylation",29,13,12.56,291,"0.50510","0.25950","0.25950"
"GO:0042391","regulation of membrane potential",15,7,6.49,286,"0.49414","0.26218","0.26218"
"GO:0006644","phospholipid metabolic process",44,23,19.05,93,"0.14478","0.26333","0.26333"
"GO:0072521","purine-containing compound metabolic pro...",70,29,30.31,410,"0.66943","0.26406","0.26406"
"GO:0019362","pyridine nucleotide metabolic process",21,10,9.09,235,"0.42497","0.26550","0.26550"
"GO:0046496","nicotinamide nucleotide metabolic proces...",21,10,9.09,236,"0.42497","0.26550","0.26550"
"GO:0001654","eye development",49,23,21.22,191,"0.35228","0.26806","0.26806"
"GO:0048880","sensory system development",49,23,21.22,192,"0.35228","0.26806","0.26806"
"GO:0150063","visual system development",49,23,21.22,193,"0.35228","0.26806","0.26806"
"GO:0006486","protein glycosylation",32,16,13.86,154,"0.27588","0.27153","0.27153"
"GO:0043413","macromolecule glycosylation",32,16,13.86,155,"0.27588","0.27153","0.27153"
"GO:0070085","glycosylation",32,16,13.86,156,"0.27588","0.27153","0.27153"
"GO:0009628","response to abiotic stimulus",73,36,31.61,110,"0.17488","0.27200","0.27200"
"GO:0048878","chemical homeostasis",49,24,21.22,146,"0.25186","0.27366","0.27366"
"GO:0061564","axon development",35,15,15.15,343,"0.58594","0.27614","0.27614"
"GO:0060042","retina morphogenesis in camera-type eye",12,7,5.2,130,"0.22213","0.27616","0.27616"
"GO:0010035","response to inorganic substance",25,13,10.82,144,"0.24708","0.27686","0.27686"
"GO:0035966","response to topologically incorrect prot...",12,7,5.2,131,"0.22213","0.27839","0.27839"
"GO:0009199","ribonucleoside triphosphate metabolic pr...",41,15,17.75,588,"0.84962","0.27955","0.27955"
"GO:0009205","purine ribonucleoside triphosphate metab...",41,15,17.75,589,"0.84962","0.27955","0.27955"
"GO:0070588","calcium ion transmembrane transport",13,7,5.63,171,"0.30985","0.28310","0.28310"
"GO:0060322","head development",53,21,22.95,488,"0.75259","0.29034","0.29034"
"GO:0006605","protein targeting",16,8,6.93,204,"0.38253","0.29054","0.29054"
"GO:0006164","purine nucleotide biosynthetic process",45,20,19.48,288,"0.49540","0.29241","0.29241"
"GO:0072522","purine-containing compound biosynthetic ...",45,20,19.48,289,"0.49540","0.29241","0.29241"
"GO:0031589","cell-substrate adhesion",11,5,4.76,320,"0.55772","0.29324","0.29324"
"GO:0019359","nicotinamide nucleotide biosynthetic pro...",16,8,6.93,205,"0.38253","0.29463","0.29463"
"GO:0019363","pyridine nucleotide biosynthetic process",16,8,6.93,206,"0.38253","0.29463","0.29463"
"GO:0034404","nucleobase-containing small molecule bio...",16,7,6.93,337,"0.58095","0.29463","0.29463"
"GO:0043086","negative regulation of catalytic activit...",34,15,14.72,308,"0.52761","0.29651","0.29651"
"GO:1901137","carbohydrate derivative biosynthetic pro...",88,39,38.1,272,"0.46341","0.30010","0.30010"
"GO:0032989","cellular component morphogenesis",86,37,37.24,325,"0.56298","0.19354","0.30024"
"GO:0006091","generation of precursor metabolites and ...",46,24,19.92,89,"0.14088","0.00952","0.30073"
"GO:0035051","cardiocyte differentiation",12,6,5.2,227,"0.42489","0.30494","0.30494"
"GO:0045445","myoblast differentiation",12,7,5.2,132,"0.22213","0.30494","0.30494"
"GO:0045661","regulation of myoblast differentiation",12,7,5.2,133,"0.22213","0.30494","0.30494"
"GO:0048511","rhythmic process",18,8,7.79,318,"0.55128","0.30779","0.30779"
"GO:0051270","regulation of cellular component movemen...",30,13,12.99,326,"0.56867","0.30797","0.30797"
"GO:0009408","response to heat",17,7,7.36,397,"0.65972","0.31118","0.31118"
"GO:0046677","response to antibiotic",17,9,7.36,164,"0.28588","0.31118","0.31118"
"GO:0001505","regulation of neurotransmitter levels",28,14,12.12,165,"0.29691","0.31390","0.31390"
"GO:0009260","ribonucleotide biosynthetic process",43,19,18.62,294,"0.51188","0.31568","0.31568"
"GO:0046390","ribose phosphate biosynthetic process",43,19,18.62,295,"0.51188","0.31568","0.31568"
"GO:0044255","cellular lipid metabolic process",96,53,41.57,17,"0.01100","0.00169","0.32371"
"GO:0046034","ATP metabolic process",40,15,17.32,553,"0.81748","0.32521","0.32521"
"GO:0009152","purine ribonucleotide biosynthetic proce...",42,19,18.18,269,"0.45794","0.32795","0.32795"
"GO:0048545","response to steroid hormone",29,13,12.56,292,"0.50510","0.33107","0.33107"
"GO:0000902","cell morphogenesis",64,26,27.71,451,"0.71270","0.33202","0.33202"
"GO:0009126","purine nucleoside monophosphate metaboli...",43,17,18.62,483,"0.74324","0.33541","0.33541"
"GO:0009167","purine ribonucleoside monophosphate meta...",43,17,18.62,484,"0.74324","0.33541","0.33541"
"GO:0009611","response to wounding",30,18,12.99,44,"0.04779","0.04261","0.33555"
"GO:0060828","regulation of canonical Wnt signaling pa...",11,2,4.76,891,"0.98190","0.33677","0.33677"
"GO:0006163","purine nucleotide metabolic process",68,27,29.44,504,"0.76671","0.33742","0.33742"
"GO:0019693","ribose phosphate metabolic process",68,28,29.44,416,"0.68367","0.33742","0.33742"
"GO:0010563","negative regulation of phosphorus metabo...",34,14,14.72,404,"0.66224","0.33911","0.33911"
"GO:0045936","negative regulation of phosphate metabol...",34,14,14.72,405,"0.66224","0.33911","0.33911"
"GO:0007005","mitochondrion organization",31,13,13.42,370,"0.62874","0.33930","0.33930"
"GO:0007626","locomotory behavior",11,4,4.76,508,"0.77667","0.34174","0.34174"
"GO:1901605","alpha-amino acid metabolic process",25,14,10.82,88,"0.13896","0.34555","0.34555"
"GO:0006936","muscle contraction",24,13,10.39,114,"0.19086","0.34897","0.34897"
"GO:0042461","photoreceptor cell development",10,6,4.33,139,"0.22608","0.34993","0.34993"
"GO:0042462","eye photoreceptor cell development",10,6,4.33,140,"0.22608","0.34993","0.34993"
"GO:0098742","cell-cell adhesion via plasma-membrane a...",20,8,8.66,439,"0.69719","0.35158","0.35158"
"GO:0032970","regulation of actin filament-based proce...",31,17,13.42,86,"0.13094","0.35378","0.35378"
"GO:0006508","proteolysis",138,58,59.75,390,"0.65379","0.35737","0.35737"
"GO:0044282","small molecule catabolic process",27,14,11.69,142,"0.23876","0.35750","0.35750"
"GO:0007423","sensory organ development",62,27,26.84,314,"0.53341","0.35818","0.35818"
"GO:0032990","cell part morphogenesis",46,20,19.92,315,"0.54721","0.35883","0.35883"
"GO:0042493","response to drug",43,21,18.62,158,"0.27810","0.35950","0.35950"
"GO:0009416","response to light stimulus",18,9,7.79,198,"0.36487","0.36202","0.36202"
"GO:0007610","behavior",53,24,22.95,241,"0.43620","0.36360","0.36360"
"GO:0031400","negative regulation of protein modificat...",38,15,16.45,479,"0.73878","0.36413","0.36413"
"GO:0009259","ribonucleotide metabolic process",64,26,27.71,452,"0.71270","0.36461","0.36461"
"GO:0048812","neuron projection morphogenesis",43,19,18.62,296,"0.51188","0.36536","0.36536"
"GO:0048858","cell projection morphogenesis",43,19,18.62,297,"0.51188","0.36536","0.36536"
"GO:0120039","plasma membrane bounded cell projection ...",43,19,18.62,298,"0.51188","0.36536","0.36536"
"GO:0000910","cytokinesis",15,7,6.49,287,"0.49414","0.36577","0.36577"
"GO:0048738","cardiac muscle tissue development",17,8,7.36,274,"0.46843","0.36605","0.36605"
"GO:0072657","protein localization to membrane",23,9,9.96,465,"0.72885","0.36746","0.36746"
"GO:0033365","protein localization to organelle",35,14,15.15,454,"0.71311","0.36819","0.36819"
"GO:0048771","tissue remodeling",14,7,6.06,218,"0.40232","0.36920","0.36920"
"GO:0009101","glycoprotein biosynthetic process",33,16,14.29,187,"0.33203","0.37015","0.37015"
"GO:0006733","oxidoreduction coenzyme metabolic proces...",23,10,9.96,329,"0.57301","0.37230","0.37230"
"GO:0031099","regeneration",10,5,4.33,254,"0.45126","0.37622","0.37622"
"GO:0007155","cell adhesion",91,42,39.4,185,"0.32402","0.37716","0.37716"
"GO:0022610","biological adhesion",91,42,39.4,186,"0.32402","0.37716","0.37716"
"GO:0009100","glycoprotein metabolic process",38,17,16.45,283,"0.49094","0.37852","0.37852"
"GO:0006096","glycolytic process",10,5,4.33,255,"0.45126","0.37911","0.37911"
"GO:0006165","nucleoside diphosphate phosphorylation",10,5,4.33,256,"0.45126","0.37911","0.37911"
"GO:0006757","ATP generation from ADP",10,5,4.33,257,"0.45126","0.37911","0.37911"
"GO:0009135","purine nucleoside diphosphate metabolic ...",10,5,4.33,258,"0.45126","0.37911","0.37911"
"GO:0009179","purine ribonucleoside diphosphate metabo...",10,5,4.33,259,"0.45126","0.37911","0.37911"
"GO:0009185","ribonucleoside diphosphate metabolic pro...",10,5,4.33,260,"0.45126","0.37911","0.37911"
"GO:0042866","pyruvate biosynthetic process",10,5,4.33,261,"0.45126","0.37911","0.37911"
"GO:0046031","ADP metabolic process",10,5,4.33,262,"0.45126","0.37911","0.37911"
"GO:0046939","nucleotide phosphorylation",10,5,4.33,263,"0.45126","0.37911","0.37911"
"GO:0009605","response to external stimulus",119,51,51.52,332,"0.57561","0.37987","0.37987"
"GO:0006811","ion transport",189,95,81.83,29,"0.02648","0.06884","0.38624"
"GO:0043434","response to peptide hormone",12,6,5.2,228,"0.42489","0.38792","0.38792"
"GO:0030334","regulation of cell migration",24,9,10.39,523,"0.78184","0.39073","0.39073"
"GO:0008610","lipid biosynthetic process",56,28,24.25,113,"0.18691","0.39206","0.39206"
"GO:0009124","nucleoside monophosphate biosynthetic pr...",31,13,13.42,371,"0.62874","0.39916","0.39916"
"GO:0009156","ribonucleoside monophosphate biosyntheti...",31,13,13.42,372,"0.62874","0.39916","0.39916"
"GO:0009266","response to temperature stimulus",19,8,8.23,364,"0.62817","0.39984","0.39984"
"GO:0009150","purine ribonucleotide metabolic process",63,26,27.28,412,"0.67486","0.40030","0.40030"
"GO:0009636","response to toxic substance",23,11,9.96,220,"0.40625","0.40088","0.40088"
"GO:0072359","circulatory system development",53,17,22.95,831,"0.96631","0.40110","0.40110"
"GO:0050804","modulation of chemical synaptic transmis...",24,11,10.39,279,"0.47845","0.40216","0.40216"
"GO:0099177","regulation of trans-synaptic signaling",24,11,10.39,280,"0.47845","0.40216","0.40216"
"GO:0007612","learning",12,1,5.2,1031,"0.99892","0.40375","0.40375"
"GO:0022411","cellular component disassembly",18,7,7.79,461,"0.72872","0.40999","0.40999"
"GO:0001932","regulation of protein phosphorylation",54,19,23.38,682,"0.91360","0.41118","0.41118"
"GO:0016042","lipid catabolic process",21,16,9.09,3,"0.00221","0.00087","0.41516"
