"GO.ID","Term","Annotated","Significant","Expected","Rank in classicFisher","classicFisher","classicKS","elimKS"
"GO:0009612","response to mechanical stimulus",21,16,11.35,147,"0.03152","0.01422","0.01422"
"GO:0072524","pyridine-containing compound metabolic p...",14,11,7.56,218,"0.05426","0.01438","0.01438"
"GO:0048754","branching morphogenesis of an epithelial...",8,7,4.32,227,"0.05642","0.01446","0.01446"
"GO:0035151","regulation of tube size, open tracheal s...",3,3,1.62,468,"0.15758","0.01461","0.01461"
"GO:0016202","regulation of striated muscle tissue dev...",9,8,4.86,152,"0.03374","0.01568","0.01568"
"GO:0048634","regulation of muscle organ development",9,8,4.86,153,"0.03374","0.01568","0.01568"
"GO:1901861","regulation of muscle tissue development",9,8,4.86,154,"0.03374","0.01568","0.01568"
"GO:0006811","ion transport",209,133,112.93,32,"0.00214","0.00961","0.01570"
"GO:0072359","circulatory system development",70,47,37.82,109,"0.01656","0.01619","0.01619"
"GO:0002791","regulation of peptide secretion",14,12,7.56,101,"0.01403","0.01623","0.01623"
"GO:0050708","regulation of protein secretion",14,12,7.56,102,"0.01403","0.01623","0.01623"
"GO:0099173","postsynapse organization",16,14,8.65,49,"0.00524","0.01670","0.01670"
"GO:0035902","response to immobilization stress",5,5,2.7,190,"0.04590","0.01784","0.01784"
"GO:0098974","postsynaptic actin cytoskeleton organiza...",5,5,2.7,191,"0.04590","0.01784","0.01784"
"GO:0099188","postsynaptic cytoskeleton organization",5,5,2.7,192,"0.04590","0.01784","0.01784"
"GO:0051047","positive regulation of secretion",19,16,10.27,54,"0.00599","0.01815","0.01815"
"GO:0055082","cellular chemical homeostasis",25,19,13.51,116,"0.02004","0.01817","0.01817"
"GO:0048814","regulation of dendrite morphogenesis",6,6,3.24,128,"0.02476","0.01843","0.01843"
"GO:0048732","gland development",15,13,8.1,74,"0.00861","0.01850","0.01850"
"GO:0030010","establishment of cell polarity",12,11,6.48,59,"0.00684","0.01856","0.01856"
"GO:0043044","ATP-dependent chromatin remodeling",6,6,3.24,129,"0.02476","0.01898","0.01898"
"GO:0045682","regulation of epidermis development",3,3,1.62,469,"0.15758","0.01910","0.01910"
"GO:0098609","cell-cell adhesion",64,48,34.58,13,"0.00039","0.00041","0.01916"
"GO:0010001","glial cell differentiation",10,8,5.4,335,"0.08880","0.01924","0.01924"
"GO:0019359","nicotinamide nucleotide biosynthetic pro...",11,9,5.94,242,"0.05709","0.02006","0.02006"
"GO:0019363","pyridine nucleotide biosynthetic process",11,9,5.94,243,"0.05709","0.02006","0.02006"
"GO:0007420","brain development",61,44,32.96,35,"0.00264","0.00272","0.02033"
"GO:0002793","positive regulation of peptide secretion",9,8,4.86,155,"0.03374","0.02106","0.02106"
"GO:0050714","positive regulation of protein secretion",9,8,4.86,156,"0.03374","0.02106","0.02106"
"GO:0043406","positive regulation of MAP kinase activi...",8,8,4.32,63,"0.00720","0.02136","0.02136"
"GO:0071902","positive regulation of protein serine/th...",8,8,4.32,64,"0.00720","0.02136","0.02136"
"GO:0001894","tissue homeostasis",17,13,9.19,206,"0.05016","0.02149","0.02149"
"GO:0048813","dendrite morphogenesis",11,10,5.94,83,"0.01173","0.02201","0.02201"
"GO:0050885","neuromuscular process controlling balanc...",4,4,2.16,293,"0.08506","0.02245","0.02245"
"GO:0060997","dendritic spine morphogenesis",4,4,2.16,294,"0.08506","0.02245","0.02245"
"GO:0061001","regulation of dendritic spine morphogene...",4,4,2.16,295,"0.08506","0.02245","0.02245"
"GO:0050673","epithelial cell proliferation",17,12,9.19,389,"0.12855","0.02260","0.02260"
"GO:0016999","antibiotic metabolic process",18,15,9.73,80,"0.00949","0.02343","0.02343"
"GO:0071257","cellular response to electrical stimulus",6,6,3.24,130,"0.02476","0.02373","0.02373"
"GO:0006099","tricarboxylic acid cycle",15,13,8.1,75,"0.00861","0.02389","0.02389"
"GO:0006101","citrate metabolic process",15,13,8.1,76,"0.00861","0.02389","0.02389"
"GO:0072350","tricarboxylic acid metabolic process",15,13,8.1,77,"0.00861","0.02389","0.02389"
"GO:0036445","neuronal stem cell division",3,3,1.62,470,"0.15758","0.02410","0.02410"
"GO:0048103","somatic stem cell division",3,3,1.62,471,"0.15758","0.02410","0.02410"
"GO:0055057","neuroblast division",3,3,1.62,472,"0.15758","0.02410","0.02410"
"GO:0055059","asymmetric neuroblast division",3,3,1.62,473,"0.15758","0.02410","0.02410"
"GO:0007611","learning or memory",21,17,11.35,82,"0.00978","0.02431","0.02431"
"GO:0007016","cytoskeletal anchoring at plasma membran...",3,3,1.62,474,"0.15758","0.02466","0.02466"
"GO:0048589","developmental growth",50,33,27.02,241,"0.05688","0.02512","0.02512"
"GO:0006096","glycolytic process",8,7,4.32,228,"0.05642","0.02577","0.02577"
"GO:0006757","ATP generation from ADP",8,7,4.32,229,"0.05642","0.02577","0.02577"
"GO:0009135","purine nucleoside diphosphate metabolic ...",8,7,4.32,230,"0.05642","0.02577","0.02577"
"GO:0009179","purine ribonucleoside diphosphate metabo...",8,7,4.32,231,"0.05642","0.02577","0.02577"
"GO:0009185","ribonucleoside diphosphate metabolic pro...",8,7,4.32,232,"0.05642","0.02577","0.02577"
"GO:0042866","pyruvate biosynthetic process",8,7,4.32,233,"0.05642","0.02577","0.02577"
"GO:0046031","ADP metabolic process",8,7,4.32,234,"0.05642","0.02577","0.02577"
"GO:0060026","convergent extension",3,3,1.62,475,"0.15758","0.02600","0.02600"
"GO:0001745","compound eye morphogenesis",11,9,5.94,244,"0.05709","0.02616","0.02616"
"GO:0007507","heart development",53,34,28.64,334,"0.08697","0.02641","0.02641"
"GO:0019362","pyridine nucleotide metabolic process",13,10,7.02,280,"0.08129","0.02705","0.02705"
"GO:0046496","nicotinamide nucleotide metabolic proces...",13,10,7.02,281,"0.08129","0.02705","0.02705"
"GO:0006270","DNA replication initiation",4,3,2.16,895,"0.37516","0.02712","0.02712"
"GO:0035315","hair cell differentiation",4,4,2.16,296,"0.08506","0.02712","0.02712"
"GO:0055074","calcium ion homeostasis",18,14,9.73,162,"0.03391","0.02731","0.02731"
"GO:1903532","positive regulation of secretion by cell",18,15,9.73,81,"0.00949","0.02751","0.02751"
"GO:0010720","positive regulation of cell development",29,21,15.67,149,"0.03327","0.02809","0.02809"
"GO:0006874","cellular calcium ion homeostasis",16,13,8.65,122,"0.02321","0.02881","0.02881"
"GO:0048812","neuron projection morphogenesis",61,45,32.96,21,"0.00109","0.00059","0.02929"
"GO:0048858","cell projection morphogenesis",61,45,32.96,22,"0.00109","0.00059","0.02929"
"GO:0120039","plasma membrane bounded cell projection ...",61,45,32.96,23,"0.00109","0.00059","0.02929"
"GO:0001954","positive regulation of cell-matrix adhes...",3,3,1.62,476,"0.15758","0.03031","0.03031"
"GO:0007391","dorsal closure",3,3,1.62,477,"0.15758","0.03031","0.03031"
"GO:0010811","positive regulation of cell-substrate ad...",3,3,1.62,478,"0.15758","0.03031","0.03031"
"GO:0032231","regulation of actin filament bundle asse...",3,3,1.62,479,"0.15758","0.03031","0.03031"
"GO:0051492","regulation of stress fiber assembly",3,3,1.62,480,"0.15758","0.03031","0.03031"
"GO:0034220","ion transmembrane transport",109,73,58.9,38,"0.00345","0.01642","0.03063"
"GO:0034754","cellular hormone metabolic process",4,4,2.16,297,"0.08506","0.03085","0.03085"
"GO:2000026","regulation of multicellular organismal d...",110,70,59.44,124,"0.02381","0.03146","0.03146"
"GO:0030198","extracellular matrix organization",17,14,9.19,104,"0.01492","0.00259","0.03149"
"GO:0022603","regulation of anatomical structure morph...",52,40,28.1,16,"0.00049","0.00095","0.03267"
"GO:0050678","regulation of epithelial cell proliferat...",11,8,5.94,593,"0.17336","0.03379","0.03379"
"GO:0007349","cellularization",8,7,4.32,235,"0.05642","0.03405","0.03405"
"GO:1904029","regulation of cyclin-dependent protein k...",8,6,4.32,629,"0.20353","0.03405","0.03405"
"GO:0000902","cell morphogenesis",83,61,44.85,4,"0.00017","0.00012","0.03408"
"GO:0002118","aggressive behavior",6,6,3.24,131,"0.02476","0.03415","0.03415"
"GO:0002121","inter-male aggressive behavior",6,6,3.24,132,"0.02476","0.03415","0.03415"
"GO:0008356","asymmetric cell division",5,4,2.7,684,"0.24171","0.03475","0.03475"
"GO:0001952","regulation of cell-matrix adhesion",4,4,2.16,298,"0.08506","0.03487","0.03487"
"GO:0010810","regulation of cell-substrate adhesion",4,4,2.16,299,"0.08506","0.03487","0.03487"
"GO:0006875","cellular metal ion homeostasis",21,16,11.35,148,"0.03152","0.03505","0.03505"
"GO:0051093","negative regulation of developmental pro...",51,34,27.56,184,"0.04462","0.03521","0.03521"
"GO:0010770","positive regulation of cell morphogenesi...",5,5,2.7,193,"0.04590","0.03590","0.03590"
"GO:0071214","cellular response to abiotic stimulus",19,14,10.27,258,"0.06545","0.03611","0.03611"
"GO:0104004","cellular response to environmental stimu...",19,14,10.27,259,"0.06545","0.03611","0.03611"
"GO:0048598","embryonic morphogenesis",51,33,27.56,274,"0.07937","0.03683","0.03683"
"GO:0051489","regulation of filopodium assembly",3,3,1.62,481,"0.15758","0.03865","0.03865"
"GO:0030334","regulation of cell migration",32,21,17.29,385,"0.12543","0.03866","0.03866"
"GO:0045165","cell fate commitment",19,14,10.27,260,"0.06545","0.03952","0.03952"
"GO:0097090","presynaptic membrane organization",4,4,2.16,300,"0.08506","0.04014","0.04014"
"GO:0010172","embryonic body morphogenesis",4,4,2.16,301,"0.08506","0.04113","0.04113"
"GO:0051705","multi-organism behavior",14,11,7.56,219,"0.05426","0.04144","0.04144"
"GO:0009790","embryo development",92,54,49.71,653,"0.20987","0.04152","0.04152"
"GO:0051962","positive regulation of nervous system de...",28,20,15.13,203,"0.04596","0.04168","0.04168"
"GO:0007043","cell-cell junction assembly",5,4,2.7,685,"0.24171","0.04179","0.04179"
"GO:0045216","cell-cell junction organization",5,4,2.7,686,"0.24171","0.04179","0.04179"
"GO:0009605","response to external stimulus",120,78,64.84,73,"0.00830","0.01501","0.04198"
"GO:0001501","skeletal system development",22,16,11.89,250,"0.05828","0.04262","0.04262"
"GO:0050808","synapse organization",39,28,21.07,110,"0.01735","0.04281","0.04281"
"GO:0007623","circadian rhythm",18,17,9.73,8,"0.00024","0.00034","0.04401"
"GO:0051301","cell division",29,18,15.67,748,"0.24752","0.04434","0.04434"
"GO:0006873","cellular ion homeostasis",23,17,12.43,180,"0.04130","0.04495","0.04495"
"GO:0030003","cellular cation homeostasis",23,17,12.43,181,"0.04130","0.04495","0.04495"
"GO:0061351","neural precursor cell proliferation",9,8,4.86,157,"0.03374","0.04514","0.04514"
"GO:0007219","Notch signaling pathway",15,9,8.1,1021,"0.42178","0.04533","0.04533"
"GO:0000904","cell morphogenesis involved in different...",62,47,33.5,11,"0.00029","0.00014","0.04552"
"GO:0048663","neuron fate commitment",3,3,1.62,482,"0.15758","0.04576","0.04576"
"GO:0060856","establishment of blood-brain barrier",3,3,1.62,483,"0.15758","0.04576","0.04576"
"GO:0009913","epidermal cell differentiation",8,7,4.32,236,"0.05642","0.04684","0.04684"
"GO:0048667","cell morphogenesis involved in neuron di...",52,39,28.1,25,"0.00138","0.00094","0.04711"
"GO:0007291","sperm individualization",6,5,3.24,436,"0.15160","0.04911","0.04911"
"GO:0021762","substantia nigra development",6,5,3.24,437,"0.15160","0.04911","0.04911"
"GO:0048857","neural nucleus development",6,5,3.24,438,"0.15160","0.04911","0.04911"
"GO:1904030","negative regulation of cyclin-dependent ...",6,5,3.24,439,"0.15160","0.04911","0.04911"
"GO:0072089","stem cell proliferation",9,7,4.86,406,"0.13581","0.04941","0.04941"
"GO:0051602","response to electrical stimulus",10,9,5.4,113,"0.01998","0.04965","0.04965"
"GO:0007389","pattern specification process",43,30,23.23,137,"0.02522","0.05105","0.05105"
"GO:0007187","G protein-coupled receptor signaling pat...",3,3,1.62,484,"0.15758","0.05109","0.05109"
"GO:0007188","adenylate cyclase-modulating G protein-c...",3,3,1.62,485,"0.15758","0.05109","0.05109"
"GO:0048705","skeletal system morphogenesis",13,10,7.02,282,"0.08129","0.05122","0.05122"
"GO:0035148","tube formation",19,13,10.27,434,"0.15088","0.05162","0.05162"
"GO:0048568","embryonic organ development",39,25,21.07,405,"0.13318","0.05203","0.05203"
"GO:0055065","metal ion homeostasis",25,18,13.51,213,"0.05178","0.05231","0.05231"
"GO:0090596","sensory organ morphogenesis",34,24,18.37,167,"0.03616","0.05258","0.05258"
"GO:0065004","protein-DNA complex assembly",14,8,7.56,1194,"0.51668","0.05261","0.05261"
"GO:0071824","protein-DNA complex subunit organization",14,8,7.56,1195,"0.51668","0.05261","0.05261"
"GO:0002696","positive regulation of leukocyte activat...",5,5,2.7,194,"0.04590","0.05388","0.05388"
"GO:0050867","positive regulation of cell activation",5,5,2.7,195,"0.04590","0.05388","0.05388"
"GO:0051251","positive regulation of lymphocyte activa...",5,5,2.7,196,"0.04590","0.05388","0.05388"
"GO:0030239","myofibril assembly",15,11,8.1,364,"0.10528","0.05477","0.05477"
"GO:0044057","regulation of system process",35,22,18.91,617,"0.18869","0.05524","0.05524"
"GO:0001525","angiogenesis",13,11,7.02,121,"0.02265","0.05526","0.05526"
"GO:0046434","organophosphate catabolic process",24,16,12.97,431,"0.14852","0.05553","0.05553"
"GO:0060562","epithelial tube morphogenesis",37,28,19.99,50,"0.00536","0.00305","0.05594"
"GO:0007612","learning",16,13,8.65,123,"0.02321","0.05596","0.05596"
"GO:0007015","actin filament organization",41,29,22.15,119,"0.02112","0.00732","0.05639"
"GO:0006851","mitochondrial calcium ion transmembrane ...",3,3,1.62,486,"0.15758","0.05654","0.05654"
"GO:0036444","calcium import into the mitochondrion",3,3,1.62,487,"0.15758","0.05654","0.05654"
"GO:0051560","mitochondrial calcium ion homeostasis",3,3,1.62,488,"0.15758","0.05654","0.05654"
"GO:0007610","behavior",68,45,36.74,140,"0.02687","0.05681","0.05681"
"GO:0034329","cell junction assembly",12,10,6.48,171,"0.03618","0.05805","0.05805"
"GO:0034330","cell junction organization",12,10,6.48,172,"0.03618","0.05805","0.05805"
"GO:0032228","regulation of synaptic transmission, GAB...",3,3,1.62,489,"0.15758","0.05807","0.05807"
"GO:0035640","exploration behavior",3,3,1.62,490,"0.15758","0.05807","0.05807"
"GO:0050805","negative regulation of synaptic transmis...",3,3,1.62,491,"0.15758","0.05807","0.05807"
"GO:0051932","synaptic transmission, GABAergic",3,3,1.62,492,"0.15758","0.05807","0.05807"
"GO:0006816","calcium ion transport",31,20,16.75,576,"0.15935","0.05871","0.05871"
"GO:0048592","eye morphogenesis",31,22,16.75,177,"0.04077","0.05871","0.05871"
"GO:0003205","cardiac chamber development",8,6,4.32,630,"0.20353","0.05911","0.05911"
"GO:0021987","cerebral cortex development",8,6,4.32,631,"0.20353","0.05911","0.05911"
"GO:0035239","tube morphogenesis",54,39,29.18,45,"0.00442","0.00808","0.05915"
"GO:0051216","cartilage development",11,8,5.94,594,"0.17336","0.05934","0.05934"
"GO:0022409","positive regulation of cell-cell adhesio...",4,4,2.16,302,"0.08506","0.05943","0.05943"
"GO:0030217","T cell differentiation",4,3,2.16,896,"0.37516","0.05943","0.05943"
"GO:0045619","regulation of lymphocyte differentiation",4,3,2.16,897,"0.37516","0.05943","0.05943"
"GO:1901888","regulation of cell junction assembly",4,4,2.16,303,"0.08506","0.05943","0.05943"
"GO:0048729","tissue morphogenesis",58,45,31.34,3,"0.00015","6.8e-05","0.05988"
"GO:0032989","cellular component morphogenesis",102,72,55.11,12,"0.00036","0.00038","0.06037"
"GO:0050769","positive regulation of neurogenesis",27,19,14.59,255,"0.06278","0.06109","0.06109"
"GO:0001678","cellular glucose homeostasis",3,3,1.62,493,"0.15758","0.06124","0.06124"
"GO:0003208","cardiac ventricle morphogenesis",3,3,1.62,494,"0.15758","0.06124","0.06124"
"GO:0051960","regulation of nervous system development",57,37,30.8,252,"0.06168","0.06248","0.06248"
"GO:0072503","cellular divalent inorganic cation homeo...",17,13,9.19,207,"0.05016","0.06314","0.06314"
"GO:0007159","leukocyte cell-cell adhesion",5,5,2.7,197,"0.04590","0.06318","0.06318"
"GO:0055080","cation homeostasis",29,20,15.67,269,"0.07416","0.06329","0.06329"
"GO:0098771","inorganic ion homeostasis",29,20,15.67,270,"0.07416","0.06329","0.06329"
"GO:0050896","response to stimulus",720,419,389.03,44,"0.00440","0.00196","0.06370"
"GO:0050890","cognition",24,18,12.97,142,"0.02893","0.06618","0.06618"
"GO:0016477","cell migration",52,32,28.1,587,"0.16939","0.06629","0.06629"
"GO:0009166","nucleotide catabolic process",16,12,8.65,267,"0.07322","0.06673","0.06673"
"GO:0001737","establishment of imaginal disc-derived w...",3,3,1.62,495,"0.15758","0.06691","0.06691"
"GO:0035316","non-sensory hair organization",3,3,1.62,496,"0.15758","0.06691","0.06691"
"GO:0035317","imaginal disc-derived wing hair organiza...",3,3,1.62,497,"0.15758","0.06691","0.06691"
"GO:0015698","inorganic anion transport",10,9,5.4,114,"0.01998","0.06735","0.06735"
"GO:0061311","cell surface receptor signaling pathway ...",3,3,1.62,498,"0.15758","0.06756","0.06756"
"GO:0042692","muscle cell differentiation",29,19,15.67,428,"0.14416","0.06764","0.06764"
"GO:0000422","autophagy of mitochondrion",6,6,3.24,133,"0.02476","0.06970","0.06970"
"GO:0061726","mitochondrion disassembly",6,6,3.24,134,"0.02476","0.06970","0.06970"
"GO:1903008","organelle disassembly",6,6,3.24,135,"0.02476","0.06970","0.06970"
"GO:2000027","regulation of animal organ morphogenesis",15,10,8.1,673,"0.23600","0.06990","0.06990"
"GO:0070838","divalent metal ion transport",35,21,18.91,792,"0.29511","0.07074","0.07074"
"GO:0072511","divalent inorganic cation transport",35,21,18.91,793,"0.29511","0.07074","0.07074"
"GO:0055001","muscle cell development",22,15,11.89,394,"0.13026","0.07173","0.07173"
"GO:0072348","sulfur compound transport",6,6,3.24,136,"0.02476","0.07294","0.07294"
"GO:0032990","cell part morphogenesis",65,47,35.12,30,"0.00174","0.00225","0.07298"
"GO:0045859","regulation of protein kinase activity",28,19,15.13,362,"0.09830","0.07308","0.07308"
"GO:0006165","nucleoside diphosphate phosphorylation",9,7,4.86,407,"0.13581","0.07343","0.07343"
"GO:0009132","nucleoside diphosphate metabolic process",9,7,4.86,408,"0.13581","0.07343","0.07343"
"GO:0016052","carbohydrate catabolic process",9,7,4.86,409,"0.13581","0.07343","0.07343"
"GO:0046939","nucleotide phosphorylation",9,7,4.86,410,"0.13581","0.07343","0.07343"
"GO:0010171","body morphogenesis",6,5,3.24,440,"0.15160","0.07471","0.07471"
"GO:0051249","regulation of lymphocyte activation",13,10,7.02,283,"0.08129","0.07524","0.07524"
"GO:0001837","epithelial to mesenchymal transition",6,5,3.24,441,"0.15160","0.07539","0.07539"
"GO:0007272","ensheathment of neurons",6,5,3.24,442,"0.15160","0.07539","0.07539"
"GO:0007405","neuroblast proliferation",6,5,3.24,443,"0.15160","0.07539","0.07539"
"GO:0008366","axon ensheathment",6,5,3.24,444,"0.15160","0.07539","0.07539"
"GO:0060349","bone morphogenesis",6,5,3.24,445,"0.15160","0.07539","0.07539"
"GO:0060350","endochondral bone morphogenesis",6,5,3.24,446,"0.15160","0.07539","0.07539"
"GO:0060351","cartilage development involved in endoch...",6,5,3.24,447,"0.15160","0.07539","0.07539"
"GO:0051239","regulation of multicellular organismal p...",165,100,89.15,204,"0.04671","0.07546","0.07546"
"GO:0072593","reactive oxygen species metabolic proces...",5,4,2.7,687,"0.24171","0.07653","0.07653"
"GO:0046649","lymphocyte activation",17,13,9.19,208,"0.05016","0.07669","0.07669"
"GO:0050767","regulation of neurogenesis",54,35,29.18,262,"0.06994","0.07747","0.07747"
"GO:0042445","hormone metabolic process",12,8,6.48,770,"0.28045","0.07763","0.07763"
"GO:0007423","sensory organ development",68,50,36.74,18,"0.00066","0.00033","0.07780"
"GO:0021953","central nervous system neuron differenti...",9,8,4.86,158,"0.03374","0.07821","0.07821"
"GO:0034404","nucleobase-containing small molecule bio...",21,14,11.35,589,"0.17219","0.07846","0.07846"
"GO:0007160","cell-matrix adhesion",8,7,4.32,237,"0.05642","0.07949","0.07949"
"GO:0007204","positive regulation of cytosolic calcium...",4,4,2.16,304,"0.08506","0.07981","0.07981"
"GO:0051480","regulation of cytosolic calcium ion conc...",4,4,2.16,305,"0.08506","0.07981","0.07981"
"GO:0060402","calcium ion transport into cytosol",4,4,2.16,306,"0.08506","0.07981","0.07981"
"GO:0110053","regulation of actin filament organizatio...",25,18,13.51,214,"0.05178","0.00400","0.08009"
"GO:2001259","positive regulation of cation channel ac...",6,3,3.24,1777,"0.72874","0.08121","0.08121"
"GO:0048738","cardiac muscle tissue development",18,12,9.73,626,"0.20080","0.08156","0.08156"
"GO:0002790","peptide secretion",21,15,11.35,276,"0.08118","0.08180","0.08180"
"GO:0009306","protein secretion",21,15,11.35,277,"0.08118","0.08180","0.08180"
"GO:0043549","regulation of kinase activity",31,22,16.75,178,"0.04077","0.08281","0.08281"
"GO:0060560","developmental growth involved in morphog...",15,11,8.1,365,"0.10528","0.08329","0.08329"
"GO:0048645","animal organ formation",4,4,2.16,307,"0.08506","0.08335","0.08335"
"GO:0099174","regulation of presynapse organization",4,4,2.16,308,"0.08506","0.08335","0.08335"
"GO:0099172","presynapse organization",9,8,4.86,159,"0.03374","0.08393","0.08393"
"GO:0048699","generation of neurons",138,89,74.56,58,"0.00681","0.00650","0.08436"
"GO:0048878","chemical homeostasis",45,29,24.31,363,"0.10254","0.08549","0.08549"
"GO:0044860","protein localization to plasma membrane ...",4,4,2.16,309,"0.08506","0.08578","0.08578"
"GO:0051646","mitochondrion localization",4,4,2.16,310,"0.08506","0.08578","0.08578"
"GO:0072358","cardiovascular system development",27,19,14.59,256,"0.06278","0.08599","0.08599"
"GO:0000086","G2/M transition of mitotic cell cycle",5,3,2.7,1466,"0.57534","0.08674","0.08674"
"GO:0061061","muscle structure development",60,37,32.42,427,"0.14214","0.08675","0.08675"
"GO:0010562","positive regulation of phosphorus metabo...",34,22,18.37,422,"0.13887","0.08755","0.08755"
"GO:0045937","positive regulation of phosphate metabol...",34,22,18.37,423,"0.13887","0.08755","0.08755"
"GO:0007308","oocyte construction",5,5,2.7,198,"0.04590","0.08779","0.08779"
"GO:0007309","oocyte axis specification",5,5,2.7,199,"0.04590","0.08779","0.08779"
"GO:0030098","lymphocyte differentiation",7,5,3.78,795,"0.29758","0.08913","0.08913"
"GO:0001895","retina homeostasis",7,6,3.78,345,"0.09320","0.08931","0.08931"
"GO:0060078","regulation of postsynaptic membrane pote...",3,3,1.62,499,"0.15758","0.08976","0.08976"
"GO:0060079","excitatory postsynaptic potential",3,3,1.62,500,"0.15758","0.08976","0.08976"
"GO:0097105","presynaptic membrane assembly",3,3,1.62,501,"0.15758","0.08976","0.08976"
"GO:0098815","modulation of excitatory postsynaptic po...",3,3,1.62,502,"0.15758","0.08976","0.08976"
"GO:0099565","chemical synaptic transmission, postsyna...",3,3,1.62,503,"0.15758","0.08976","0.08976"
"GO:0007044","cell-substrate junction assembly",5,5,2.7,200,"0.04590","0.09026","0.09026"
"GO:0030182","neuron differentiation",123,81,66.46,43,"0.00429","0.00500","0.09166"
