"GO.ID","Term","Annotated","Significant","Expected","Rank in classicFisher","classicFisher","classicKS","elimKS"
"GO:0098727","maintenance of cell number",19,15,9.4,52,"0.00826","0.02383","0.02383"
"GO:1903825","organic acid transmembrane transport",12,9,5.93,162,"0.06737","0.02481","0.02481"
"GO:1905039","carboxylic acid transmembrane transport",12,9,5.93,163,"0.06737","0.02481","0.02481"
"GO:0016310","phosphorylation",230,130,113.73,69,"0.01469","0.02482","0.02482"
"GO:0009886","post-embryonic animal morphogenesis",17,13,8.41,87,"0.02170","0.02614","0.02614"
"GO:0043161","proteasome-mediated ubiquitin-dependent ...",39,31,19.29,12,"0.00010","0.00067","0.02637"
"GO:1903047","mitotic cell cycle process",74,44,36.59,140,"0.05141","0.02667","0.02667"
"GO:0006357","regulation of transcription by RNA polym...",126,72,62.31,124,"0.04646","0.02796","0.02796"
"GO:0007472","wing disc morphogenesis",13,10,6.43,118,"0.04204","0.02959","0.02959"
"GO:0018022","peptidyl-lysine methylation",16,10,7.91,382,"0.21330","0.02964","0.02964"
"GO:0045089","positive regulation of innate immune res...",15,10,7.42,275,"0.14031","0.03019","0.03019"
"GO:0033044","regulation of chromosome organization",34,22,16.81,142,"0.05224","0.03282","0.03282"
"GO:0010564","regulation of cell cycle process",42,28,20.77,77,"0.01759","0.00088","0.03386"
"GO:2001020","regulation of response to DNA damage sti...",18,14,8.9,67,"0.01347","0.03466","0.03466"
"GO:0031326","regulation of cellular biosynthetic proc...",445,233,220.05,208,"0.09766","0.03474","0.03474"
"GO:0016574","histone ubiquitination",12,10,5.93,75,"0.01738","0.03492","0.03492"
"GO:0090304","nucleic acid metabolic process",874,483,432.19,5,"1.5e-05","3.8e-06","0.03501"
"GO:0080135","regulation of cellular response to stres...",47,31,23.24,72,"0.01584","0.03602","0.03602"
"GO:0090092","regulation of transmembrane receptor pro...",14,11,6.92,94,"0.02579","0.03625","0.03625"
"GO:0043543","protein acylation",39,23,19.29,290,"0.14978","0.03770","0.03770"
"GO:0034968","histone lysine methylation",15,10,7.42,276,"0.14031","0.03839","0.03839"
"GO:0000278","mitotic cell cycle",88,54,43.52,70,"0.01496","0.00446","0.04121"
"GO:0097193","intrinsic apoptotic signaling pathway",14,11,6.92,95,"0.02579","0.04192","0.04192"
"GO:0007476","imaginal disc-derived wing morphogenesis",12,9,5.93,164,"0.06737","0.04346","0.04346"
"GO:0035114","imaginal disc-derived appendage morphoge...",12,9,5.93,165,"0.06737","0.04346","0.04346"
"GO:0048737","imaginal disc-derived appendage developm...",12,9,5.93,166,"0.06737","0.04346","0.04346"
"GO:0035107","appendage morphogenesis",19,14,9.4,98,"0.02807","0.04360","0.04360"
"GO:0000819","sister chromatid segregation",30,18,14.83,320,"0.16388","0.04360","0.04360"
"GO:2000058","regulation of ubiquitin-dependent protei...",12,10,5.93,76,"0.01738","0.04387","0.04387"
"GO:0009889","regulation of biosynthetic process",448,234,221.53,229,"0.10723","0.04392","0.04392"
"GO:0080134","regulation of response to stress",73,45,36.1,89,"0.02275","0.04596","0.04596"
"GO:0003333","amino acid transmembrane transport",10,7,4.94,306,"0.16252","0.04604","0.04604"
"GO:0006865","amino acid transport",10,7,4.94,307,"0.16252","0.04604","0.04604"
"GO:0090501","RNA phosphodiester bond hydrolysis",19,14,9.4,99,"0.02807","0.04654","0.04654"
"GO:0010556","regulation of macromolecule biosynthetic...",442,231,218.57,227,"0.10663","0.04661","0.04661"
"GO:0031123","RNA 3'-end processing",16,12,7.91,109,"0.03446","0.04775","0.04775"
"GO:2000112","regulation of cellular macromolecule bio...",439,230,217.08,207,"0.09704","0.04802","0.04802"
"GO:0051783","regulation of nuclear division",12,9,5.93,167,"0.06737","0.04942","0.04942"
"GO:0006793","phosphorus metabolic process",342,182,169.12,175,"0.07551","0.05153","0.05153"
"GO:0009791","post-embryonic development",37,25,18.3,82,"0.01935","0.05172","0.05172"
"GO:0006396","RNA processing",226,126,111.76,96,"0.02784","0.00947","0.05178"
"GO:0016070","RNA metabolic process",738,394,364.94,47,"0.00658","0.00079","0.05340"
"GO:0007552","metamorphosis",15,11,7.42,146,"0.05385","0.05439","0.05439"
"GO:0007560","imaginal disc morphogenesis",15,11,7.42,147,"0.05385","0.05439","0.05439"
"GO:0048563","post-embryonic animal organ morphogenesi...",15,11,7.42,148,"0.05385","0.05439","0.05439"
"GO:0048707","instar larval or pupal morphogenesis",15,11,7.42,149,"0.05385","0.05439","0.05439"
"GO:0006333","chromatin assembly or disassembly",16,11,7.91,204,"0.09652","0.05446","0.05446"
"GO:0061136","regulation of proteasomal protein catabo...",17,13,8.41,88,"0.02170","0.05461","0.05461"
"GO:0065004","protein-DNA complex assembly",21,12,10.38,507,"0.31280","0.05496","0.05496"
"GO:0030522","intracellular receptor signaling pathway",11,8,5.44,217,"0.10586","0.05538","0.05538"
"GO:0051304","chromosome separation",10,8,4.94,133,"0.05060","0.05554","0.05554"
"GO:0045930","negative regulation of mitotic cell cycl...",17,11,8.41,297,"0.15418","0.05557","0.05557"
"GO:0035966","response to topologically incorrect prot...",21,15,10.38,110,"0.03453","0.05567","0.05567"
"GO:0001736","establishment of planar polarity",12,8,5.93,345,"0.18282","0.05867","0.05867"
"GO:0007164","establishment of tissue polarity",12,8,5.93,346,"0.18282","0.05867","0.05867"
"GO:0031497","chromatin assembly",12,8,5.93,347,"0.18282","0.05945","0.05945"
"GO:0015711","organic anion transport",27,16,13.35,373,"0.20308","0.06026","0.06026"
"GO:0045814","negative regulation of gene expression, ...",15,11,7.42,150,"0.05385","0.06091","0.06091"
"GO:0045935","positive regulation of nucleobase-contai...",80,49,39.56,86,"0.02090","0.06116","0.06116"
"GO:0044770","cell cycle phase transition",37,24,18.3,116,"0.04185","0.06126","0.06126"
"GO:0010639","negative regulation of organelle organiz...",30,18,14.83,321,"0.16388","0.06130","0.06130"
"GO:0006796","phosphate-containing compound metabolic ...",340,180,168.13,200,"0.09309","0.06205","0.06205"
"GO:0006261","DNA-dependent DNA replication",32,23,15.82,49,"0.00816","0.00024","0.06247"
"GO:0043632","modification-dependent macromolecule cat...",82,60,40.55,4,"7.8e-06","1.9e-05","0.06435"
"GO:0010256","endomembrane system organization",34,20,16.81,336,"0.17684","0.06508","0.06508"
"GO:0045088","regulation of innate immune response",19,11,9.4,501,"0.30588","0.06542","0.06542"
"GO:0034605","cellular response to heat",10,8,4.94,134,"0.05060","0.06604","0.06604"
"GO:0001819","positive regulation of cytokine producti...",10,8,4.94,135,"0.05060","0.06653","0.06653"
"GO:0031056","regulation of histone modification",16,10,7.91,383,"0.21330","0.06810","0.06810"
"GO:1901215","negative regulation of neuron death",11,8,5.44,218,"0.10586","0.06811","0.06811"
"GO:1901990","regulation of mitotic cell cycle phase t...",19,12,9.4,324,"0.16634","0.06914","0.06914"
"GO:0007178","transmembrane receptor protein serine/th...",28,18,13.85,184,"0.08201","0.07063","0.07063"
"GO:0007286","spermatid development",19,12,9.4,325,"0.16634","0.07111","0.07111"
"GO:0042493","response to drug",40,26,19.78,107,"0.03361","0.07167","0.07167"
"GO:2001251","negative regulation of chromosome organi...",17,11,8.41,298,"0.15418","0.07207","0.07207"
"GO:0008380","RNA splicing",70,36,34.61,622,"0.41499","0.07229","0.07229"
"GO:0006259","DNA metabolic process",180,118,89.01,3,"4.7e-06","2.7e-09","0.07333"
"GO:2001242","regulation of intrinsic apoptotic signal...",11,9,5.44,102,"0.02988","0.07385","0.07385"
"GO:0044772","mitotic cell cycle phase transition",32,21,15.82,128,"0.04747","0.07395","0.07395"
"GO:0051252","regulation of RNA metabolic process",426,225,210.65,171,"0.07137","0.07590","0.07590"
"GO:2001141","regulation of RNA biosynthetic process",407,213,201.26,240,"0.11273","0.07730","0.07730"
"GO:0035220","wing disc development",14,10,6.92,187,"0.08267","0.07789","0.07789"
"GO:0034728","nucleosome organization",15,10,7.42,277,"0.14031","0.07860","0.07860"
"GO:0007062","sister chromatid cohesion",13,8,6.43,457,"0.27634","0.08169","0.08169"
"GO:0006302","double-strand break repair",19,11,9.4,502,"0.30588","0.08216","0.08216"
"GO:0031347","regulation of defense response",24,14,11.87,426,"0.25192","0.08392","0.08392"
"GO:0000070","mitotic sister chromatid segregation",22,13,10.88,415,"0.24412","0.08398","0.08398"
"GO:1903506","regulation of nucleic acid-templated tra...",406,213,200.76,213,"0.10263","0.08458","0.08458"
"GO:0018345","protein palmitoylation",10,6,4.94,541,"0.36322","0.08538","0.08538"
"GO:0043484","regulation of RNA splicing",12,9,5.93,168,"0.06737","0.08609","0.08609"
"GO:0019219","regulation of nucleobase-containing comp...",440,235,217.58,112,"0.03850","0.04360","0.08616"
"GO:0051090","regulation of DNA-binding transcription ...",17,12,8.41,158,"0.06507","0.08778","0.08778"
"GO:0006338","chromatin remodeling",23,15,11.37,201,"0.09471","0.09231","0.09231"
"GO:0006355","regulation of transcription, DNA-templat...",405,212,200.27,238,"0.11249","0.09242","0.09242"
"GO:0070979","protein K11-linked ubiquitination",10,7,4.94,308,"0.16252","0.09390","0.09390"
"GO:0007088","regulation of mitotic nuclear division",10,7,4.94,309,"0.16252","0.09405","0.09405"
"GO:0010941","regulation of cell death",79,47,39.06,123,"0.04445","0.09507","0.09507"
"GO:0006139","nucleobase-containing compound metabolic...",930,504,459.88,15,"0.00019","6.1e-05","0.09537"
"GO:0010721","negative regulation of cell development",17,12,8.41,159,"0.06507","0.09563","0.09563"
"GO:0035556","intracellular signal transduction",174,94,86.04,253,"0.12094","0.09571","0.09571"
"GO:1902275","regulation of chromatin organization",21,13,10.38,337,"0.17710","0.09592","0.09592"
"GO:1902531","regulation of intracellular signal trans...",91,51,45,246,"0.12017","0.09700","0.09700"
"GO:0006820","anion transport",33,20,16.32,268,"0.13238","0.09780","0.09780"
"GO:0065009","regulation of molecular function",126,72,62.31,125,"0.04646","0.09851","0.09851"
"GO:0043393","regulation of protein binding",12,9,5.93,169,"0.06737","0.09950","0.09950"
"GO:0006342","chromatin silencing",14,10,6.92,188,"0.08267","0.10082","0.10082"
"GO:0048285","organelle fission",46,31,22.75,59,"0.01011","0.00030","0.10435"
"GO:1903050","regulation of proteolysis involved in ce...",18,13,8.9,122,"0.04309","0.10568","0.10568"
"GO:0018193","peptidyl-amino acid modification",91,51,45,247,"0.12017","0.10652","0.10652"
"GO:0007369","gastrulation",20,14,9.89,141,"0.05152","0.10693","0.10693"
"GO:0007017","microtubule-based process",75,43,37.09,212,"0.10224","0.10827","0.10827"
"GO:0000075","cell cycle checkpoint",26,15,12.86,432,"0.25885","0.10919","0.10919"
"GO:0000082","G1/S transition of mitotic cell cycle",11,8,5.44,219,"0.10586","0.11020","0.11020"
"GO:0010498","proteasomal protein catabolic process",43,31,21.26,30,"0.00201","0.00986","0.11357"
"GO:0035601","protein deacylation",17,10,8.41,490,"0.29777","0.11359","0.11359"
"GO:0098732","macromolecule deacylation",17,10,8.41,491,"0.29777","0.11359","0.11359"
"GO:0140013","meiotic nuclear division",13,8,6.43,458,"0.27634","0.11449","0.11449"
"GO:0006334","nucleosome assembly",11,7,5.44,436,"0.26169","0.11452","0.11452"
"GO:0048515","spermatid differentiation",20,12,9.89,408,"0.23526","0.11592","0.11592"
"GO:0000460","maturation of 5.8S rRNA",10,7,4.94,310,"0.16252","0.11756","0.11756"
"GO:0010948","negative regulation of cell cycle proces...",15,10,7.42,278,"0.14031","0.11839","0.11839"
"GO:0001666","response to hypoxia",13,7,6.43,685,"0.48382","0.11883","0.11883"
"GO:0036293","response to decreased oxygen levels",13,7,6.43,686,"0.48382","0.11883","0.11883"
"GO:0070482","response to oxygen levels",13,7,6.43,687,"0.48382","0.11883","0.11883"
"GO:0060255","regulation of macromolecule metabolic pr...",566,300,279.88,104,"0.03133","0.02724","0.12166"
"GO:1902532","negative regulation of intracellular sig...",32,21,15.82,129,"0.04747","0.12479","0.12479"
"GO:0006397","mRNA processing",82,44,40.55,430,"0.25393","0.12746","0.12746"
"GO:0071772","response to BMP",10,8,4.94,136,"0.05060","0.12809","0.12809"
"GO:0071773","cellular response to BMP stimulus",10,8,4.94,137,"0.05060","0.12809","0.12809"
"GO:0007018","microtubule-based movement",35,21,17.31,272,"0.13854","0.13020","0.13020"
"GO:2001252","positive regulation of chromosome organi...",13,8,6.43,459,"0.27634","0.13032","0.13032"
"GO:0060042","retina morphogenesis in camera-type eye",10,8,4.94,138,"0.05060","0.13252","0.13252"
"GO:0002684","positive regulation of immune system pro...",33,20,16.32,269,"0.13238","0.13381","0.13381"
"GO:0007611","learning or memory",12,8,5.93,348,"0.18282","0.13702","0.13702"
"GO:0051321","meiotic cell cycle",20,13,9.89,251,"0.12039","0.13913","0.13913"
"GO:0044093","positive regulation of molecular functio...",76,45,37.58,145,"0.05340","0.14017","0.14017"
"GO:0002221","pattern recognition receptor signaling p...",10,6,4.94,542,"0.36322","0.14099","0.14099"
"GO:0033045","regulation of sister chromatid segregati...",11,8,5.44,220,"0.10586","0.14117","0.14117"
"GO:0051983","regulation of chromosome segregation",11,8,5.44,221,"0.10586","0.14117","0.14117"
"GO:0006479","protein methylation",30,20,14.83,120,"0.04261","0.00663","0.14127"
"GO:0008213","protein alkylation",30,20,14.83,121,"0.04261","0.00663","0.14127"
"GO:0050778","positive regulation of immune response",29,16,14.34,527,"0.33264","0.14158","0.14158"
"GO:0010562","positive regulation of phosphorus metabo...",34,22,16.81,143,"0.05224","0.14643","0.14643"
"GO:0045937","positive regulation of phosphate metabol...",34,22,16.81,144,"0.05224","0.14643","0.14643"
"GO:0010769","regulation of cell morphogenesis involve...",11,8,5.44,222,"0.10586","0.14683","0.14683"
"GO:0097190","apoptotic signaling pathway",22,15,10.88,155,"0.05966","0.14918","0.14918"
"GO:0044839","cell cycle G2/M phase transition",13,8,6.43,460,"0.27634","0.14983","0.14983"
"GO:0010628","positive regulation of gene expression",82,48,40.55,153,"0.05920","0.15030","0.15030"
"GO:0046483","heterocycle metabolic process",944,510,466.8,16,"0.00026","0.00012","0.15219"
"GO:0016180","snRNA processing",11,8,5.44,223,"0.10586","0.15272","0.15272"
"GO:0007610","behavior",38,22,18.79,360,"0.18805","0.15479","0.15479"
"GO:0048523","negative regulation of cellular process",256,137,126.59,203,"0.09613","0.15574","0.15574"
"GO:0009611","response to wounding",19,13,9.4,176,"0.07562","0.15615","0.15615"
"GO:0001738","morphogenesis of a polarized epithelium",13,8,6.43,461,"0.27634","0.15736","0.15736"
"GO:0006725","cellular aromatic compound metabolic pro...",944,509,466.8,18,"0.00035","0.00017","0.15818"
"GO:0045787","positive regulation of cell cycle",13,11,6.43,57,"0.00998","0.00377","0.15911"
"GO:0048593","camera-type eye morphogenesis",14,10,6.92,189,"0.08267","0.15990","0.15990"
"GO:0070997","neuron death",13,9,6.43,256,"0.12437","0.16006","0.16006"
"GO:1901214","regulation of neuron death",13,9,6.43,257,"0.12437","0.16006","0.16006"
"GO:0042981","regulation of apoptotic process",66,39,32.64,172,"0.07167","0.16089","0.16089"
"GO:0015849","organic acid transport",22,13,10.88,416,"0.24412","0.16459","0.16459"
"GO:0046942","carboxylic acid transport",22,13,10.88,417,"0.24412","0.16459","0.16459"
"GO:0001934","positive regulation of protein phosphory...",29,19,14.34,154,"0.05953","0.16558","0.16558"
"GO:0043067","regulation of programmed cell death",68,40,33.63,174,"0.07423","0.16560","0.16560"
"GO:0045786","negative regulation of cell cycle",42,23,20.77,488,"0.29520","0.16695","0.16695"
"GO:0048569","post-embryonic animal organ development",18,12,8.9,230,"0.10905","0.16821","0.16821"
"GO:1902882","regulation of response to oxidative stre...",10,7,4.94,311,"0.16252","0.16857","0.16857"
"GO:0048519","negative regulation of biological proces...",298,158,147.36,226,"0.10606","0.16982","0.16982"
"GO:0007528","neuromuscular junction development",10,7,4.94,312,"0.16252","0.17087","0.17087"
"GO:0098656","anion transmembrane transport",16,10,7.91,384,"0.21330","0.17277","0.17277"
"GO:0007409","axonogenesis",31,19,15.33,262,"0.12581","0.17374","0.17374"
"GO:0018205","peptidyl-lysine modification",46,25,22.75,498,"0.30107","0.17454","0.17454"
"GO:0001817","regulation of cytokine production",16,11,7.91,205,"0.09652","0.17544","0.17544"
"GO:0070887","cellular response to chemical stimulus",127,70,62.8,237,"0.11143","0.17692","0.17692"
"GO:0051171","regulation of nitrogen compound metaboli...",532,278,263.07,181,"0.08063","0.04623","0.17869"
"GO:0042327","positive regulation of phosphorylation",31,20,15.33,160,"0.06535","0.18084","0.18084"
"GO:1903362","regulation of cellular protein catabolic...",19,13,9.4,177,"0.07562","0.18198","0.18198"
"GO:0032774","RNA biosynthetic process",472,254,233.4,85,"0.02053","0.02155","0.18498"
"GO:0046777","protein autophosphorylation",10,7,4.94,313,"0.16252","0.18907","0.18907"
"GO:0002218","activation of innate immune response",11,6,5.44,698,"0.48507","0.19111","0.19111"
"GO:0002758","innate immune response-activating signal...",11,6,5.44,699,"0.48507","0.19111","0.19111"
"GO:0035967","cellular response to topologically incor...",15,10,7.42,279,"0.14031","0.19143","0.19143"
"GO:0072331","signal transduction by p53 class mediato...",15,10,7.42,280,"0.14031","0.19143","0.19143"
"GO:0031325","positive regulation of cellular metaboli...",143,84,70.71,68,"0.01381","0.04755","0.19157"
"GO:0034655","nucleobase-containing compound catabolic...",50,30,24.72,195,"0.08610","0.19499","0.19499"
"GO:0040029","regulation of gene expression, epigeneti...",25,16,12.36,215,"0.10330","0.19595","0.19595"
"GO:0007626","locomotory behavior",13,9,6.43,258,"0.12437","0.19610","0.19610"
"GO:0001816","cytokine production",18,12,8.9,231,"0.10905","0.19709","0.19709"
"GO:0030308","negative regulation of cell growth",14,10,6.92,190,"0.08267","0.19884","0.19884"
"GO:0050768","negative regulation of neurogenesis",13,9,6.43,259,"0.12437","0.19963","0.19963"
"GO:0016073","snRNA metabolic process",15,10,7.42,281,"0.14031","0.19977","0.19977"
"GO:0042060","wound healing",16,11,7.91,206,"0.09652","0.20165","0.20165"
"GO:0034504","protein localization to nucleus",25,16,12.36,216,"0.10330","0.20229","0.20229"
"GO:0051254","positive regulation of RNA metabolic pro...",70,41,34.61,178,"0.07675","0.20403","0.20403"
"GO:1901988","negative regulation of cell cycle phase ...",11,7,5.44,437,"0.26169","0.20476","0.20476"
"GO:1901991","negative regulation of mitotic cell cycl...",11,7,5.44,438,"0.26169","0.20476","0.20476"
"GO:0097659","nucleic acid-templated transcription",468,252,231.42,84,"0.02030","0.02374","0.20570"
"GO:0045859","regulation of protein kinase activity",27,17,13.35,236,"0.11131","0.20629","0.20629"
"GO:0009314","response to radiation",28,17,13.85,302,"0.15660","0.20658","0.20658"
"GO:0006417","regulation of translation",25,13,12.36,656,"0.47772","0.20707","0.20707"
"GO:0034248","regulation of cellular amide metabolic p...",25,13,12.36,657,"0.47772","0.20707","0.20707"
"GO:0044843","cell cycle G1/S phase transition",12,8,5.93,349,"0.18282","0.20762","0.20762"
"GO:0046661","male sex differentiation",12,8,5.93,350,"0.18282","0.20762","0.20762"
"GO:0016569","covalent chromatin modification",81,57,40.05,9,"8.6e-05","2.1e-05","0.20765"
"GO:0008285","negative regulation of cell proliferatio...",31,19,15.33,263,"0.12581","0.20795","0.20795"
"GO:0006476","protein deacetylation",14,8,6.92,575,"0.37889","0.21042","0.21042"
"GO:0007179","transforming growth factor beta receptor...",16,9,7.91,581,"0.38426","0.21044","0.21044"
"GO:0007548","sex differentiation",23,14,11.37,356,"0.18669","0.21099","0.21099"
"GO:1901700","response to oxygen-containing compound",55,32,27.2,249,"0.12036","0.21648","0.21648"
"GO:0017038","protein import",25,14,12.36,518,"0.32398","0.21728","0.21728"
"GO:0001522","pseudouridine synthesis",11,7,5.44,439,"0.26169","0.21880","0.21880"
"GO:0019932","second-messenger-mediated signaling",11,8,5.44,224,"0.10586","0.21907","0.21907"
"GO:0051338","regulation of transferase activity",37,23,18.3,182,"0.08161","0.21986","0.21986"
"GO:0045893","positive regulation of transcription, DN...",63,37,31.15,196,"0.08615","0.22000","0.22000"
"GO:1903508","positive regulation of nucleic acid-temp...",63,37,31.15,197,"0.08615","0.22000","0.22000"
"GO:0010035","response to inorganic substance",20,13,9.89,252,"0.12039","0.22114","0.22114"
"GO:0000910","cytokinesis",17,9,8.41,672,"0.48156","0.22322","0.22322"
"GO:0030097","hemopoiesis",26,15,12.86,433,"0.25885","0.22362","0.22362"
"GO:0006351","transcription, DNA-templated",467,251,230.93,90,"0.02288","0.02665","0.22460"
"GO:2001234","negative regulation of apoptotic signali...",10,7,4.94,314,"0.16252","0.22491","0.22491"
"GO:0009968","negative regulation of signal transducti...",65,36,32.14,370,"0.19952","0.22671","0.22671"
"GO:0002429","immune response-activating cell surface ...",12,6,5.93,773,"0.59804","0.22689","0.22689"
"GO:0002768","immune response-regulating cell surface ...",12,6,5.93,774,"0.59804","0.22689","0.22689"
"GO:1903311","regulation of mRNA metabolic process",18,12,8.9,232,"0.10905","0.22726","0.22726"
"GO:0050953","sensory perception of light stimulus",12,5,5.93,947,"0.79588","0.22844","0.22844"
"GO:1903046","meiotic cell cycle process",18,11,8.9,398,"0.22509","0.23001","0.23001"
"GO:0061564","axon development",36,22,17.8,228,"0.10704","0.23280","0.23280"
"GO:0000375","RNA splicing, via transesterification re...",54,26,26.7,812,"0.62925","0.23632","0.23632"
"GO:0000377","RNA splicing, via transesterification re...",54,26,26.7,813,"0.62925","0.23632","0.23632"
"GO:0000398","mRNA splicing, via spliceosome",54,26,26.7,814,"0.62925","0.23632","0.23632"
"GO:0008033","tRNA processing",47,21,23.24,939,"0.78995","0.23695","0.23695"
"GO:0071236","cellular response to antibiotic",10,7,4.94,315,"0.16252","0.23796","0.23796"
"GO:0097237","cellular response to toxic substance",10,7,4.94,316,"0.16252","0.23796","0.23796"
"GO:0006473","protein acetylation",26,15,12.86,434,"0.25885","0.23927","0.23927"
"GO:0043549","regulation of kinase activity",29,18,14.34,245,"0.11881","0.23979","0.23979"
"GO:1902533","positive regulation of intracellular sig...",29,17,14.34,380,"0.21014","0.23979","0.23979"
"GO:0048232","male gamete generation",36,19,17.8,612,"0.40733","0.24423","0.24423"
"GO:0034470","ncRNA processing",99,58,48.95,113,"0.03979","0.01118","0.24464"
"GO:1903706","regulation of hemopoiesis",10,7,4.94,317,"0.16252","0.24521","0.24521"
"GO:1901653","cellular response to peptide",10,6,4.94,543,"0.36322","0.24710","0.24710"
"GO:0002164","larval development",11,8,5.44,225,"0.10586","0.25069","0.25069"
"GO:0007266","Rho protein signal transduction",17,10,8.41,492,"0.29777","0.25240","0.25240"
"GO:0045861","negative regulation of proteolysis",15,10,7.42,282,"0.14031","0.25253","0.25253"
"GO:0007166","cell surface receptor signaling pathway",122,62,60.33,620,"0.41392","0.25425","0.25425"
"GO:0035282","segmentation",22,13,10.88,418,"0.24412","0.25620","0.25620"
