"GO.ID","Term","Annotated","Significant","Expected","Rank in classicFisher","classicFisher","classicKS","elimKS"
"GO:0002253","activation of immune response",18,12,7.59,41,"0.0312","0.05583","0.0558"
"GO:0009651","response to salt stress",5,2,2.11,1335,"0.6994","0.05603","0.0560"
"GO:0010950","positive regulation of endopeptidase act...",3,3,1.26,102,"0.0748","0.05692","0.0569"
"GO:0010952","positive regulation of peptidase activit...",3,3,1.26,103,"0.0748","0.05692","0.0569"
"GO:1904292","regulation of ERAD pathway",5,4,2.11,144,"0.1044","0.05803","0.0580"
"GO:0051170","import into nucleus",19,13,8.01,24,"0.0186","0.05871","0.0587"
"GO:0030511","positive regulation of transforming grow...",3,3,1.26,104,"0.0748","0.05954","0.0595"
"GO:1903846","positive regulation of cellular response...",3,3,1.26,105,"0.0748","0.05954","0.0595"
"GO:2001251","negative regulation of chromosome organi...",16,6,6.74,1526,"0.7327","0.05984","0.0598"
"GO:0017038","protein import",30,19,12.65,17,"0.0153","0.05996","0.0600"
"GO:0032273","positive regulation of protein polymeriz...",14,9,5.9,124,"0.0801","0.06100","0.0610"
"GO:0071702","organic substance transport",209,93,88.1,400,"0.2599","0.06103","0.0610"
"GO:0030042","actin filament depolymerization",5,4,2.11,145,"0.1044","0.06111","0.0611"
"GO:0000002","mitochondrial genome maintenance",3,3,1.26,106,"0.0748","0.06116","0.0612"
"GO:0070646","protein modification by small protein re...",36,20,15.17,92,"0.0717","0.06160","0.0616"
"GO:0097191","extrinsic apoptotic signaling pathway",5,4,2.11,146,"0.1044","0.06230","0.0623"
"GO:1902235","regulation of endoplasmic reticulum stre...",5,4,2.11,147,"0.1044","0.06230","0.0623"
"GO:2001236","regulation of extrinsic apoptotic signal...",5,4,2.11,148,"0.1044","0.06230","0.0623"
"GO:0022613","ribonucleoprotein complex biogenesis",100,53,42.15,21,"0.0169","0.00220","0.0624"
"GO:0030490","maturation of SSU-rRNA",6,4,2.53,343,"0.2100","0.06269","0.0627"
"GO:0045088","regulation of innate immune response",17,11,7.17,73,"0.0511","0.06361","0.0636"
"GO:0006301","postreplication repair",9,5,3.79,455,"0.3128","0.06393","0.0639"
"GO:0044837","actomyosin contractile ring organization",5,4,2.11,149,"0.1044","0.06547","0.0655"
"GO:0021575","hindbrain morphogenesis",4,4,1.69,47,"0.0315","0.06554","0.0655"
"GO:0021587","cerebellum morphogenesis",4,4,1.69,48,"0.0315","0.06554","0.0655"
"GO:0021680","cerebellar Purkinje cell layer developme...",4,4,1.69,49,"0.0315","0.06554","0.0655"
"GO:0021695","cerebellar cortex development",4,4,1.69,50,"0.0315","0.06554","0.0655"
"GO:0017015","regulation of transforming growth factor...",7,6,2.95,33,"0.0249","0.06576","0.0658"
"GO:1903844","regulation of cellular response to trans...",7,6,2.95,34,"0.0249","0.06576","0.0658"
"GO:0045739","positive regulation of DNA repair",5,3,2.11,517,"0.3551","0.06662","0.0666"
"GO:0007064","mitotic sister chromatid cohesion",5,4,2.11,150,"0.1044","0.06697","0.0670"
"GO:1904029","regulation of cyclin-dependent protein k...",6,4,2.53,344,"0.2100","0.06757","0.0676"
"GO:0045089","positive regulation of innate immune res...",15,10,6.32,69,"0.0487","0.06825","0.0682"
"GO:0006511","ubiquitin-dependent protein catabolic pr...",83,46,34.99,10,"0.0092","0.00248","0.0687"
"GO:0019941","modification-dependent protein catabolic...",83,46,34.99,11,"0.0092","0.00248","0.0687"
"GO:0043543","protein acylation",36,21,15.17,60,"0.0360","0.06982","0.0698"
"GO:0010638","positive regulation of organelle organiz...",54,22,22.76,1254,"0.6348","0.07106","0.0711"
"GO:0098656","anion transmembrane transport",21,10,8.85,574,"0.3832","0.07130","0.0713"
"GO:0010992","ubiquitin recycling",5,4,2.11,151,"0.1044","0.07177","0.0718"
"GO:0010994","free ubiquitin chain polymerization",5,4,2.11,152,"0.1044","0.07177","0.0718"
"GO:0090311","regulation of protein deacetylation",5,2,2.11,1336,"0.6994","0.07317","0.0732"
"GO:0044257","cellular protein catabolic process",93,49,39.2,28,"0.0241","0.01566","0.0734"
"GO:0051603","proteolysis involved in cellular protein...",93,49,39.2,29,"0.0241","0.01566","0.0734"
"GO:0072009","nephron epithelium development",6,4,2.53,345,"0.2100","0.07415","0.0741"
"GO:0072073","kidney epithelium development",6,4,2.53,346,"0.2100","0.07415","0.0741"
"GO:0050776","regulation of immune response",35,21,14.75,31,"0.0245","0.07458","0.0746"
"GO:1903827","regulation of cellular protein localizat...",35,17,14.75,412,"0.2720","0.07558","0.0756"
"GO:0010224","response to UV-B",3,3,1.26,107,"0.0748","0.07569","0.0757"
"GO:0030834","regulation of actin filament depolymeriz...",4,3,1.69,271,"0.2047","0.07570","0.0757"
"GO:0030835","negative regulation of actin filament de...",4,3,1.69,272,"0.2047","0.07570","0.0757"
"GO:0022622","root system development",7,4,2.95,479,"0.3323","0.07574","0.0757"
"GO:0045444","fat cell differentiation",7,4,2.95,480,"0.3323","0.07574","0.0757"
"GO:0048364","root development",7,4,2.95,481,"0.3323","0.07574","0.0757"
"GO:0036503","ERAD pathway",18,11,7.59,131,"0.0824","0.07743","0.0774"
"GO:1901215","negative regulation of neuron death",14,9,5.9,125,"0.0801","0.07751","0.0775"
"GO:0110053","regulation of actin filament organizatio...",17,10,7.17,202,"0.1255","0.07776","0.0778"
"GO:0006298","mismatch repair",6,5,2.53,77,"0.0516","0.07836","0.0784"
"GO:0032970","regulation of actin filament-based proce...",24,15,10.12,57,"0.0352","0.07842","0.0784"
"GO:0043412","macromolecule modification",535,244,225.51,63,"0.0399","0.07857","0.0786"
"GO:0000478","endonucleolytic cleavage involved in rRN...",4,3,1.69,273,"0.2047","0.07875","0.0787"
"GO:0000479","endonucleolytic cleavage of tricistronic...",4,3,1.69,274,"0.2047","0.07875","0.0787"
"GO:0016570","histone modification",72,34,30.35,381,"0.2223","0.07913","0.0791"
"GO:0031145","anaphase-promoting complex-dependent cat...",8,5,3.37,331,"0.2084","0.07920","0.0792"
"GO:0098813","nuclear chromosome segregation",30,14,12.65,568,"0.3724","0.08015","0.0802"
"GO:0090175","regulation of establishment of planar po...",4,3,1.69,275,"0.2047","0.08110","0.0811"
"GO:0035601","protein deacylation",13,7,5.48,416,"0.2803","0.08114","0.0811"
"GO:0098732","macromolecule deacylation",13,7,5.48,417,"0.2803","0.08114","0.0811"
"GO:0061138","morphogenesis of a branching epithelium",8,5,3.37,332,"0.2084","0.08180","0.0818"
"GO:2001022","positive regulation of response to DNA d...",8,5,3.37,333,"0.2084","0.08180","0.0818"
"GO:0018095","protein polyglutamylation",3,2,1.26,577,"0.3832","0.08343","0.0834"
"GO:0018200","peptidyl-glutamic acid modification",3,2,1.26,578,"0.3832","0.08343","0.0834"
"GO:0044265","cellular macromolecule catabolic process",134,65,56.48,109,"0.0757","0.02948","0.0840"
"GO:0016569","covalent chromatin modification",75,36,31.61,235,"0.1782","0.08469","0.0847"
"GO:0009084","glutamine family amino acid biosynthetic...",4,3,1.69,276,"0.2047","0.08570","0.0857"
"GO:0045666","positive regulation of neuron differenti...",10,7,4.22,95,"0.0722","0.08596","0.0860"
"GO:0007018","microtubule-based movement",35,19,14.75,140,"0.0990","0.08722","0.0872"
"GO:0002757","immune response-activating signal transd...",17,11,7.17,74,"0.0511","0.08730","0.0873"
"GO:0002764","immune response-regulating signaling pat...",17,11,7.17,75,"0.0511","0.08730","0.0873"
"GO:0006325","chromatin organization",118,55,49.74,240,"0.1819","0.08939","0.0894"
"GO:0045087","innate immune response",26,16,10.96,59,"0.0358","0.09075","0.0907"
"GO:0071218","cellular response to misfolded protein",5,3,2.11,518,"0.3551","0.09097","0.0910"
"GO:0042274","ribosomal small subunit biogenesis",12,6,5.06,730,"0.3929","0.09395","0.0940"
"GO:0042254","ribosome biogenesis",75,43,31.61,4,"0.0052","0.00153","0.0940"
"GO:2001020","regulation of response to DNA damage sti...",17,10,7.17,203,"0.1255","0.09441","0.0944"
"GO:0060173","limb development",5,4,2.11,153,"0.1044","0.09445","0.0945"
"GO:0051495","positive regulation of cytoskeleton orga...",19,11,8.01,189,"0.1232","0.09509","0.0951"
"GO:0006415","translational termination",11,6,4.64,439,"0.2957","0.09679","0.0968"
"GO:0043044","ATP-dependent chromatin remodeling",5,1,2.11,2431,"0.9354","0.09804","0.0980"
"GO:0016074","snoRNA metabolic process",4,3,1.69,277,"0.2047","0.09825","0.0982"
"GO:0015711","organic anion transport",30,13,12.65,931,"0.5176","0.09861","0.0986"
"GO:0043523","regulation of neuron apoptotic process",12,7,5.06,253,"0.1984","0.09904","0.0990"
"GO:0009615","response to virus",8,5,3.37,334,"0.2084","0.09933","0.0993"
"GO:0003015","heart process",6,5,2.53,78,"0.0516","0.09994","0.0999"
"GO:0008016","regulation of heart contraction",6,5,2.53,79,"0.0516","0.09994","0.0999"
"GO:0060047","heart contraction",6,5,2.53,80,"0.0516","0.09994","0.0999"
"GO:0044057","regulation of system process",13,9,5.48,66,"0.0452","0.10045","0.1005"
"GO:0006606","protein import into nucleus",18,12,7.59,42,"0.0312","0.10062","0.1006"
"GO:0031334","positive regulation of protein complex a...",18,11,7.59,132,"0.0824","0.10062","0.1006"
"GO:0051301","cell division",30,17,12.65,111,"0.0768","0.10112","0.1011"
"GO:0045454","cell redox homeostasis",21,13,8.85,83,"0.0537","0.10165","0.1016"
"GO:0070861","regulation of protein exit from endoplas...",4,3,1.69,278,"0.2047","0.10263","0.1026"
"GO:0070862","negative regulation of protein exit from...",4,3,1.69,279,"0.2047","0.10263","0.1026"
"GO:1904152","regulation of retrograde protein transpo...",4,3,1.69,280,"0.2047","0.10263","0.1026"
"GO:1904153","negative regulation of retrograde protei...",4,3,1.69,281,"0.2047","0.10263","0.1026"
"GO:1904293","negative regulation of ERAD pathway",4,3,1.69,282,"0.2047","0.10263","0.1026"
"GO:0046777","protein autophosphorylation",12,8,5.06,117,"0.0771","0.10267","0.1027"
"GO:0006465","signal peptide processing",4,3,1.69,283,"0.2047","0.10295","0.1030"
"GO:0031167","rRNA methylation",6,3,2.53,863,"0.5003","0.10514","0.1051"
"GO:0010976","positive regulation of neuron projection...",8,6,3.37,89,"0.0642","0.10517","0.1052"
"GO:0006546","glycine catabolic process",3,2,1.26,579,"0.3832","0.10559","0.1056"
"GO:0009071","serine family amino acid catabolic proce...",3,2,1.26,580,"0.3832","0.10559","0.1056"
"GO:0042135","neurotransmitter catabolic process",3,2,1.26,581,"0.3832","0.10559","0.1056"
"GO:0007017","microtubule-based process",75,37,31.61,192,"0.1236","0.10606","0.1061"
"GO:0031056","regulation of histone modification",14,6,5.9,1118,"0.5802","0.10706","0.1071"
"GO:0072527","pyrimidine-containing compound metabolic...",12,8,5.06,118,"0.0771","0.10774","0.1077"
"GO:0000154","rRNA modification",10,5,4.22,750,"0.4216","0.10830","0.1083"
"GO:0050778","positive regulation of immune response",32,19,13.49,62,"0.0364","0.10914","0.1091"
"GO:0071804","cellular potassium ion transport",4,3,1.69,284,"0.2047","0.10949","0.1095"
"GO:0071805","potassium ion transmembrane transport",4,3,1.69,285,"0.2047","0.10949","0.1095"
"GO:0051788","response to misfolded protein",6,3,2.53,864,"0.5003","0.10959","0.1096"
"GO:1905392","plant organ morphogenesis",6,3,2.53,865,"0.5003","0.10959","0.1096"
"GO:0006941","striated muscle contraction",3,3,1.26,108,"0.0748","0.11154","0.1115"
"GO:0090305","nucleic acid phosphodiester bond hydroly...",22,11,9.27,432,"0.2951","0.11167","0.1117"
"GO:0008380","RNA splicing",68,33,28.66,229,"0.1699","0.11208","0.1121"
"GO:0070972","protein localization to endoplasmic reti...",9,6,3.79,196,"0.1249","0.11238","0.1124"
"GO:0071900","regulation of protein serine/threonine k...",16,8,6.74,511,"0.3470","0.11249","0.1125"
"GO:0032956","regulation of actin cytoskeleton organiz...",22,13,9.27,128,"0.0818","0.11313","0.1131"
"GO:0006476","protein deacetylation",10,5,4.22,751,"0.4216","0.11420","0.1142"
"GO:0099402","plant organ development",10,5,4.22,752,"0.4216","0.11420","0.1142"
"GO:0033157","regulation of intracellular protein tran...",21,7,8.85,2052,"0.8519","0.11441","0.1144"
"GO:0016322","neuron remodeling",5,4,2.11,154,"0.1044","0.11449","0.1145"
"GO:0042551","neuron maturation",5,4,2.11,155,"0.1044","0.11449","0.1145"
"GO:0072080","nephron tubule development",5,3,2.11,519,"0.3551","0.11449","0.1145"
"GO:0060688","regulation of morphogenesis of a branchi...",4,3,1.69,286,"0.2047","0.11461","0.1146"
"GO:0036065","fucosylation",4,3,1.69,287,"0.2047","0.11706","0.1171"
"GO:0009314","response to radiation",31,15,13.07,452,"0.2980","0.11891","0.1189"
"GO:0032507","maintenance of protein location in cell",4,3,1.69,288,"0.2047","0.11991","0.1199"
"GO:0051651","maintenance of location in cell",4,3,1.69,289,"0.2047","0.11991","0.1199"
"GO:0030330","DNA damage response, signal transduction...",7,5,2.95,179,"0.1183","0.11995","0.1200"
"GO:0042770","signal transduction in response to DNA d...",7,5,2.95,180,"0.1183","0.11995","0.1200"
"GO:0009987","cellular process",2186,917,921.42,1316,"0.6813","0.01973","0.1206"
"GO:0018193","peptidyl-amino acid modification",98,44,41.31,472,"0.3226","0.12068","0.1207"
"GO:0044380","protein localization to cytoskeleton",4,3,1.69,290,"0.2047","0.12099","0.1210"
"GO:0072698","protein localization to microtubule cyto...",4,3,1.69,291,"0.2047","0.12099","0.1210"
"GO:0048507","meristem development",5,3,2.11,520,"0.3551","0.12163","0.1216"
"GO:0032147","activation of protein kinase activity",4,3,1.69,292,"0.2047","0.12391","0.1239"
"GO:0032268","regulation of cellular protein metabolic...",135,63,56.9,225,"0.1586","0.12403","0.1240"
"GO:0007015","actin filament organization",27,14,11.38,260,"0.2026","0.12437","0.1244"
"GO:0000375","RNA splicing, via transesterification re...",54,26,22.76,378,"0.2222","0.12549","0.1255"
"GO:0000377","RNA splicing, via transesterification re...",54,26,22.76,379,"0.2222","0.12549","0.1255"
"GO:0000398","mRNA splicing, via spliceosome",54,26,22.76,380,"0.2222","0.12549","0.1255"
"GO:0022402","cell cycle process",119,57,50.16,170,"0.1147","0.12564","0.1256"
"GO:0002224","toll-like receptor signaling pathway",6,4,2.53,347,"0.2100","0.12607","0.1261"
"GO:0000209","protein polyubiquitination",27,15,11.38,166,"0.1115","0.12889","0.1289"
"GO:0030433","ubiquitin-dependent ERAD pathway",16,9,6.74,241,"0.1858","0.12989","0.1299"
"GO:0009798","axis specification",15,7,6.32,815,"0.4577","0.13008","0.1301"
"GO:0000278","mitotic cell cycle",81,41,34.14,96,"0.0739","0.13021","0.1302"
"GO:0051091","positive regulation of DNA-binding trans...",8,6,3.37,90,"0.0642","0.13343","0.1334"
"GO:0010720","positive regulation of cell development",16,9,6.74,242,"0.1858","0.13455","0.1345"
"GO:0006955","immune response",50,28,21.08,52,"0.0324","0.13601","0.1360"
"GO:0006266","DNA ligation",4,3,1.69,293,"0.2047","0.13652","0.1365"
"GO:0051103","DNA ligation involved in DNA repair",4,3,1.69,294,"0.2047","0.13652","0.1365"
"GO:0043632","modification-dependent macromolecule cat...",86,46,36.25,25,"0.0206","0.00671","0.1367"
"GO:0043254","regulation of protein complex assembly",24,14,10.12,126,"0.0809","0.13822","0.1382"
"GO:0006400","tRNA modification",24,14,10.12,127,"0.0809","0.13888","0.1389"
"GO:0000460","maturation of 5.8S rRNA",10,6,4.22,263,"0.2040","0.13954","0.1395"
"GO:0016567","protein ubiquitination",75,38,31.61,130,"0.0820","0.13962","0.1396"
"GO:0002218","activation of innate immune response",11,6,4.64,440,"0.2957","0.14004","0.1400"
"GO:0002758","innate immune response-activating signal...",11,6,4.64,441,"0.2957","0.14004","0.1400"
"GO:0006464","cellular protein modification process",485,218,204.43,136,"0.0930","0.14117","0.1412"
"GO:0036211","protein modification process",485,218,204.43,137,"0.0930","0.14117","0.1412"
"GO:0006348","chromatin silencing at telomere",6,3,2.53,866,"0.5003","0.14336","0.1434"
"GO:0006259","DNA metabolic process",174,91,73.34,3,"0.0034","0.00070","0.1442"
"GO:0031349","positive regulation of defense response",18,11,7.59,133,"0.0824","0.14456","0.1446"
"GO:0002684","positive regulation of immune system pro...",37,21,15.6,72,"0.0510","0.14499","0.1450"
"GO:0007566","embryo implantation",4,3,1.69,295,"0.2047","0.14628","0.1463"
"GO:0072331","signal transduction by p53 class mediato...",11,7,4.64,211,"0.1277","0.14667","0.1467"
"GO:0071705","nitrogen compound transport",182,82,76.72,383,"0.2282","0.14681","0.1468"
"GO:0001763","morphogenesis of a branching structure",9,5,3.79,456,"0.3128","0.14751","0.1475"
"GO:2001235","positive regulation of apoptotic signali...",9,5,3.79,457,"0.3128","0.14751","0.1475"
"GO:0006302","double-strand break repair",17,9,7.17,392,"0.2537","0.14820","0.1482"
"GO:0090066","regulation of anatomical structure size",30,14,12.65,569,"0.3724","0.14900","0.1490"
"GO:0080134","regulation of response to stress",80,40,33.72,135,"0.0926","0.14938","0.1494"
"GO:0006413","translational initiation",19,10,8.01,389,"0.2420","0.14940","0.1494"
"GO:1902914","regulation of protein polyubiquitination",6,4,2.53,348,"0.2100","0.14949","0.1495"
"GO:1902916","positive regulation of protein polyubiqu...",6,4,2.53,349,"0.2100","0.14949","0.1495"
"GO:0001756","somitogenesis",7,4,2.95,482,"0.3323","0.14995","0.1499"
"GO:0061053","somite development",7,4,2.95,483,"0.3323","0.14995","0.1499"
"GO:0006417","regulation of translation",28,14,11.8,395,"0.2554","0.15058","0.1506"
"GO:0071695","anatomical structure maturation",8,4,3.37,779,"0.4562","0.15075","0.1508"
"GO:0001895","retina homeostasis",4,1,1.69,2200,"0.8882","0.15092","0.1509"
"GO:0021700","developmental maturation",16,8,6.74,512,"0.3470","0.15181","0.1518"
"GO:0090287","regulation of cellular response to growt...",15,10,6.32,70,"0.0487","0.15206","0.1521"
"GO:0009733","response to auxin",3,2,1.26,582,"0.3832","0.15208","0.1521"
"GO:0009735","response to cytokinin",3,2,1.26,583,"0.3832","0.15208","0.1521"
"GO:0035567","non-canonical Wnt signaling pathway",3,2,1.26,584,"0.3832","0.15208","0.1521"
"GO:0060071","Wnt signaling pathway, planar cell polar...",3,2,1.26,585,"0.3832","0.15208","0.1521"
"GO:0006022","aminoglycan metabolic process",15,7,6.32,816,"0.4577","0.15318","0.1532"
"GO:0070266","necroptotic process",3,2,1.26,586,"0.3832","0.15320","0.1532"
"GO:0001932","regulation of protein phosphorylation",45,20,18.97,768,"0.4328","0.15336","0.1534"
"GO:0009451","RNA modification",48,25,20.23,161,"0.1047","0.15421","0.1542"
"GO:1903828","negative regulation of cellular protein ...",10,6,4.22,264,"0.2040","0.15534","0.1553"
"GO:0007605","sensory perception of sound",5,3,2.11,521,"0.3551","0.15606","0.1561"
"GO:2001233","regulation of apoptotic signaling pathwa...",18,10,7.59,237,"0.1795","0.15613","0.1561"
"GO:0031347","regulation of defense response",21,12,8.85,185,"0.1205","0.15660","0.1566"
"GO:0090501","RNA phosphodiester bond hydrolysis",17,8,7.17,761,"0.4299","0.15693","0.1569"
"GO:0048585","negative regulation of response to stimu...",68,34,28.66,171,"0.1149","0.15807","0.1581"
"GO:0010015","root morphogenesis",5,2,2.11,1337,"0.6994","0.15852","0.1585"
"GO:0010053","root epidermal cell differentiation",5,2,2.11,1338,"0.6994","0.15852","0.1585"
"GO:0045598","regulation of fat cell differentiation",5,3,2.11,522,"0.3551","0.15852","0.1585"
"GO:0090558","plant epidermis development",5,2,2.11,1339,"0.6994","0.15852","0.1585"
"GO:0090627","plant epidermal cell differentiation",5,2,2.11,1340,"0.6994","0.15852","0.1585"
"GO:0051402","neuron apoptotic process",13,8,5.48,214,"0.1282","0.16004","0.1600"
"GO:0006265","DNA topological change",6,4,2.53,350,"0.2100","0.16051","0.1605"
"GO:0001934","positive regulation of protein phosphory...",26,12,10.96,746,"0.4110","0.16118","0.1612"
"GO:0030326","embryonic limb morphogenesis",3,2,1.26,587,"0.3832","0.16132","0.1613"
"GO:0035113","embryonic appendage morphogenesis",3,2,1.26,588,"0.3832","0.16132","0.1613"
"GO:0016575","histone deacetylation",9,4,3.79,1084,"0.5709","0.16164","0.1616"
"GO:0006515","protein quality control for misfolded or...",6,3,2.53,867,"0.5003","0.16180","0.1618"
"GO:1902236","negative regulation of endoplasmic retic...",4,3,1.69,296,"0.2047","0.16233","0.1623"
"GO:2001237","negative regulation of extrinsic apoptot...",4,3,1.69,297,"0.2047","0.16233","0.1623"
