"GO.ID","Term","Annotated","Significant","Expected","Rank in classicFisher","classicFisher","classicKS","elimKS"
"GO:0071345","cellular response to cytokine stimulus",21,16,13.61,317,"0.1948","0.01131","0.01131"
"GO:0043085","positive regulation of catalytic activit...",56,45,36.3,14,"0.0081","0.00026","0.01359"
"GO:0001701","in utero embryonic development",20,18,12.96,20,"0.0114","0.01408","0.01408"
"GO:0001819","positive regulation of cytokine producti...",12,9,7.78,527,"0.3411","0.01410","0.01410"
"GO:0031110","regulation of microtubule polymerization...",12,10,7.78,261,"0.1475","0.01410","0.01410"
"GO:0031099","regeneration",11,9,7.13,323,"0.1959","0.01417","0.01417"
"GO:0002262","myeloid cell homeostasis",10,9,6.48,161,"0.0837","0.01434","0.01434"
"GO:0030218","erythrocyte differentiation",10,9,6.48,162,"0.0837","0.01434","0.01434"
"GO:0034101","erythrocyte homeostasis",10,9,6.48,163,"0.0837","0.01434","0.01434"
"GO:0048568","embryonic organ development",35,27,22.68,183,"0.0839","0.01452","0.01452"
"GO:0032271","regulation of protein polymerization",24,18,15.56,338,"0.2038","0.01457","0.01457"
"GO:0051247","positive regulation of protein metabolic...",63,50,40.83,15,"0.0083","0.00010","0.01524"
"GO:0032273","positive regulation of protein polymeriz...",20,15,12.96,383,"0.2389","0.01594","0.01594"
"GO:0032270","positive regulation of cellular protein ...",59,47,38.24,16,"0.0092","0.00013","0.01722"
"GO:0048871","multicellular organismal homeostasis",14,12,9.07,139,"0.0812","0.01732","0.01732"
"GO:0044092","negative regulation of molecular functio...",40,30,25.93,227,"0.1147","0.01735","0.01735"
"GO:0098813","nuclear chromosome segregation",19,15,12.31,251,"0.1451","0.01779","0.01779"
"GO:0000280","nuclear division",35,29,22.68,24,"0.0155","0.00115","0.01870"
"GO:0031401","positive regulation of protein modificat...",39,29,25.28,246,"0.1371","0.01904","0.01904"
"GO:0007568","aging",26,17,16.85,790,"0.5653","0.02392","0.02392"
"GO:0031398","positive regulation of protein ubiquitin...",13,11,8.43,213,"0.1099","0.02417","0.02417"
"GO:1903322","positive regulation of protein modificat...",13,11,8.43,214,"0.1099","0.02417","0.02417"
"GO:0009890","negative regulation of biosynthetic proc...",75,59,48.61,9,"0.0061","0.02510","0.02510"
"GO:0050821","protein stabilization",14,12,9.07,140,"0.0812","0.02556","0.02556"
"GO:0045814","negative regulation of gene expression, ...",10,6,6.48,963,"0.7478","0.02682","0.02682"
"GO:0051172","negative regulation of nitrogen compound...",111,85,71.94,5,"0.0044","0.00652","0.02752"
"GO:0031334","positive regulation of protein complex a...",22,16,14.26,487,"0.2948","0.02785","0.02785"
"GO:2001233","regulation of apoptotic signaling pathwa...",20,17,12.96,74,"0.0422","0.00082","0.02813"
"GO:0010558","negative regulation of macromolecule bio...",73,57,47.31,17,"0.0093","0.02850","0.02850"
"GO:0001933","negative regulation of protein phosphory...",17,13,11.02,363,"0.2291","0.02988","0.02988"
"GO:0097191","extrinsic apoptotic signaling pathway",11,8,7.13,632,"0.4201","0.03096","0.03096"
"GO:0043086","negative regulation of catalytic activit...",34,26,22.04,199,"0.1028","0.03215","0.03215"
"GO:2000113","negative regulation of cellular macromol...",71,55,46.02,23,"0.0141","0.03234","0.03234"
"GO:0051051","negative regulation of transport",16,14,10.37,80,"0.0432","0.03416","0.03416"
"GO:0031400","negative regulation of protein modificat...",34,26,22.04,200,"0.1028","0.00124","0.03466"
"GO:1901214","regulation of neuron death",16,14,10.37,81,"0.0432","0.03480","0.03480"
"GO:0140014","mitotic nuclear division",22,19,14.26,35,"0.0231","0.00125","0.03488"
"GO:2001234","negative regulation of apoptotic signali...",14,12,9.07,141,"0.0812","0.00045","0.03535"
"GO:0034097","response to cytokine",25,19,16.2,289,"0.1672","0.03584","0.03584"
"GO:0031327","negative regulation of cellular biosynth...",74,58,47.96,12,"0.0076","0.03650","0.03650"
"GO:0007269","neurotransmitter secretion",12,10,7.78,262,"0.1475","0.03677","0.03677"
"GO:0099643","signal release from synapse",12,10,7.78,263,"0.1475","0.03677","0.03677"
"GO:0031324","negative regulation of cellular metaboli...",121,92,78.42,6,"0.0044","0.01193","0.03996"
"GO:0052548","regulation of endopeptidase activity",11,9,7.13,324,"0.1959","0.03998","0.03998"
"GO:0051276","chromosome organization",102,74,66.11,100,"0.0568","0.04189","0.04189"
"GO:0042326","negative regulation of phosphorylation",21,16,13.61,318,"0.1948","0.04284","0.04284"
"GO:0043254","regulation of protein complex assembly",29,20,18.8,579,"0.3986","0.04399","0.04399"
"GO:0046530","photoreceptor cell differentiation",12,11,7.78,62,"0.0409","0.04586","0.04586"
"GO:0051346","negative regulation of hydrolase activit...",22,17,14.26,280,"0.1573","0.04595","0.04595"
"GO:0000819","sister chromatid segregation",17,13,11.02,364,"0.2291","0.04630","0.04630"
"GO:0007059","chromosome segregation",22,16,14.26,488,"0.2948","0.04731","0.04731"
"GO:0006935","chemotaxis",25,17,16.2,677,"0.4586","0.04881","0.04881"
"GO:0001817","regulation of cytokine production",23,17,14.91,399,"0.2463","0.05055","0.05055"
"GO:0071897","DNA biosynthetic process",12,11,7.78,63,"0.0409","0.05071","0.05071"
"GO:0043523","regulation of neuron apoptotic process",12,11,7.78,64,"0.0409","0.05215","0.05215"
"GO:0010608","posttranscriptional regulation of gene e...",36,28,23.33,125,"0.0680","0.05388","0.05388"
"GO:1902905","positive regulation of supramolecular fi...",25,17,16.2,678,"0.4586","0.05403","0.05403"
"GO:0001894","tissue homeostasis",12,10,7.78,264,"0.1475","0.05426","0.05426"
"GO:0018022","peptidyl-lysine methylation",17,12,11.02,608,"0.4129","0.05478","0.05478"
"GO:0006836","neurotransmitter transport",23,19,14.91,92,"0.0523","0.05558","0.05558"
"GO:0030163","protein catabolic process",99,70,64.17,233,"0.1250","0.05609","0.05609"
"GO:0045934","negative regulation of nucleobase-contai...",71,53,46.02,90,"0.0485","0.05666","0.05666"
"GO:1903706","regulation of hemopoiesis",12,11,7.78,65,"0.0409","0.05742","0.05742"
"GO:0023061","signal release",22,16,14.26,489,"0.2948","0.05869","0.05869"
"GO:0042493","response to drug",53,44,34.35,2,"0.0027","0.00378","0.05877"
"GO:0006914","autophagy",45,30,29.17,680,"0.4641","0.05955","0.05955"
"GO:0061919","process utilizing autophagic mechanism",45,30,29.17,681,"0.4641","0.05955","0.05955"
"GO:2000241","regulation of reproductive process",13,12,8.43,43,"0.0284","0.05958","0.05958"
"GO:0035966","response to topologically incorrect prot...",26,20,16.85,243,"0.1359","0.05958","0.05958"
"GO:0007369","gastrulation",16,12,10.37,476,"0.2831","0.06022","0.06022"
"GO:0002764","immune response-regulating signaling pat...",17,13,11.02,365,"0.2291","0.06106","0.06106"
"GO:0048872","homeostasis of number of cells",16,12,10.37,477,"0.2831","0.06124","0.06124"
"GO:0000278","mitotic cell cycle",60,48,38.89,11,"0.0073","0.01733","0.06178"
"GO:1902679","negative regulation of RNA biosynthetic ...",65,49,42.13,86,"0.0440","0.06183","0.06183"
"GO:1903507","negative regulation of nucleic acid-temp...",65,49,42.13,87,"0.0440","0.06183","0.06183"
"GO:0009792","embryo development ending in birth or eg...",51,37,33.05,278,"0.1534","0.06203","0.06203"
"GO:0010921","regulation of phosphatase activity",11,9,7.13,325,"0.1959","0.06241","0.06241"
"GO:0006605","protein targeting",28,20,18.15,497,"0.3005","0.06319","0.06319"
"GO:0003006","developmental process involved in reprod...",63,42,40.83,653,"0.4341","0.06365","0.06365"
"GO:0046903","secretion",64,43,41.48,578,"0.3980","0.06478","0.06478"
"GO:0051495","positive regulation of cytoskeleton orga...",26,17,16.85,791,"0.5653","0.06501","0.06501"
"GO:0034504","protein localization to nucleus",23,21,14.91,4,"0.0040","0.00144","0.06783"
"GO:1903747","regulation of establishment of protein l...",14,11,9.07,352,"0.2155","0.06786","0.06786"
"GO:0045892","negative regulation of transcription, DN...",64,48,41.48,94,"0.0525","0.06790","0.06790"
"GO:0045597","positive regulation of cell differentiat...",36,24,23.33,703,"0.4834","0.06815","0.06815"
"GO:0043244","regulation of protein complex disassembl...",10,9,6.48,164,"0.0837","0.06872","0.06872"
"GO:0050790","regulation of catalytic activity",98,76,63.52,3,"0.0039","0.00291","0.06883"
"GO:0051347","positive regulation of transferase activ...",19,16,12.31,97,"0.0565","0.06927","0.06927"
"GO:0042330","taxis",27,17,17.5,876,"0.6630","0.06981","0.06981"
"GO:0043281","regulation of cysteine-type endopeptidas...",10,8,6.48,417,"0.2571","0.07041","0.07041"
"GO:2000116","regulation of cysteine-type endopeptidas...",10,8,6.48,418,"0.2571","0.07041","0.07041"
"GO:0045861","negative regulation of proteolysis",22,17,14.26,281,"0.1573","0.07324","0.07324"
"GO:0034765","regulation of ion transmembrane transpor...",14,12,9.07,142,"0.0812","0.07486","0.07486"
"GO:1904062","regulation of cation transmembrane trans...",14,12,9.07,143,"0.0812","0.07486","0.07486"
"GO:0070997","neuron death",17,14,11.02,194,"0.0992","0.07494","0.07494"
"GO:0002443","leukocyte mediated immunity",14,11,9.07,353,"0.2155","1.2e-05","0.07514"
"GO:0001816","cytokine production",26,19,16.85,405,"0.2520","0.07543","0.07543"
"GO:0051783","regulation of nuclear division",13,12,8.43,44,"0.0284","0.00021","0.07636"
"GO:0043161","proteasome-mediated ubiquitin-dependent ...",37,26,23.98,510,"0.3037","0.07853","0.07853"
"GO:0061564","axon development",29,20,18.8,580,"0.3986","0.08077","0.08077"
"GO:0001775","cell activation",23,18,14.91,234,"0.1259","0.08086","0.08086"
"GO:0051253","negative regulation of RNA metabolic pro...",66,49,42.78,124,"0.0649","0.08212","0.08212"
"GO:0051094","positive regulation of developmental pro...",52,37,33.7,344,"0.2072","0.08241","0.08241"
"GO:0006323","DNA packaging",10,8,6.48,419,"0.2571","0.08271","0.08271"
"GO:0006820","anion transport",33,21,21.39,849,"0.6335","0.08322","0.08322"
"GO:0071103","DNA conformation change",12,10,7.78,265,"0.1475","0.08598","0.08598"
"GO:1903047","mitotic cell cycle process",48,38,31.11,34,"0.0224","0.02132","0.08756"
"GO:0030099","myeloid cell differentiation",13,11,8.43,215,"0.1099","0.09150","0.09150"
"GO:0015893","drug transport",12,11,7.78,66,"0.0409","0.09247","0.09247"
"GO:0035303","regulation of dephosphorylation",13,10,8.43,456,"0.2729","0.09398","0.09398"
"GO:0034762","regulation of transmembrane transport",17,13,11.02,366,"0.2291","0.09642","0.09642"
"GO:0032269","negative regulation of cellular protein ...",56,43,36.3,60,"0.0365","0.00857","0.09855"
"GO:0051248","negative regulation of protein metabolic...",56,43,36.3,61,"0.0365","0.00857","0.09855"
"GO:0050776","regulation of immune response",34,26,22.04,201,"0.1028","0.00465","0.09966"
"GO:0048638","regulation of developmental growth",11,10,7.13,109,"0.0587","0.09994","0.09994"
"GO:0009314","response to radiation",27,22,17.5,89,"0.0477","0.10035","0.10035"
"GO:0061024","membrane organization",47,35,30.46,203,"0.1046","0.10180","0.10180"
"GO:0000122","negative regulation of transcription by ...",31,23,20.09,300,"0.1820","0.10259","0.10259"
"GO:0042110","T cell activation",10,9,6.48,165,"0.0837","0.10345","0.10345"
"GO:0007409","axonogenesis",24,18,15.56,339,"0.2038","0.10382","0.10382"
"GO:0061640","cytoskeleton-dependent cytokinesis",10,8,6.48,420,"0.2571","0.10403","0.10403"
"GO:0042391","regulation of membrane potential",13,11,8.43,216,"0.1099","0.10430","0.10430"
"GO:0042327","positive regulation of phosphorylation",23,17,14.91,400,"0.2463","0.10456","0.10456"
"GO:0007498","mesoderm development",10,9,6.48,166,"0.0837","0.10697","0.10697"
"GO:0007411","axon guidance",14,10,9.07,618,"0.4166","0.10713","0.10713"
"GO:0016441","posttranscriptional gene silencing",14,12,9.07,144,"0.0812","0.10713","0.10713"
"GO:0030707","ovarian follicle cell development",14,10,9.07,619,"0.4166","0.10713","0.10713"
"GO:0035194","posttranscriptional gene silencing by RN...",14,12,9.07,145,"0.0812","0.10713","0.10713"
"GO:0097485","neuron projection guidance",14,10,9.07,620,"0.4166","0.10713","0.10713"
"GO:0001655","urogenital system development",25,21,16.2,47,"0.0301","0.01886","0.10849"
"GO:0010604","positive regulation of macromolecule met...",117,89,75.83,7,"0.0050","0.00318","0.11126"
"GO:0045664","regulation of neuron differentiation",31,17,20.09,1147,"0.9112","0.11303","0.11303"
"GO:0002757","immune response-activating signal transd...",16,12,10.37,478,"0.2831","0.11329","0.11329"
"GO:0006417","regulation of translation",19,15,12.31,252,"0.1451","0.11373","0.11373"
"GO:0052547","regulation of peptidase activity",14,11,9.07,354,"0.2155","0.11383","0.11383"
"GO:0032940","secretion by cell",56,37,36.3,702,"0.4823","0.11525","0.11525"
"GO:2001242","regulation of intrinsic apoptotic signal...",12,10,7.78,266,"0.1475","0.00369","0.11586"
"GO:0008285","negative regulation of cell proliferatio...",22,16,14.26,490,"0.2948","0.11676","0.11676"
"GO:0051402","neuron apoptotic process",13,11,8.43,217,"0.1099","0.11817","0.11817"
"GO:0002682","regulation of immune system process",51,40,33.05,38,"0.0250","0.02252","0.11845"
"GO:0009141","nucleoside triphosphate metabolic proces...",24,16,15.56,752,"0.5179","0.00108","0.12149"
"GO:0016055","Wnt signaling pathway",27,19,17.5,564,"0.3492","0.12157","0.12157"
"GO:0007219","Notch signaling pathway",12,11,7.78,67,"0.0409","0.12169","0.12169"
"GO:0070585","protein localization to mitochondrion",18,14,11.67,301,"0.1833","0.12246","0.12246"
"GO:0072655","establishment of protein localization to...",18,14,11.67,302,"0.1833","0.12246","0.12246"
"GO:0007169","transmembrane receptor protein tyrosine ...",21,14,13.61,762,"0.5292","0.12261","0.12261"
"GO:0001890","placenta development",10,7,6.48,735,"0.5087","0.12266","0.12266"
"GO:0043393","regulation of protein binding",10,7,6.48,736,"0.5087","0.12266","0.12266"
"GO:0198738","cell-cell signaling by wnt",28,20,18.15,498,"0.3005","0.12267","0.12267"
"GO:0007167","enzyme linked receptor protein signaling...",44,29,28.52,734,"0.5084","0.12446","0.12446"
"GO:0098655","cation transmembrane transport",45,32,29.17,378,"0.2334","0.12468","0.12468"
"GO:0032388","positive regulation of intracellular tra...",13,10,8.43,457,"0.2729","0.12561","0.12561"
"GO:0090316","positive regulation of intracellular pro...",13,10,8.43,458,"0.2729","0.12561","0.12561"
"GO:1903214","regulation of protein targeting to mitoc...",13,10,8.43,459,"0.2729","0.12561","0.12561"
"GO:1903533","regulation of protein targeting",13,10,8.43,460,"0.2729","0.12561","0.12561"
"GO:1903749","positive regulation of establishment of ...",13,10,8.43,461,"0.2729","0.12561","0.12561"
"GO:1903955","positive regulation of protein targeting...",13,10,8.43,462,"0.2729","0.12561","0.12561"
"GO:0009117","nucleotide metabolic process",59,41,38.24,454,"0.2692","0.02068","0.12619"
"GO:0009416","response to light stimulus",18,15,11.67,133,"0.0752","0.12655","0.12655"
"GO:0006839","mitochondrial transport",30,21,19.44,562,"0.3485","0.12718","0.12718"
"GO:0045089","positive regulation of innate immune res...",10,7,6.48,737,"0.5087","0.12735","0.12735"
"GO:0009612","response to mechanical stimulus",14,11,9.07,355,"0.2155","0.12797","0.12797"
"GO:0045732","positive regulation of protein catabolic...",13,10,8.43,463,"0.2729","0.12955","0.12955"
"GO:0051321","meiotic cell cycle",19,14,12.31,485,"0.2900","0.13091","0.13091"
"GO:0019637","organophosphate metabolic process",116,75,75.18,782,"0.5576","0.09832","0.13312"
"GO:0002066","columnar/cuboidal epithelial cell develo...",15,10,9.72,783,"0.5582","0.13445","0.13445"
"GO:0009611","response to wounding",22,18,14.26,128,"0.0683","0.13699","0.13699"
"GO:0032880","regulation of protein localization",55,37,35.65,596,"0.4089","0.13774","0.13774"
"GO:0007166","cell surface receptor signaling pathway",121,80,78.42,629,"0.4201","0.13882","0.13882"
"GO:0046649","lymphocyte activation",12,10,7.78,267,"0.1475","0.13886","0.13886"
"GO:0001932","regulation of protein phosphorylation",42,30,27.22,373,"0.2312","0.14188","0.14188"
"GO:0097305","response to alcohol",22,19,14.26,36,"0.0231","0.00305","0.14195"
"GO:0010563","negative regulation of phosphorus metabo...",27,21,17.5,206,"0.1096","0.14258","0.14258"
"GO:0045936","negative regulation of phosphate metabol...",27,21,17.5,207,"0.1096","0.14258","0.14258"
"GO:0044057","regulation of system process",22,14,14.26,866,"0.6401","0.14291","0.14291"
"GO:0009057","macromolecule catabolic process",126,87,81.66,298,"0.1774","0.14473","0.14473"
"GO:0048515","spermatid differentiation",13,10,8.43,464,"0.2729","0.14494","0.14494"
"GO:0010498","proteasomal protein catabolic process",42,30,27.22,374,"0.2312","0.14650","0.14650"
"GO:0001501","skeletal system development",15,11,9.72,546,"0.3457","0.14672","0.14672"
"GO:0044093","positive regulation of molecular functio...",70,54,45.37,29,"0.0172","0.00451","0.14785"
"GO:0051348","negative regulation of transferase activ...",13,9,8.43,719,"0.4946","0.14786","0.14786"
"GO:0051301","cell division",26,18,16.85,585,"0.4021","0.14846","0.14846"
"GO:0006040","amino sugar metabolic process",15,13,9.72,116,"0.0594","0.14889","0.14889"
"GO:0016331","morphogenesis of embryonic epithelium",10,8,6.48,421,"0.2571","0.14978","0.14978"
"GO:0048705","skeletal system morphogenesis",10,8,6.48,422,"0.2571","0.14978","0.14978"
"GO:0009968","negative regulation of signal transducti...",58,40,37.59,501,"0.3012","0.04142","0.15170"
"GO:0140013","meiotic nuclear division",13,10,8.43,465,"0.2729","0.15547","0.15547"
"GO:1903202","negative regulation of oxidative stress-...",11,10,7.13,110,"0.0587","5.8e-06","0.15592"
"GO:0048736","appendage development",18,12,11.67,769,"0.5424","0.15647","0.15647"
"GO:0051960","regulation of nervous system development",36,20,23.33,1141,"0.9095","0.15931","0.15931"
"GO:1903827","regulation of cellular protein localizat...",31,21,20.09,665,"0.4460","0.15998","0.15998"
"GO:0031047","gene silencing by RNA",16,12,10.37,479,"0.2831","0.16380","0.16380"
"GO:0030522","intracellular receptor signaling pathway",16,11,10.37,707,"0.4834","0.16733","0.16733"
"GO:0050767","regulation of neurogenesis",35,19,22.68,1162,"0.9301","0.17079","0.17079"
"GO:0045926","negative regulation of growth",15,11,9.72,547,"0.3457","0.17126","0.17126"
"GO:0031399","regulation of protein modification proce...",80,60,51.85,52,"0.0319","0.00346","0.17273"
"GO:0035107","appendage morphogenesis",17,11,11.02,843,"0.6127","0.17358","0.17358"
"GO:1903522","regulation of blood circulation",12,8,7.78,799,"0.5780","0.17580","0.17580"
"GO:0010821","regulation of mitochondrion organization",19,15,12.31,253,"0.1451","0.17625","0.17625"
"GO:0055086","nucleobase-containing small molecule met...",77,53,49.91,445,"0.2670","0.02228","0.17688"
"GO:0044770","cell cycle phase transition",21,17,13.61,188,"0.0885","0.00036","0.17710"
"GO:0048523","negative regulation of cellular process",225,159,145.83,48,"0.0305","0.03952","0.17817"
"GO:0006022","aminoglycan metabolic process",14,12,9.07,146,"0.0812","0.18085","0.18085"
"GO:1901071","glucosamine-containing compound metaboli...",14,12,9.07,147,"0.0812","0.18085","0.18085"
"GO:0010605","negative regulation of macromolecule met...",136,99,88.15,40,"0.0262","0.05900","0.18121"
"GO:0060070","canonical Wnt signaling pathway",15,10,9.72,784,"0.5582","0.18222","0.18222"
"GO:0045165","cell fate commitment",17,12,11.02,609,"0.4129","0.18240","0.18240"
"GO:0002683","negative regulation of immune system pro...",12,10,7.78,268,"0.1475","0.18299","0.18299"
"GO:0016485","protein processing",12,10,7.78,269,"0.1475","0.18299","0.18299"
"GO:0002252","immune effector process",27,20,17.5,348,"0.2110","0.00070","0.18590"
"GO:0051338","regulation of transferase activity",34,25,22.04,312,"0.1876","0.18806","0.18806"
"GO:0009144","purine nucleoside triphosphate metabolic...",22,15,14.26,683,"0.4659","0.00218","0.19057"
"GO:0046434","organophosphate catabolic process",15,9,9.72,984,"0.7505","0.19104","0.19104"
"GO:0065009","regulation of molecular function",125,93,81.02,21,"0.0122","0.02352","0.19110"
"GO:0051173","positive regulation of nitrogen compound...",107,80,69.35,27,"0.0161","0.00610","0.19120"
"GO:0006643","membrane lipid metabolic process",14,9,9.07,853,"0.6351","0.19148","0.19148"
"GO:0060562","epithelial tube morphogenesis",24,17,15.56,566,"0.3495","0.19207","0.19207"
"GO:0098609","cell-cell adhesion",38,27,24.63,443,"0.2644","0.19229","0.19229"
"GO:0000910","cytokinesis",13,10,8.43,466,"0.2729","0.19247","0.19247"
"GO:0006479","protein methylation",26,18,16.85,586,"0.4021","0.19407","0.19407"
"GO:0008213","protein alkylation",26,18,16.85,587,"0.4021","0.19407","0.19407"
"GO:1901215","negative regulation of neuron death",12,10,7.78,270,"0.1475","0.19491","0.19491"
"GO:0009967","positive regulation of signal transducti...",61,45,39.54,185,"0.0868","0.19521","0.19521"
"GO:0007010","cytoskeleton organization",97,69,62.87,209,"0.1098","0.04060","0.19529"
"GO:0045595","regulation of cell differentiation",73,47,47.31,819,"0.5845","0.19552","0.19552"
"GO:0000226","microtubule cytoskeleton organization",34,25,22.04,313,"0.1876","0.00863","0.19569"
"GO:0042325","regulation of phosphorylation",49,35,31.76,341,"0.2051","0.19755","0.19755"
"GO:0090092","regulation of transmembrane receptor pro...",15,10,9.72,785,"0.5582","0.19900","0.19900"
"GO:0010562","positive regulation of phosphorus metabo...",25,18,16.2,493,"0.2982","0.19901","0.19901"
"GO:0045937","positive regulation of phosphate metabol...",25,18,16.2,494,"0.2982","0.19901","0.19901"
