"GO.ID","Term","Annotated","Significant","Expected","Rank in classicFisher","classicFisher","classicKS","elimKS"
"GO:2001024","negative regulation of response to drug",10,3,0.6,27,"0.01849","0.06322","0.06322"
"GO:0001822","kidney development",16,4,0.96,21,"0.01277","0.06335","0.06335"
"GO:0022618","ribonucleoprotein complex assembly",29,1,1.74,883,"0.83477","0.06517","0.06517"
"GO:0071826","ribonucleoprotein complex subunit organi...",29,1,1.74,884,"0.83477","0.06517","0.06517"
"GO:0022613","ribonucleoprotein complex biogenesis",78,2,4.67,941,"0.95394","0.00111","0.06631"
"GO:0015718","monocarboxylic acid transport",10,1,0.6,544,"0.46123","0.06695","0.06695"
"GO:0048583","regulation of response to stimulus",180,16,10.78,130,"0.06756","0.08675","0.06705"
"GO:0043624","cellular protein complex disassembly",23,5,1.38,16,"0.01007","0.06742","0.06742"
"GO:0007006","mitochondrial membrane organization",11,1,0.66,581,"0.49361","0.06767","0.06767"
"GO:0031398","positive regulation of protein ubiquitin...",15,2,0.9,328,"0.22532","0.06893","0.06893"
"GO:1903322","positive regulation of protein modificat...",15,2,0.9,329,"0.22532","0.06893","0.06893"
"GO:0010498","proteasomal protein catabolic process",41,6,2.45,67,"0.03290","0.06923","0.06923"
"GO:0030162","regulation of proteolysis",34,3,2.04,447,"0.33311","0.06993","0.06993"
"GO:0051347","positive regulation of transferase activ...",17,2,1.02,383,"0.27081","0.07090","0.07090"
"GO:0003006","developmental process involved in reprod...",62,7,3.71,137,"0.07413","0.07120","0.07120"
"GO:2001023","regulation of response to drug",13,3,0.78,76,"0.03862","0.07238","0.07238"
"GO:0006511","ubiquitin-dependent protein catabolic pr...",73,8,4.37,127,"0.06728","0.07243","0.07243"
"GO:0019941","modification-dependent protein catabolic...",73,8,4.37,128,"0.06728","0.07243","0.07243"
"GO:0043632","modification-dependent macromolecule cat...",73,8,4.37,129,"0.06728","0.07243","0.07243"
"GO:0045935","positive regulation of nucleobase-contai...",72,6,4.31,370,"0.25961","0.07336","0.07336"
"GO:0032446","protein modification by small protein co...",69,5,4.13,497,"0.39765","0.07484","0.07484"
"GO:0000082","G1/S transition of mitotic cell cycle",12,2,0.72,264,"0.15870","0.07561","0.07561"
"GO:1903900","regulation of viral life cycle",12,2,0.72,265,"0.15870","0.07561","0.07561"
"GO:1900408","negative regulation of cellular response...",13,3,0.78,77,"0.03862","0.07565","0.07565"
"GO:1902883","negative regulation of response to oxida...",13,3,0.78,78,"0.03862","0.07565","0.07565"
"GO:0006986","response to unfolded protein",18,4,1.08,34,"0.01955","0.07934","0.07934"
"GO:0097193","intrinsic apoptotic signaling pathway",15,1,0.9,707,"0.60490","0.07937","0.07937"
"GO:0042594","response to starvation",19,2,1.14,429,"0.31625","0.07944","0.07944"
"GO:0051261","protein depolymerization",13,3,0.78,79,"0.03862","0.07949","0.07949"
"GO:0006518","peptide metabolic process",200,14,11.97,426,"0.30741","0.00146","0.07955"
"GO:0034504","protein localization to nucleus",25,3,1.5,297,"0.18557","0.07955","0.07955"
"GO:0045787","positive regulation of cell cycle",13,2,0.78,290,"0.18054","0.07984","0.07984"
"GO:0006952","defense response",51,3,3.05,701,"0.59805","0.03256","0.08261"
"GO:0048545","response to steroid hormone",34,5,2.04,101,"0.04907","0.08347","0.08347"
"GO:0007041","lysosomal transport",11,3,0.66,44,"0.02433","0.08363","0.08363"
"GO:0043067","regulation of programmed cell death",60,5,3.59,405,"0.28846","0.08448","0.08448"
"GO:0048585","negative regulation of response to stimu...",69,6,4.13,347,"0.22913","0.08505","0.08505"
"GO:0048477","oogenesis",21,3,1.26,206,"0.12709","0.08546","0.08546"
"GO:0071248","cellular response to metal ion",10,3,0.6,28,"0.01849","0.08578","0.08578"
"GO:0099504","synaptic vesicle cycle",10,2,0.6,182,"0.11686","0.08578","0.08578"
"GO:1901031","regulation of response to reactive oxyge...",10,3,0.6,29,"0.01849","0.08578","0.08578"
"GO:0035690","cellular response to drug",14,3,0.84,96,"0.04705","0.08816","0.08816"
"GO:0009725","response to hormone",55,7,3.29,87,"0.04323","0.09123","0.09123"
"GO:0048523","negative regulation of cellular process",216,16,12.93,323,"0.21628","0.09134","0.09134"
"GO:0044265","cellular macromolecule catabolic process",106,9,6.35,289,"0.18035","0.09151","0.09151"
"GO:0016032","viral process",22,2,1.32,488,"0.38304","0.00186","0.09272"
"GO:0010243","response to organonitrogen compound",47,8,2.81,10,"0.00585","0.09275","0.09275"
"GO:0072665","protein localization to vacuole",10,2,0.6,183,"0.11686","0.09309","0.09309"
"GO:0072666","establishment of protein localization to...",10,2,0.6,184,"0.11686","0.09309","0.09309"
"GO:0002252","immune effector process",23,3,1.38,257,"0.15546","0.09368","0.09368"
"GO:0051084","'de novo' posttranslational protein fold...",11,3,0.66,45,"0.02433","0.09527","0.09527"
"GO:0007033","vacuole organization",15,2,0.9,330,"0.22532","0.09544","0.09544"
"GO:0060548","negative regulation of cell death",48,5,2.87,259,"0.15647","0.09732","0.09732"
"GO:0006650","glycerophospholipid metabolic process",33,5,1.98,88,"0.04390","0.09770","0.09770"
"GO:1900407","regulation of cellular response to oxida...",14,3,0.84,97,"0.04705","0.09863","0.09863"
"GO:0042542","response to hydrogen peroxide",13,3,0.78,80,"0.03862","0.10050","0.10050"
"GO:0044772","mitotic cell cycle phase transition",31,3,1.86,403,"0.28275","0.10112","0.10112"
"GO:0072001","renal system development",18,4,1.08,35,"0.01955","0.10177","0.10177"
"GO:0021700","developmental maturation",18,2,1.08,408,"0.29358","0.10418","0.10418"
"GO:0043603","cellular amide metabolic process",218,17,13.05,250,"0.15177","0.00218","0.10501"
"GO:0048511","rhythmic process",21,3,1.26,207,"0.12709","0.10502","0.10502"
"GO:0034614","cellular response to reactive oxygen spe...",12,3,0.72,60,"0.03104","0.10518","0.10518"
"GO:0007051","spindle organization",10,2,0.6,185,"0.11686","0.10518","0.10518"
"GO:0001890","placenta development",11,2,0.66,222,"0.13743","0.10541","0.10541"
"GO:0002697","regulation of immune effector process",10,2,0.6,186,"0.11686","0.10573","0.10573"
"GO:0002253","activation of immune response",15,3,0.9,112,"0.05630","0.10727","0.10727"
"GO:0002757","immune response-activating signal transd...",15,3,0.9,113,"0.05630","0.10727","0.10727"
"GO:0002764","immune response-regulating signaling pat...",15,3,0.9,114,"0.05630","0.10727","0.10727"
"GO:0044248","cellular catabolic process",178,16,10.66,121,"0.06224","0.10961","0.10961"
"GO:0010564","regulation of cell cycle process",42,4,2.51,350,"0.24120","0.02542","0.11282"
"GO:0044093","positive regulation of molecular functio...",67,7,4.01,160,"0.10257","0.11449","0.11449"
"GO:0001505","regulation of neurotransmitter levels",22,4,1.32,83,"0.03882","0.11569","0.11569"
"GO:0044262","cellular carbohydrate metabolic process",11,2,0.66,223,"0.13743","0.11654","0.11654"
"GO:0051173","positive regulation of nitrogen compound...",124,12,7.42,123,"0.06385","0.11738","0.11738"
"GO:0009890","negative regulation of biosynthetic proc...",70,4,4.19,719,"0.61270","0.12026","0.12026"
"GO:0046486","glycerolipid metabolic process",34,5,2.04,102,"0.04907","0.12140","0.12140"
"GO:0045861","negative regulation of proteolysis",16,1,0.96,728,"0.62870","0.12260","0.12260"
"GO:0001655","urogenital system development",19,4,1.14,39,"0.02364","0.12400","0.12400"
"GO:0044843","cell cycle G1/S phase transition",13,2,0.78,291,"0.18054","0.12448","0.12448"
"GO:0043069","negative regulation of programmed cell d...",40,4,2.39,321,"0.21503","0.12531","0.12531"
"GO:0010033","response to organic substance",136,12,8.14,167,"0.10978","0.12568","0.12568"
"GO:0050764","regulation of phagocytosis",11,2,0.66,224,"0.13743","0.12928","0.12928"
"GO:0007018","microtubule-based movement",34,3,2.04,448,"0.33311","0.13017","0.13017"
"GO:0050776","regulation of immune response",33,6,1.98,18,"0.01202","0.01554","0.13065"
"GO:0031327","negative regulation of cellular biosynth...",69,4,4.13,706,"0.60111","0.13128","0.13128"
"GO:0006281","DNA repair",62,3,3.71,816,"0.72888","0.13146","0.13146"
"GO:0006414","translational elongation",17,2,1.02,384,"0.27081","0.13375","0.13375"
"GO:0033865","nucleoside bisphosphate metabolic proces...",11,3,0.66,46,"0.02433","0.13379","0.13379"
"GO:0033875","ribonucleoside bisphosphate metabolic pr...",11,3,0.66,47,"0.02433","0.13379","0.13379"
"GO:0034032","purine nucleoside bisphosphate metabolic...",11,3,0.66,48,"0.02433","0.13379","0.13379"
"GO:0065009","regulation of molecular function",113,11,6.77,132,"0.07182","0.13631","0.13631"
"GO:0012501","programmed cell death",78,5,4.67,602,"0.50542","0.13752","0.13752"
"GO:0009636","response to toxic substance",28,4,1.68,141,"0.08250","0.13937","0.13937"
"GO:1901698","response to nitrogen compound",51,8,3.05,15,"0.00966","0.13956","0.13956"
"GO:0052547","regulation of peptidase activity",10,0,0.6,956,"1.00000","0.14149","0.14149"
"GO:0006259","DNA metabolic process",121,9,7.24,417,"0.29727","0.14191","0.14191"
"GO:0045934","negative regulation of nucleobase-contai...",68,4,4.07,693,"0.58931","0.14319","0.14319"
"GO:0001745","compound eye morphogenesis",10,1,0.6,545,"0.46123","0.14328","0.14328"
"GO:0090662","ATP hydrolysis coupled transmembrane tra...",13,1,0.78,648,"0.55268","0.14350","0.14350"
"GO:0099131","ATP hydrolysis coupled ion transmembrane...",13,1,0.78,649,"0.55268","0.14350","0.14350"
"GO:0035967","cellular response to topologically incor...",16,2,0.96,356,"0.24803","0.14419","0.14419"
"GO:0090305","nucleic acid phosphodiester bond hydroly...",15,1,0.9,708,"0.60490","0.14736","0.14736"
"GO:1903311","regulation of mRNA metabolic process",17,2,1.02,385,"0.27081","0.14974","0.14974"
"GO:1902882","regulation of response to oxidative stre...",16,3,0.96,126,"0.06635","0.15124","0.15124"
"GO:0042493","response to drug",46,7,2.75,24,"0.01785","0.15367","0.15367"
"GO:0007269","neurotransmitter secretion",10,2,0.6,187,"0.11686","0.15378","0.15378"
"GO:0099643","signal release from synapse",10,2,0.6,188,"0.11686","0.15378","0.15378"
"GO:0042981","regulation of apoptotic process",58,5,3.47,372,"0.26488","0.15424","0.15424"
"GO:0006302","double-strand break repair",13,1,0.78,650,"0.55268","0.15551","0.15551"
"GO:0010558","negative regulation of macromolecule bio...",67,4,4.01,672,"0.57732","0.15603","0.15603"
"GO:0046165","alcohol biosynthetic process",10,3,0.6,30,"0.01849","0.15605","0.15605"
"GO:0033993","response to lipid",52,6,3.11,145,"0.08730","0.15670","0.15670"
"GO:0036473","cell death in response to oxidative stre...",14,3,0.84,98,"0.04705","0.15677","0.15677"
"GO:0002443","leukocyte mediated immunity",11,2,0.66,225,"0.13743","0.15723","0.15723"
"GO:0032984","protein-containing complex disassembly",27,5,1.62,38,"0.01991","0.15728","0.15728"
"GO:0006260","DNA replication",50,5,2.99,285,"0.17652","0.16176","0.16176"
"GO:0009607","response to biotic stimulus",32,1,1.92,898,"0.86301","0.16294","0.16294"
"GO:0007281","germ cell development",35,4,2.1,252,"0.15382","0.16473","0.16473"
"GO:0006458","'de novo' protein folding",12,3,0.72,61,"0.03104","0.16541","0.16541"
"GO:1901700","response to oxygen-containing compound",63,8,3.77,65,"0.03201","0.16723","0.16723"
"GO:0007292","female gamete generation",25,3,1.5,298,"0.18557","0.16889","0.16889"
"GO:0032355","response to estradiol",13,3,0.78,81,"0.03862","0.16920","0.16920"
"GO:1901987","regulation of cell cycle phase transitio...",18,1,1.08,761,"0.67209","0.16971","0.16971"
"GO:0031324","negative regulation of cellular metaboli...",110,7,6.59,579,"0.49157","0.16985","0.16985"
"GO:0048519","negative regulation of biological proces...",249,17,14.91,435,"0.31778","0.17129","0.17129"
"GO:0014070","response to organic cyclic compound",53,7,3.17,71,"0.03626","0.17167","0.17167"
"GO:0045807","positive regulation of endocytosis",13,2,0.78,292,"0.18054","0.17224","0.17224"
"GO:0048592","eye morphogenesis",20,2,1.2,453,"0.33876","0.17574","0.17574"
"GO:0032268","regulation of cellular protein metabolic...",125,13,7.48,69,"0.03340","0.17622","0.17622"
"GO:0051726","regulation of cell cycle",78,6,4.67,441,"0.32337","0.05114","0.17634"
"GO:0019637","organophosphate metabolic process",139,15,8.32,23,"0.01692","0.17654","0.17654"
"GO:0000819","sister chromatid segregation",20,1,1.2,788,"0.71045","0.17756","0.17756"
"GO:1903201","regulation of oxidative stress-induced c...",12,3,0.72,62,"0.03104","0.17772","0.17772"
"GO:1903202","negative regulation of oxidative stress-...",12,3,0.72,63,"0.03104","0.17772","0.17772"
"GO:0000280","nuclear division",30,4,1.8,155,"0.10084","0.00440","0.17862"
"GO:0010608","posttranscriptional regulation of gene e...",34,5,2.04,103,"0.04907","0.17927","0.17927"
"GO:0000302","response to reactive oxygen species",15,3,0.9,115,"0.05630","0.18099","0.18099"
"GO:0031325","positive regulation of cellular metaboli...",135,13,8.08,116,"0.05678","0.18271","0.18271"
"GO:0022412","cellular process involved in reproductio...",36,4,2.16,279,"0.16550","0.18394","0.18394"
"GO:0016567","protein ubiquitination",63,5,3.77,443,"0.32449","0.18649","0.18649"
"GO:0071496","cellular response to external stimulus",15,0,0.9,957,"1.00000","0.18729","0.18729"
"GO:0071806","protein transmembrane transport",20,2,1.2,454,"0.33876","0.18981","0.18981"
"GO:0044267","cellular protein metabolic process",635,45,38.02,163,"0.10724","0.02139","0.19076"
"GO:0009968","negative regulation of signal transducti...",54,4,3.23,508,"0.40677","0.19269","0.19269"
"GO:0010648","negative regulation of cell communicatio...",54,4,3.23,509,"0.40677","0.19269","0.19269"
"GO:0023057","negative regulation of signaling",54,4,3.23,510,"0.40677","0.19269","0.19269"
"GO:0030100","regulation of endocytosis",16,2,0.96,357,"0.24803","0.19369","0.19369"
"GO:0140014","mitotic nuclear division",21,3,1.26,208,"0.12709","0.00378","0.19397"
"GO:0007411","axon guidance",18,4,1.08,36,"0.01955","0.19572","0.19572"
"GO:0097485","neuron projection guidance",18,4,1.08,37,"0.01955","0.19572","0.19572"
"GO:0080134","regulation of response to stress",74,8,4.43,131,"0.07176","0.03709","0.19613"
"GO:0015988","energy coupled proton transmembrane tran...",12,1,0.72,611,"0.52406","0.19655","0.19655"
"GO:0015991","ATP hydrolysis coupled proton transport",12,1,0.72,612,"0.52406","0.19655","0.19655"
"GO:0099132","ATP hydrolysis coupled cation transmembr...",12,1,0.72,613,"0.52406","0.19655","0.19655"
"GO:0006513","protein monoubiquitination",11,1,0.66,582,"0.49361","0.19662","0.19662"
"GO:0019827","stem cell population maintenance",11,2,0.66,226,"0.13743","0.19662","0.19662"
"GO:0098727","maintenance of cell number",11,2,0.66,227,"0.13743","0.19662","0.19662"
"GO:0006606","protein import into nucleus",17,2,1.02,386,"0.27081","0.19747","0.19747"
"GO:0042255","ribosome assembly",12,1,0.72,614,"0.52406","0.19893","0.19893"
"GO:0009617","response to bacterium",19,0,1.14,958,"1.00000","0.19964","0.19964"
"GO:0007444","imaginal disc development",12,0,0.72,959,"1.00000","0.19965","0.19965"
"GO:2000113","negative regulation of cellular macromol...",64,3,3.83,823,"0.74872","0.20073","0.20073"
"GO:0031668","cellular response to extracellular stimu...",12,0,0.72,960,"1.00000","0.20279","0.20279"
"GO:0009719","response to endogenous stimulus",72,7,4.31,219,"0.13618","0.20280","0.20280"
"GO:0051246","regulation of protein metabolic process",133,13,7.96,107,"0.05140","0.20308","0.20308"
"GO:0043066","negative regulation of apoptotic process",37,3,2.22,495,"0.38338","0.20322","0.20322"
"GO:0001775","cell activation",22,2,1.32,489,"0.38304","0.20467","0.20467"
"GO:0006637","acyl-CoA metabolic process",10,3,0.6,31,"0.01849","0.20480","0.20480"
"GO:0035383","thioester metabolic process",10,3,0.6,32,"0.01849","0.20480","0.20480"
"GO:0032570","response to progesterone",11,2,0.66,228,"0.13743","0.20519","0.20519"
"GO:0007017","microtubule-based process",66,6,3.95,305,"0.19993","0.21084","0.21084"
"GO:0043902","positive regulation of multi-organism pr...",20,2,1.2,455,"0.33876","0.00645","0.21387"
"GO:0006413","translational initiation",15,2,0.9,331,"0.22532","0.21583","0.21583"
"GO:0048736","appendage development",14,0,0.84,961,"1.00000","0.21605","0.21605"
"GO:0043393","regulation of protein binding",12,2,0.72,266,"0.15870","0.21824","0.21824"
"GO:0051276","chromosome organization",123,5,7.36,903,"0.87181","0.21857","0.21857"
"GO:0009266","response to temperature stimulus",33,6,1.98,19,"0.01202","2.4e-05","0.21922"
"GO:0032259","methylation",44,2,2.63,824,"0.75123","0.22167","0.22167"
"GO:0007610","behavior",42,4,2.51,351,"0.24120","0.22259","0.22259"
"GO:0007286","spermatid development",21,3,1.26,209,"0.12709","0.22392","0.22392"
"GO:0048515","spermatid differentiation",21,3,1.26,210,"0.12709","0.22392","0.22392"
"GO:0043207","response to external biotic stimulus",31,1,1.86,896,"0.85417","0.22479","0.22479"
"GO:0051707","response to other organism",31,1,1.86,897,"0.85417","0.22479","0.22479"
"GO:2001252","positive regulation of chromosome organi...",11,1,0.66,583,"0.49361","0.22490","0.22490"
"GO:0060341","regulation of cellular localization",46,6,2.75,109,"0.05371","0.22676","0.22676"
"GO:0008088","axo-dendritic transport",10,2,0.6,189,"0.11686","0.22929","0.22929"
"GO:0030902","hindbrain development",10,2,0.6,190,"0.11686","0.22929","0.22929"
"GO:0046907","intracellular transport",174,12,10.42,465,"0.34654","0.23150","0.23150"
"GO:0009267","cellular response to starvation",11,0,0.66,962,"1.00000","0.23177","0.23177"
"GO:0031669","cellular response to nutrient levels",11,0,0.66,963,"1.00000","0.23177","0.23177"
"GO:1903362","regulation of cellular protein catabolic...",18,1,1.08,762,"0.67209","0.23538","0.23538"
"GO:0031647","regulation of protein stability",23,4,1.38,91,"0.04487","0.23652","0.23652"
"GO:0045321","leukocyte activation",20,2,1.2,456,"0.33876","0.23669","0.23669"
"GO:0009895","negative regulation of catabolic process",11,0,0.66,964,"1.00000","0.23689","0.23689"
"GO:0070647","protein modification by small protein co...",88,6,5.27,526,"0.43308","0.23824","0.23824"
"GO:0051172","negative regulation of nitrogen compound...",105,7,6.29,528,"0.44171","0.23859","0.23859"
"GO:0009894","regulation of catabolic process",52,2,3.11,881,"0.82894","0.24412","0.24412"
"GO:0080135","regulation of cellular response to stres...",53,5,3.17,319,"0.20829","0.24564","0.24564"
"GO:0048749","compound eye development",12,1,0.72,615,"0.52406","0.24643","0.24643"
"GO:0051254","positive regulation of RNA metabolic pro...",64,5,3.83,451,"0.33662","0.24653","0.24653"
"GO:0090596","sensory organ morphogenesis",23,2,1.38,502,"0.40472","0.25002","0.25002"
"GO:0009790","embryo development",81,7,4.85,318,"0.20820","0.25202","0.25202"
"GO:0030258","lipid modification",11,1,0.66,584,"0.49361","0.25251","0.25251"
"GO:0040007","growth",60,4,3.59,577,"0.48836","0.25273","0.25273"
"GO:0051253","negative regulation of RNA metabolic pro...",61,3,3.65,807,"0.71851","0.25577","0.25577"
"GO:1902679","negative regulation of RNA biosynthetic ...",61,3,3.65,808,"0.71851","0.25577","0.25577"
"GO:1903507","negative regulation of nucleic acid-temp...",61,3,3.65,809,"0.71851","0.25577","0.25577"
"GO:0031329","regulation of cellular catabolic process",45,2,2.69,842,"0.76238","0.25595","0.25595"
"GO:0043085","positive regulation of catalytic activit...",50,6,2.99,138,"0.07505","0.25628","0.25628"
"GO:0006464","cellular protein modification process",398,27,23.83,376,"0.26495","0.25790","0.25790"
"GO:0036211","protein modification process",398,27,23.83,377,"0.26495","0.25790","0.25790"
"GO:0048608","reproductive structure development",29,2,1.74,634,"0.52607","0.25877","0.25877"
"GO:0006633","fatty acid biosynthetic process",11,0,0.66,965,"1.00000","0.25891","0.25891"
"GO:0009892","negative regulation of metabolic process",129,8,7.72,605,"0.51350","0.25931","0.25931"
"GO:0071695","anatomical structure maturation",10,1,0.6,546,"0.46123","0.26106","0.26106"
"GO:0042592","homeostatic process",94,5,5.63,772,"0.67407","0.26219","0.26219"
"GO:0045444","fat cell differentiation",12,0,0.72,966,"1.00000","0.26223","0.26223"
"GO:0010970","transport along microtubule",15,2,0.9,332,"0.22532","0.26234","0.26234"
"GO:0030705","cytoskeleton-dependent intracellular tra...",15,2,0.9,333,"0.22532","0.26234","0.26234"
"GO:0099111","microtubule-based transport",15,2,0.9,334,"0.22532","0.26234","0.26234"
"GO:0033554","cellular response to stress",163,10,9.76,606,"0.51753","0.26331","0.26331"
"GO:0006333","chromatin assembly or disassembly",10,2,0.6,191,"0.11686","0.26527","0.26527"
"GO:0046467","membrane lipid biosynthetic process",14,2,0.84,310,"0.20278","0.26602","0.26602"
"GO:0061136","regulation of proteasomal protein catabo...",17,1,1.02,741,"0.65106","0.26678","0.26678"
"GO:1903050","regulation of proteolysis involved in ce...",17,1,1.02,742,"0.65106","0.26678","0.26678"
"GO:2001242","regulation of intrinsic apoptotic signal...",11,1,0.66,585,"0.49361","0.26745","0.26745"
"GO:0036503","ERAD pathway",19,3,1.14,157,"0.10087","0.26810","0.26810"
"GO:0030433","ubiquitin-dependent ERAD pathway",16,2,0.96,358,"0.24803","0.26918","0.26918"
"GO:0001101","response to acid chemical",12,0,0.72,967,"1.00000","0.26920","0.26920"
"GO:0035107","appendage morphogenesis",12,0,0.72,968,"1.00000","0.26920","0.26920"
"GO:0051090","regulation of DNA-binding transcription ...",13,1,0.78,651,"0.55268","0.26980","0.26980"
"GO:0031330","negative regulation of cellular cataboli...",10,0,0.6,969,"1.00000","0.27016","0.27016"
"GO:0060627","regulation of vesicle-mediated transport",25,2,1.5,532,"0.44694","0.27104","0.27104"
"GO:0007283","spermatogenesis",34,4,2.04,240,"0.14248","0.27141","0.27141"
"GO:0034599","cellular response to oxidative stress",20,3,1.2,170,"0.11369","0.27205","0.27205"
"GO:0030707","ovarian follicle cell development",14,2,0.84,311,"0.20278","0.27207","0.27207"
"GO:0033044","regulation of chromosome organization",25,1,1.5,853,"0.78793","0.27322","0.27322"
