"GO.ID","Term","Annotated","Significant","Expected","Rank in classicFisher","classicFisher","classicKS","elimKS"
"GO:0001817","regulation of cytokine production",17,4,2.46,309,"0.2243","0.1461","0.1461"
"GO:0048469","cell maturation",12,5,1.74,33,"0.0205","0.1495","0.1495"
"GO:0042493","response to drug",40,8,5.8,304,"0.2136","0.1508","0.1508"
"GO:0010821","regulation of mitochondrion organization",10,1,1.45,803,"0.7917","0.1524","0.1524"
"GO:0032388","positive regulation of intracellular tra...",10,2,1.45,498,"0.4371","0.1524","0.1524"
"GO:0009895","negative regulation of catabolic process",14,3,2.03,406,"0.3311","0.1538","0.1538"
"GO:0002252","immune effector process",24,2,3.48,933,"0.8830","0.1539","0.1539"
"GO:0031401","positive regulation of protein modificat...",47,12,6.81,49,"0.0312","0.1546","0.1546"
"GO:0006897","endocytosis",31,5,4.49,545,"0.4741","0.1560","0.1560"
"GO:0070201","regulation of establishment of protein l...",21,4,3.04,433,"0.3626","0.1571","0.1571"
"GO:0097193","intrinsic apoptotic signaling pathway",11,4,1.59,91,"0.0619","0.1605","0.1605"
"GO:0044703","multi-organism reproductive process",60,9,8.69,588,"0.5120","0.1630","0.1630"
"GO:0001775","cell activation",22,3,3.19,699,"0.6383","0.1638","0.1638"
"GO:0050789","regulation of biological process",838,143,121.43,9,"0.0047","0.0065","0.1652"
"GO:0002165","instar larval or pupal development",13,1,1.88,913,"0.8701","0.1659","0.1659"
"GO:0006401","RNA catabolic process",26,6,3.77,228,"0.1636","0.1667","0.1667"
"GO:1903530","regulation of secretion by cell",15,2,2.17,708,"0.6625","0.1670","0.1670"
"GO:0048569","post-embryonic animal organ development",13,2,1.88,639,"0.5821","0.1691","0.1691"
"GO:0031324","negative regulation of cellular metaboli...",85,20,12.32,27,"0.0159","0.1692","0.1692"
"GO:0042391","regulation of membrane potential",10,2,1.45,499,"0.4371","0.1698","0.1698"
"GO:1902531","regulation of intracellular signal trans...",84,18,12.17,83,"0.0513","0.1713","0.1713"
"GO:0048870","cell motility",54,12,7.83,108,"0.0804","0.1716","0.1716"
"GO:0051674","localization of cell",54,12,7.83,109,"0.0804","0.1716","0.1716"
"GO:0030336","negative regulation of cell migration",11,4,1.59,92,"0.0619","0.1737","0.1737"
"GO:0051271","negative regulation of cellular componen...",11,4,1.59,93,"0.0619","0.1737","0.1737"
"GO:2000146","negative regulation of cell motility",11,4,1.59,94,"0.0619","0.1737","0.1737"
"GO:0021700","developmental maturation",16,6,2.32,30,"0.0197","0.1744","0.1744"
"GO:1902532","negative regulation of intracellular sig...",22,6,3.19,119,"0.0865","0.1754","0.1754"
"GO:1903829","positive regulation of cellular protein ...",14,3,2.03,407,"0.3311","0.1765","0.1765"
"GO:0016042","lipid catabolic process",28,7,4.06,137,"0.0987","0.1774","0.1774"
"GO:0022414","reproductive process",89,15,12.9,387,"0.3023","0.1779","0.1779"
"GO:0010563","negative regulation of phosphorus metabo...",18,6,2.61,55,"0.0354","0.1781","0.1781"
"GO:0045936","negative regulation of phosphate metabol...",18,6,2.61,56,"0.0354","0.1781","0.1781"
"GO:0009952","anterior/posterior pattern specification",12,4,1.74,111,"0.0826","0.1781","0.1781"
"GO:0016477","cell migration",50,11,7.25,136,"0.0973","0.1785","0.1785"
"GO:0007266","Rho protein signal transduction",19,5,2.75,172,"0.1285","0.1786","0.1786"
"GO:1902115","regulation of organelle assembly",16,4,2.32,268,"0.1920","0.1792","0.1792"
"GO:0099504","synaptic vesicle cycle",16,3,2.32,474,"0.4154","0.1804","0.1804"
"GO:0050769","positive regulation of neurogenesis",19,5,2.75,173,"0.1285","0.1826","0.1826"
"GO:0051962","positive regulation of nervous system de...",19,5,2.75,174,"0.1285","0.1826","0.1826"
"GO:0072331","signal transduction by p53 class mediato...",10,4,1.45,69,"0.0443","0.1835","0.1835"
"GO:0010498","proteasomal protein catabolic process",32,5,4.64,581,"0.5037","0.1837","0.1837"
"GO:0007167","enzyme linked receptor protein signaling...",44,9,6.38,249,"0.1765","0.1838","0.1838"
"GO:0006464","cellular protein modification process",416,69,60.28,143,"0.1033","0.1841","0.1841"
"GO:0036211","protein modification process",416,69,60.28,144,"0.1033","0.1841","0.1841"
"GO:0006996","organelle organization",281,39,40.72,703,"0.6512","0.1841","0.1841"
"GO:0070997","neuron death",11,3,1.59,287,"0.2055","0.1846","0.1846"
"GO:1901214","regulation of neuron death",11,3,1.59,288,"0.2055","0.1846","0.1846"
"GO:0006626","protein targeting to mitochondrion",13,1,1.88,914,"0.8701","0.1896","0.1896"
"GO:0070585","protein localization to mitochondrion",13,1,1.88,915,"0.8701","0.1896","0.1896"
"GO:0072655","establishment of protein localization to...",13,1,1.88,916,"0.8701","0.1896","0.1896"
"GO:0019953","sexual reproduction",56,8,8.11,635,"0.5769","0.1907","0.1907"
"GO:0032268","regulation of cellular protein metabolic...",117,22,16.95,164,"0.1122","0.1908","0.1908"
"GO:0060341","regulation of cellular localization",43,9,6.23,215,"0.1594","0.1923","0.1923"
"GO:0048856","anatomical structure development",278,42,40.28,466,"0.4064","0.1943","0.1943"
"GO:0000226","microtubule cytoskeleton organization",26,4,3.77,595,"0.5331","0.1945","0.1945"
"GO:0051056","regulation of small GTPase mediated sign...",32,6,4.64,391,"0.3145","0.1954","0.1954"
"GO:1901362","organic cyclic compound biosynthetic pro...",366,60,53.04,200,"0.1471","0.1958","0.1958"
"GO:0001666","response to hypoxia",10,4,1.45,70,"0.0443","0.1962","0.1962"
"GO:0036293","response to decreased oxygen levels",10,4,1.45,71,"0.0443","0.1962","0.1962"
"GO:0070482","response to oxygen levels",10,4,1.45,72,"0.0443","0.1962","0.1962"
"GO:0046486","glycerolipid metabolic process",41,11,5.94,40,"0.0271","0.1966","0.1966"
"GO:0006793","phosphorus metabolic process",337,57,48.83,138,"0.1004","0.1971","0.1971"
"GO:0006796","phosphate-containing compound metabolic ...",337,57,48.83,139,"0.1004","0.1971","0.1971"
"GO:0045666","positive regulation of neuron differenti...",15,4,2.17,218,"0.1613","0.1977","0.1977"
"GO:1901701","cellular response to oxygen-containing c...",40,5,5.8,747,"0.7092","0.1992","0.1992"
"GO:0044257","cellular protein catabolic process",56,11,8.11,250,"0.1773","0.2011","0.2011"
"GO:0051603","proteolysis involved in cellular protein...",56,11,8.11,251,"0.1773","0.2011","0.2011"
"GO:0032446","protein modification by small protein co...",63,10,9.13,489,"0.4307","0.2027","0.2027"
"GO:0051235","maintenance of location",13,4,1.88,150,"0.1063","0.2039","0.2039"
"GO:0002443","leukocyte mediated immunity",13,1,1.88,917,"0.8701","0.2057","0.2057"
"GO:0051336","regulation of hydrolase activity",54,8,7.83,593,"0.5329","0.2062","0.2062"
"GO:0010942","positive regulation of cell death",23,5,3.33,316,"0.2322","0.2088","0.2088"
"GO:0007286","spermatid development",14,2,2.03,680,"0.6240","0.2089","0.2089"
"GO:0006468","protein phosphorylation",195,31,28.26,390,"0.3108","0.2093","0.2093"
"GO:0051129","negative regulation of cellular componen...",45,8,6.52,399,"0.3233","0.2093","0.2093"
"GO:0051301","cell division",28,2,4.06,996,"0.9295","0.2103","0.2103"
"GO:1902904","negative regulation of supramolecular fi...",14,1,2.03,938,"0.8890","0.2111","0.2111"
"GO:0010769","regulation of cell morphogenesis involve...",15,3,2.17,441,"0.3735","0.2117","0.2117"
"GO:0045862","positive regulation of proteolysis",17,2,2.46,755,"0.7300","0.2120","0.2120"
"GO:0022412","cellular process involved in reproductio...",40,4,5.8,906,"0.8531","0.2122","0.2122"
"GO:0008088","axo-dendritic transport",10,3,1.45,233,"0.1664","0.2131","0.2131"
"GO:0009144","purine nucleoside triphosphate metabolic...",10,2,1.45,500,"0.4371","0.2131","0.2131"
"GO:0009199","ribonucleoside triphosphate metabolic pr...",10,1,1.45,804,"0.7917","0.2131","0.2131"
"GO:0045807","positive regulation of endocytosis",10,2,1.45,501,"0.4371","0.2131","0.2131"
"GO:0090132","epithelium migration",14,4,2.03,181,"0.1326","0.2136","0.2136"
"GO:0060491","regulation of cell projection assembly",18,4,2.61,342,"0.2578","0.2141","0.2141"
"GO:0120032","regulation of plasma membrane bounded ce...",18,4,2.61,343,"0.2578","0.2141","0.2141"
"GO:0016310","phosphorylation",221,37,32.02,259,"0.1827","0.2150","0.2150"
"GO:0007568","aging",22,4,3.19,457,"0.3978","0.2168","0.2168"
"GO:0033157","regulation of intracellular protein tran...",14,3,2.03,408,"0.3311","0.2173","0.2173"
"GO:0048609","multicellular organismal reproductive pr...",59,7,8.55,794,"0.7735","0.2178","0.2178"
"GO:0001816","cytokine production",18,4,2.61,344,"0.2578","0.2199","0.2199"
"GO:0044087","regulation of cellular component biogene...",56,10,8.11,362,"0.2866","0.2200","0.2200"
"GO:0042742","defense response to bacterium",10,2,1.45,502,"0.4371","0.2205","0.2205"
"GO:0000165","MAPK cascade",24,5,3.48,346,"0.2612","0.2217","0.2217"
"GO:0023014","signal transduction by protein phosphory...",24,5,3.48,347,"0.2612","0.2217","0.2217"
"GO:0043408","regulation of MAPK cascade",21,5,3.04,254,"0.1775","0.2231","0.2231"
"GO:1901699","cellular response to nitrogen compound",14,2,2.03,681,"0.6240","0.2249","0.2249"
"GO:0010639","negative regulation of organelle organiz...",24,5,3.48,348,"0.2612","0.2253","0.2253"
"GO:0006631","fatty acid metabolic process",18,5,2.61,154,"0.1067","0.2261","0.2261"
"GO:0007169","transmembrane receptor protein tyrosine ...",22,4,3.19,458,"0.3978","0.2264","0.2264"
"GO:0033993","response to lipid",50,5,7.25,929,"0.8713","0.2286","0.2286"
"GO:0015931","nucleobase-containing compound transport",11,2,1.59,551,"0.4886","0.2287","0.2287"
"GO:0016311","dephosphorylation",48,9,6.96,339,"0.2521","0.2291","0.2291"
"GO:0031398","positive regulation of protein ubiquitin...",11,3,1.59,289,"0.2055","0.2292","0.2292"
"GO:1903322","positive regulation of protein modificat...",11,3,1.59,290,"0.2055","0.2292","0.2292"
"GO:0043632","modification-dependent macromolecule cat...",51,11,7.39,161,"0.1088","0.2294","0.2294"
"GO:0006479","protein methylation",21,5,3.04,255,"0.1775","0.2300","0.2300"
"GO:0008213","protein alkylation",21,5,3.04,256,"0.1775","0.2300","0.2300"
"GO:0032880","regulation of protein localization",41,8,5.94,320,"0.2344","0.2303","0.2303"
"GO:0006875","cellular metal ion homeostasis",12,4,1.74,112,"0.0826","0.2304","0.2304"
"GO:0055085","transmembrane transport",207,28,30,726,"0.6923","0.2313","0.2313"
"GO:0007552","metamorphosis",10,1,1.45,805,"0.7917","0.2318","0.2318"
"GO:0007560","imaginal disc morphogenesis",10,1,1.45,806,"0.7917","0.2318","0.2318"
"GO:0048563","post-embryonic animal organ morphogenesi...",10,1,1.45,807,"0.7917","0.2318","0.2318"
"GO:0048707","instar larval or pupal morphogenesis",10,1,1.45,808,"0.7917","0.2318","0.2318"
"GO:0032984","protein-containing complex disassembly",19,5,2.75,175,"0.1285","0.2321","0.2321"
"GO:0034654","nucleobase-containing compound biosynthe...",341,58,49.41,128,"0.0899","0.2324","0.2324"
"GO:0090150","establishment of protein localization to...",11,3,1.59,291,"0.2055","0.2335","0.2335"
"GO:0006357","regulation of transcription by RNA polym...",91,17,13.19,214,"0.1566","0.2347","0.2347"
"GO:0050790","regulation of catalytic activity",79,12,11.45,547,"0.4788","0.2377","0.2377"
"GO:0019318","hexose metabolic process",15,5,2.17,86,"0.0538","0.2379","0.2379"
"GO:0007166","cell surface receptor signaling pathway",111,20,16.08,245,"0.1713","0.2391","0.2391"
"GO:0061572","actin filament bundle organization",12,2,1.74,610,"0.5370","0.2392","0.2392"
"GO:0043547","positive regulation of GTPase activity",20,2,2.9,840,"0.8096","0.2403","0.2403"
"GO:0007269","neurotransmitter secretion",14,2,2.03,682,"0.6240","0.2421","0.2421"
"GO:0099643","signal release from synapse",14,2,2.03,683,"0.6240","0.2421","0.2421"
"GO:0006325","chromatin organization",80,13,11.59,439,"0.3723","0.2427","0.2427"
"GO:0043412","macromolecule modification",444,72,64.34,190,"0.1407","0.2443","0.2443"
"GO:0035023","regulation of Rho protein signal transdu...",17,5,2.46,120,"0.0869","0.2447","0.2447"
"GO:0001934","positive regulation of protein phosphory...",29,7,4.2,165,"0.1147","0.2454","0.2454"
"GO:0006950","response to stress",220,32,31.88,590,"0.5229","0.2462","0.2462"
"GO:0051494","negative regulation of cytoskeleton orga...",10,1,1.45,809,"0.7917","0.2478","0.2478"
"GO:0060627","regulation of vesicle-mediated transport",24,4,3.48,541,"0.4670","0.2526","0.2526"
"GO:0043244","regulation of protein complex disassembl...",10,3,1.45,234,"0.1664","0.2529","0.2529"
"GO:0015711","organic anion transport",26,3,3.77,780,"0.7500","0.2532","0.2532"
"GO:0010562","positive regulation of phosphorus metabo...",33,8,4.78,131,"0.0932","0.2536","0.2536"
"GO:0045937","positive regulation of phosphate metabol...",33,8,4.78,132,"0.0932","0.2536","0.2536"
"GO:0006644","phospholipid metabolic process",49,12,7.1,67,"0.0421","0.2588","0.2588"
"GO:0044282","small molecule catabolic process",19,5,2.75,176,"0.1285","0.2588","0.2588"
